Role,Context,Capability,Permission
R29,ctx8,res300_read,allow
R31,ctx16,res130_exe,deny
R36,ctx16,res352_write,allow
R90,ctx5,res320_read,allow
R83,ctx6,res278_exe,allow
R97,ctx11,res380_read,allow
R13,ctx16,res21_write,allow
R91,ctx19,res479_write,allow
R88,ctx7,res392_read,allow
R53,ctx20,res260_exe,allow
R1,ctx13,res21_write,allow
R87,ctx12,res233_write,allow
R43,ctx20,res358_read,allow
R5,ctx19,res248_exe,allow
R12,ctx12,res4_read,allow
R69,ctx5,res216_read,allow
R35,ctx4,res93_write,allow
R48,ctx12,res115_write,allow
R32,ctx14,res159_exe,allow
R55,ctx9,res104_exe,deny
R26,ctx7,res431_read,allow
R38,ctx9,res56_exe,deny
R80,ctx15,res362_exe,deny
R30,ctx12,res448_read,allow
R45,ctx1,res238_write,allow
R8,ctx18,res451_read,deny
R14,ctx12,res265_write,allow
R22,ctx15,res222_exe,allow
R49,ctx14,res496_exe,deny
R68,ctx14,res292_read,allow
R73,ctx2,res60_exe,allow
R70,ctx12,res321_exe,allow
R13,ctx13,res28_write,allow
R90,ctx12,res170_exe,allow
R77,ctx14,res435_exe,deny
R7,ctx12,res148_exe,allow
R95,ctx15,res462_read,allow
R82,ctx14,res319_exe,allow
R9,ctx11,res281_exe,allow
R93,ctx14,res445_read,allow
R58,ctx4,res120_write,allow
R14,ctx5,res340_exe,allow
R71,ctx13,res137_read,deny
R73,ctx9,res428_write,allow
R63,ctx14,res117_exe,allow
R84,ctx20,res42_write,allow
R3,ctx20,res107_write,deny
R70,ctx20,res175_exe,allow
R41,ctx14,res106_read,allow
R79,ctx11,res283_exe,allow
R61,ctx10,res17_exe,deny
R94,ctx2,res429_write,allow
R84,ctx18,res346_write,allow
R49,ctx4,res464_exe,allow
R83,ctx20,res51_write,allow
R8,ctx13,res359_read,allow
R33,ctx10,res462_read,deny
R10,ctx9,res109_exe,allow
R22,ctx3,res411_exe,allow
R93,ctx13,res175_write,allow
R5,ctx6,res341_exe,allow
R6,ctx2,res302_read,deny
R74,ctx16,res37_exe,allow
R41,ctx20,res471_read,allow
R35,ctx10,res401_write,deny
R1,ctx17,res42_read,deny
R24,ctx10,res477_exe,allow
R2,ctx3,res104_write,allow
R97,ctx9,res19_write,allow
R21,ctx3,res176_exe,allow
R34,ctx10,res487_write,allow
R76,ctx8,res168_write,allow
R32,ctx16,res248_exe,allow
R89,ctx12,res482_write,deny
R19,ctx1,res350_exe,allow
R73,ctx4,res477_exe,allow
R38,ctx19,res251_write,allow
R16,ctx2,res409_exe,allow
R15,ctx10,res178_write,allow
R60,ctx17,res245_exe,deny
R23,ctx10,res42_read,allow
R48,ctx11,res73_read,allow
R62,ctx1,res479_read,allow
R16,ctx1,res114_read,deny
R48,ctx6,res363_write,deny
R3,ctx9,res135_read,allow
R17,ctx1,res82_exe,allow
R42,ctx19,res246_write,allow
R46,ctx15,res249_exe,allow
R78,ctx3,res167_write,deny
R75,ctx18,res322_read,deny
R23,ctx8,res17_write,allow
R23,ctx3,res410_exe,allow
R37,ctx4,res175_exe,deny
R39,ctx5,res355_write,allow
R58,ctx2,res4_read,allow
R46,ctx4,res298_read,deny
R56,ctx13,res435_write,deny
R7,ctx13,res373_read,allow
R87,ctx12,res217_write,allow
R13,ctx13,res28_exe,allow
R37,ctx8,res110_read,allow
R53,ctx12,res161_exe,allow
R78,ctx18,res154_read,deny
R85,ctx3,res174_exe,allow
R69,ctx6,res27_write,deny
R58,ctx6,res232_exe,deny
R74,ctx1,res323_write,allow
R47,ctx12,res484_write,allow
R71,ctx1,res473_read,allow
R83,ctx12,res115_write,allow
R6,ctx3,res170_exe,allow
R31,ctx4,res205_read,allow
R48,ctx6,res169_write,allow
R20,ctx17,res111_read,allow
R67,ctx10,res385_exe,allow
R27,ctx11,res242_read,allow
R43,ctx19,res173_exe,allow
R70,ctx18,res103_exe,allow
R25,ctx7,res109_exe,allow
R94,ctx5,res122_read,allow
R27,ctx14,res493_exe,deny
R40,ctx20,res340_exe,allow
R43,ctx8,res350_exe,deny
R60,ctx5,res187_exe,allow
R50,ctx3,res439_read,deny
R49,ctx12,res476_write,allow
R96,ctx18,res122_write,allow
R3,ctx15,res475_write,allow
R50,ctx6,res33_read,allow
R34,ctx16,res176_read,allow
R88,ctx4,res273_exe,allow
R36,ctx19,res153_write,deny
R57,ctx7,res81_exe,allow
R51,ctx12,res116_read,allow
R15,ctx10,res178_exe,allow
R37,ctx17,res355_write,allow
R47,ctx7,res429_exe,deny
R98,ctx17,res413_read,allow
R62,ctx8,res74_exe,allow
R51,ctx6,res492_read,allow
R20,ctx5,res334_exe,deny
R21,ctx18,res337_exe,allow
R17,ctx13,res117_exe,deny
R54,ctx2,res50_exe,allow
R11,ctx12,res496_exe,allow
R86,ctx16,res437_exe,allow
R62,ctx7,res29_read,allow
R17,ctx6,res410_exe,allow
R72,ctx18,res173_exe,allow
R53,ctx8,res148_exe,deny
R30,ctx15,res271_write,allow
R18,ctx3,res124_write,allow
R20,ctx8,res55_exe,deny
R27,ctx16,res382_write,allow
R43,ctx3,res260_read,allow
R14,ctx2,res40_read,allow
R89,ctx2,res417_exe,allow
R27,ctx14,res493_write,allow
R56,ctx12,res73_read,deny
R30,ctx19,res73_write,allow
R61,ctx16,res345_exe,allow
R62,ctx9,res396_read,allow
R48,ctx6,res169_exe,allow
R66,ctx16,res412_write,allow
R6,ctx11,res93_write,allow
R49,ctx16,res103_read,deny
R83,ctx3,res108_exe,allow
R33,ctx16,res241_exe,allow
R95,ctx10,res338_write,allow
R26,ctx6,res315_write,allow
R85,ctx17,res109_exe,allow
R73,ctx4,res65_exe,allow
R73,ctx13,res328_write,allow
R10,ctx2,res208_write,allow
R4,ctx2,res108_exe,deny
R32,ctx9,res193_write,allow
R3,ctx3,res191_write,allow
R53,ctx11,res151_write,deny
R96,ctx19,res21_write,deny
R76,ctx18,res28_exe,allow
R90,ctx16,res100_read,allow
R11,ctx5,res133_read,deny
R31,ctx3,res257_exe,allow
R19,ctx2,res251_write,deny
R92,ctx1,res45_write,allow
R11,ctx14,res119_read,allow
R13,ctx5,res192_read,allow
R45,ctx8,res10_write,deny
R84,ctx3,res297_exe,allow
R92,ctx6,res182_read,deny
R33,ctx18,res9_exe,allow
R7,ctx1,res195_exe,deny
R92,ctx15,res156_exe,allow
R64,ctx17,res198_read,allow
R73,ctx3,res218_write,deny
R68,ctx12,res428_write,allow
R77,ctx1,res178_write,allow
R23,ctx20,res59_exe,allow
R16,ctx10,res299_write,allow
R54,ctx4,res141_exe,deny
R39,ctx5,res443_exe,allow
R91,ctx17,res366_write,allow
R12,ctx9,res47_read,allow
R56,ctx8,res359_write,allow
R2,ctx15,res197_exe,allow
R90,ctx7,res365_read,allow
R14,ctx6,res218_write,allow
R82,ctx3,res443_write,allow
R61,ctx17,res40_exe,deny
R44,ctx9,res481_read,allow
R60,ctx10,res22_read,allow
R1,ctx10,res138_exe,allow
R62,ctx16,res332_exe,allow
R87,ctx12,res233_exe,allow
R69,ctx4,res110_exe,allow
R69,ctx17,res414_read,allow
R37,ctx9,res319_exe,allow
R29,ctx17,res162_read,allow
R98,ctx4,res41_exe,allow
R74,ctx15,res342_exe,allow
R85,ctx3,res253_exe,allow
R68,ctx12,res338_write,allow
R3,ctx13,res57_exe,deny
R96,ctx14,res28_read,deny
R96,ctx8,res335_exe,allow
R64,ctx16,res492_read,allow
R44,ctx14,res455_read,allow
R82,ctx3,res443_exe,deny
R41,ctx2,res387_exe,allow
R37,ctx12,res320_exe,deny
R98,ctx8,res111_write,deny
R92,ctx2,res247_exe,allow
R25,ctx3,res284_exe,allow
R14,ctx12,res265_exe,allow
R25,ctx2,res429_read,deny
R3,ctx3,res191_exe,allow
R38,ctx19,res118_exe,allow
R62,ctx6,res371_exe,allow
R52,ctx15,res456_write,allow
R34,ctx20,res42_write,allow
R45,ctx3,res15_exe,deny
R3,ctx20,res15_write,allow
R95,ctx15,res357_write,allow
R11,ctx9,res250_read,allow
R34,ctx6,res50_write,deny
R36,ctx4,res186_write,allow
R100,ctx2,res243_write,allow
R27,ctx7,res127_read,allow
R14,ctx16,res16_exe,allow
R20,ctx9,res470_exe,allow
R44,ctx2,res412_exe,deny
R5,ctx2,res154_exe,allow
R53,ctx11,res197_exe,allow
R61,ctx4,res4_write,allow
R78,ctx12,res34_exe,allow
R74,ctx8,res22_write,allow
R33,ctx6,res153_write,allow
R34,ctx9,res233_write,allow
R56,ctx14,res158_exe,allow
R37,ctx17,res355_exe,deny
R30,ctx11,res298_exe,allow
R11,ctx6,res19_write,deny
R16,ctx8,res189_write,deny
R4,ctx10,res84_read,allow
R72,ctx11,res76_read,allow
R7,ctx12,res148_write,allow
R7,ctx14,res265_write,allow
R79,ctx20,res153_exe,allow
R56,ctx11,res392_exe,allow
R7,ctx15,res22_write,deny
R5,ctx7,res341_exe,allow
R74,ctx12,res291_write,allow
R74,ctx14,res418_exe,deny
R80,ctx10,res464_exe,deny
R27,ctx10,res32_exe,allow
R56,ctx19,res352_exe,allow
R77,ctx7,res461_write,allow
R57,ctx9,res498_write,allow
R13,ctx15,res68_write,deny
R81,ctx13,res327_exe,allow
R70,ctx12,res321_write,allow
R3,ctx6,res391_write,allow
R37,ctx3,res384_exe,allow
R10,ctx14,res89_exe,allow
R26,ctx1,res385_exe,deny
R75,ctx14,res183_exe,allow
R58,ctx7,res355_write,allow
R12,ctx13,res316_exe,allow
R5,ctx2,res145_write,allow
R23,ctx2,res245_exe,allow
R30,ctx10,res192_read,allow
R68,ctx12,res338_exe,allow
R68,ctx5,res348_exe,allow
R9,ctx12,res387_exe,allow
R8,ctx1,res154_exe,allow
R96,ctx20,res3_read,allow
R41,ctx8,res385_exe,allow
R65,ctx13,res22_exe,allow
R77,ctx6,res268_read,deny
R54,ctx2,res50_write,allow
R3,ctx7,res400_read,allow
R5,ctx10,res433_exe,allow
R73,ctx19,res497_exe,allow
R29,ctx14,res223_write,allow
R41,ctx14,res432_exe,allow
R73,ctx13,res6_write,allow
R20,ctx5,res178_write,deny
R86,ctx1,res318_exe,allow
R73,ctx4,res65_write,allow
R69,ctx8,res411_write,allow
R37,ctx4,res157_exe,allow
R70,ctx20,res423_write,deny
R59,ctx5,res431_exe,allow
R21,ctx19,res395_read,allow
R73,ctx16,res352_write,deny
R23,ctx10,res396_read,allow
R56,ctx9,res424_read,allow
R16,ctx18,res364_exe,allow
R21,ctx2,res249_exe,allow
R46,ctx17,res380_write,allow
R16,ctx17,res170_exe,deny
R43,ctx12,res133_write,deny
R45,ctx16,res373_write,allow
R99,ctx9,res448_write,allow
R72,ctx2,res344_write,allow
R14,ctx4,res460_read,deny
R74,ctx7,res60_exe,allow
R94,ctx13,res260_exe,allow
R22,ctx9,res333_write,allow
R19,ctx8,res352_read,allow
R69,ctx13,res416_exe,allow
R81,ctx7,res179_write,deny
R58,ctx9,res464_write,allow
R87,ctx15,res454_write,allow
R65,ctx1,res101_read,deny
R86,ctx1,res318_write,allow
R56,ctx3,res341_write,deny
R45,ctx15,res278_exe,allow
R8,ctx20,res91_exe,allow
R25,ctx14,res312_exe,deny
R77,ctx5,res434_read,allow
R64,ctx13,res154_exe,allow
R69,ctx11,res122_exe,allow
R2,ctx13,res466_write,allow
R53,ctx18,res306_write,allow
R3,ctx16,res62_exe,deny
R74,ctx1,res500_exe,allow
R7,ctx1,res451_write,allow
R22,ctx4,res280_exe,deny
R44,ctx11,res100_read,allow
R3,ctx12,res310_exe,allow
R22,ctx13,res77_exe,allow
R16,ctx14,res337_read,allow
R56,ctx17,res31_write,allow
R53,ctx11,res197_write,allow
R43,ctx10,res285_exe,deny
R35,ctx1,res433_write,deny
R33,ctx14,res468_read,allow
R63,ctx12,res32_read,allow
R72,ctx7,res95_exe,allow
R55,ctx16,res263_read,deny
R25,ctx7,res109_write,allow
R8,ctx4,res252_exe,allow
R30,ctx15,res271_exe,allow
R80,ctx10,res464_write,allow
R7,ctx19,res224_exe,allow
R22,ctx11,res410_exe,allow
R62,ctx13,res486_write,allow
R38,ctx10,res443_read,allow
R88,ctx6,res373_read,deny
R39,ctx16,res66_exe,allow
R6,ctx17,res280_exe,allow
R65,ctx18,res201_exe,deny
R72,ctx5,res380_exe,allow
R75,ctx12,res157_exe,allow
R54,ctx20,res170_exe,allow
R65,ctx10,res96_write,allow
R81,ctx18,res119_read,allow
R45,ctx7,res275_exe,allow
R70,ctx1,res132_read,allow
R79,ctx4,res202_read,deny
R37,ctx11,res389_write,allow
R61,ctx3,res157_exe,allow
R59,ctx20,res76_exe,allow
R9,ctx14,res323_exe,deny
R36,ctx13,res142_exe,deny
R11,ctx14,res402_exe,deny
R92,ctx11,res389_exe,allow
R44,ctx12,res102_exe,allow
R51,ctx7,res407_write,allow
R80,ctx6,res31_read,allow
R66,ctx12,res390_exe,allow
R37,ctx15,res156_exe,deny
R71,ctx14,res51_exe,allow
R89,ctx5,res287_exe,deny
R27,ctx17,res471_exe,allow
R21,ctx19,res156_exe,allow
R11,ctx13,res201_exe,allow
R69,ctx18,res77_exe,allow
R94,ctx1,res68_write,deny
R64,ctx14,res328_exe,allow
R56,ctx10,res477_write,allow
R61,ctx11,res330_exe,allow
R55,ctx20,res131_read,allow
R27,ctx13,res310_exe,allow
R21,ctx11,res440_exe,allow
R61,ctx19,res171_exe,allow
R41,ctx15,res228_exe,allow
R74,ctx12,res248_exe,deny
R26,ctx19,res210_write,allow
R3,ctx15,res445_write,deny
R56,ctx8,res44_exe,deny
R48,ctx6,res363_exe,allow
R22,ctx13,res318_read,allow
R57,ctx19,res119_exe,deny
R58,ctx13,res141_write,allow
R37,ctx9,res319_write,allow
R60,ctx7,res150_read,deny
R92,ctx9,res103_read,deny
R42,ctx15,res344_exe,allow
R31,ctx17,res75_read,allow
R50,ctx1,res98_read,deny
R9,ctx10,res432_exe,allow
R41,ctx18,res40_exe,allow
R98,ctx3,res47_exe,deny
R8,ctx7,res218_exe,allow
R67,ctx7,res388_write,allow
R79,ctx6,res496_exe,deny
R45,ctx6,res413_read,allow
R40,ctx11,res74_read,allow
R83,ctx8,res157_exe,allow
R49,ctx6,res337_exe,allow
R1,ctx3,res131_read,deny
R19,ctx11,res99_exe,deny
R74,ctx7,res60_write,deny
R27,ctx19,res162_write,deny
R64,ctx18,res333_write,allow
R28,ctx18,res240_read,allow
R89,ctx16,res258_write,allow
R79,ctx7,res402_read,allow
R72,ctx1,res30_write,deny
R59,ctx1,res8_exe,allow
R40,ctx14,res7_exe,deny
R59,ctx1,res126_exe,allow
R5,ctx1,res66_read,allow
R31,ctx17,res167_exe,allow
R41,ctx13,res237_write,allow
R52,ctx5,res207_exe,allow
R95,ctx4,res306_write,allow
R49,ctx3,res194_exe,allow
R25,ctx18,res239_exe,deny
R25,ctx2,res101_read,allow
R77,ctx9,res433_exe,allow
R74,ctx6,res116_read,deny
R7,ctx12,res104_read,allow
R65,ctx20,res382_exe,allow
R1,ctx10,res138_write,allow
R24,ctx18,res68_write,allow
R96,ctx20,res2_exe,allow
R85,ctx18,res212_exe,allow
R79,ctx18,res135_write,deny
R64,ctx15,res256_exe,allow
R29,ctx6,res345_read,allow
R97,ctx20,res413_exe,allow
R5,ctx12,res477_exe,allow
R11,ctx7,res492_exe,deny
R46,ctx2,res199_write,allow
R76,ctx20,res13_read,deny
R42,ctx13,res344_exe,allow
R76,ctx16,res202_read,deny
R84,ctx20,res423_exe,allow
R46,ctx20,res270_exe,deny
R71,ctx3,res63_exe,allow
R49,ctx8,res321_read,allow
R88,ctx10,res290_exe,allow
R80,ctx20,res57_exe,allow
R2,ctx16,res357_exe,allow
R82,ctx2,res133_exe,allow
R31,ctx12,res172_exe,deny
R69,ctx2,res265_write,allow
R9,ctx15,res24_write,allow
R13,ctx12,res242_write,allow
R47,ctx18,res184_write,allow
R23,ctx15,res61_read,allow
R78,ctx12,res34_write,allow
R57,ctx8,res167_exe,allow
R28,ctx7,res144_exe,deny
R50,ctx5,res327_exe,allow
R14,ctx14,res132_write,allow
R59,ctx20,res47_write,allow
R83,ctx12,res396_read,deny
R2,ctx16,res87_exe,allow
R81,ctx19,res122_exe,allow
R13,ctx7,res138_exe,allow
R14,ctx15,res164_exe,allow
R64,ctx18,res333_exe,allow
R42,ctx19,res418_exe,allow
R80,ctx3,res335_write,allow
R14,ctx2,res100_exe,allow
R91,ctx14,res413_exe,allow
R56,ctx5,res57_exe,allow
R54,ctx13,res215_exe,allow
R47,ctx19,res379_exe,deny
R60,ctx11,res422_write,allow
R31,ctx13,res414_read,allow
R43,ctx15,res410_exe,deny
R96,ctx10,res433_read,deny
R64,ctx9,res296_write,allow
R70,ctx11,res51_read,allow
R34,ctx3,res184_read,allow
R30,ctx16,res449_read,allow
R9,ctx11,res376_write,allow
R18,ctx3,res444_write,allow
R77,ctx16,res146_exe,allow
R41,ctx20,res256_read,deny
R30,ctx16,res388_read,allow
R35,ctx10,res401_exe,deny
R71,ctx7,res283_write,allow
R3,ctx16,res62_write,allow
R96,ctx19,res286_exe,allow
R27,ctx10,res45_exe,allow
R31,ctx20,res207_write,allow
R39,ctx16,res66_write,deny
R100,ctx20,res348_exe,deny
R65,ctx12,res154_read,allow
R9,ctx14,res323_write,allow
R7,ctx5,res477_write,allow
R6,ctx4,res57_write,allow
R64,ctx8,res215_exe,allow
R98,ctx6,res322_exe,deny
R91,ctx14,res398_write,deny
R12,ctx14,res327_exe,allow
R94,ctx20,res336_write,allow
R27,ctx7,res187_read,allow
R29,ctx9,res489_exe,allow
R36,ctx20,res342_exe,allow
R96,ctx1,res327_write,allow
R58,ctx15,res94_write,allow
R41,ctx11,res58_exe,deny
R68,ctx20,res327_write,allow
R87,ctx14,res234_write,allow
R34,ctx6,res333_exe,allow
R5,ctx11,res73_exe,deny
R76,ctx17,res235_exe,allow
R91,ctx4,res290_write,allow
R38,ctx18,res437_read,allow
R61,ctx12,res167_exe,allow
R5,ctx9,res320_exe,allow
R98,ctx11,res343_write,allow
R73,ctx11,res240_write,allow
R59,ctx16,res192_read,allow
R76,ctx9,res323_exe,allow
R5,ctx9,res320_write,allow
R97,ctx3,res162_exe,allow
R4,ctx4,res98_read,allow
R99,ctx8,res158_exe,allow
R73,ctx2,res322_read,allow
R46,ctx11,res131_write,allow
R46,ctx1,res463_read,allow
R1,ctx12,res368_exe,allow
R11,ctx11,res251_write,allow
R92,ctx1,res45_exe,allow
R53,ctx5,res326_write,allow
R63,ctx17,res475_write,deny
R85,ctx15,res395_exe,deny
R7,ctx15,res225_exe,deny
R11,ctx15,res456_write,allow
R99,ctx4,res382_exe,allow
R23,ctx5,res439_write,allow
R49,ctx1,res70_exe,allow
R88,ctx18,res26_write,deny
R58,ctx2,res45_write,allow
R18,ctx7,res210_write,allow
R15,ctx5,res420_exe,allow
R86,ctx20,res500_read,deny
R8,ctx1,res471_read,allow
R55,ctx3,res493_write,allow
R77,ctx9,res178_write,deny
R42,ctx6,res195_read,allow
R20,ctx8,res451_exe,allow
R74,ctx7,res125_write,allow
R65,ctx12,res492_write,allow
R7,ctx19,res196_write,deny
R9,ctx16,res318_read,allow
R26,ctx5,res280_exe,allow
R1,ctx11,res17_exe,allow
R19,ctx3,res370_write,allow
R81,ctx18,res28_exe,allow
R64,ctx19,res18_write,allow
R96,ctx8,res42_exe,allow
R59,ctx5,res444_exe,allow
R14,ctx20,res108_write,allow
R61,ctx20,res450_exe,allow
R48,ctx12,res218_write,allow
R77,ctx20,res494_read,allow
R20,ctx11,res213_write,deny
R70,ctx10,res153_exe,allow
R71,ctx16,res79_exe,deny
R32,ctx2,res495_exe,allow
R22,ctx3,res411_write,allow
R89,ctx1,res195_exe,allow
R42,ctx2,res414_exe,allow
R59,ctx7,res180_exe,allow
R34,ctx3,res398_exe,allow
R48,ctx12,res218_exe,allow
R45,ctx12,res7_exe,allow
R10,ctx2,res115_exe,allow
R97,ctx6,res151_write,allow
R60,ctx4,res467_exe,allow
R42,ctx15,res451_write,allow
R25,ctx14,res288_exe,allow
R49,ctx2,res86_write,allow
R74,ctx2,res77_exe,allow
R43,ctx12,res133_exe,allow
R80,ctx17,res130_write,allow
R78,ctx5,res377_read,allow
R78,ctx16,res377_write,allow
R7,ctx5,res439_read,allow
R17,ctx17,res395_write,allow
R9,ctx4,res19_exe,allow
R45,ctx7,res9_exe,allow
R94,ctx9,res236_exe,allow
R14,ctx7,res269_write,deny
R99,ctx1,res268_write,allow
R61,ctx4,res4_exe,allow
R2,ctx7,res189_exe,allow
R16,ctx6,res476_exe,deny
R68,ctx9,res172_read,allow
R5,ctx7,res341_write,allow
R55,ctx6,res90_read,allow
R30,ctx11,res240_exe,deny
R71,ctx7,res283_exe,allow
R32,ctx2,res183_write,allow
R48,ctx18,res285_write,allow
R71,ctx18,res193_read,deny
R86,ctx18,res436_read,allow
R71,ctx18,res405_exe,deny
R30,ctx3,res438_read,allow
R82,ctx11,res146_read,allow
R3,ctx10,res489_exe,allow
R14,ctx19,res169_exe,allow
R66,ctx12,res164_exe,deny
R68,ctx1,res467_read,allow
R49,ctx14,res200_read,deny
R44,ctx7,res301_write,allow
R70,ctx10,res23_write,deny
R92,ctx1,res255_write,allow
R65,ctx5,res483_exe,allow
R14,ctx5,res340_write,allow
R48,ctx15,res204_read,allow
R88,ctx6,res324_exe,allow
R4,ctx12,res21_read,deny
R46,ctx13,res158_read,allow
R44,ctx18,res164_exe,allow
R50,ctx19,res379_exe,allow
R25,ctx18,res226_write,allow
R30,ctx19,res431_exe,allow
R45,ctx8,res49_write,allow
R50,ctx3,res57_exe,allow
R95,ctx4,res164_write,allow
R39,ctx10,res460_write,allow
R46,ctx13,res432_write,allow
R90,ctx10,res427_read,allow
R81,ctx8,res451_exe,allow
R90,ctx19,res175_read,allow
R72,ctx19,res34_exe,allow
R75,ctx1,res408_exe,allow
R20,ctx9,res73_write,allow
R29,ctx14,res29_exe,allow
R16,ctx16,res343_exe,allow
R35,ctx18,res483_exe,allow
R74,ctx15,res342_write,deny
R87,ctx14,res119_read,allow
R14,ctx19,res169_write,allow
R18,ctx6,res327_exe,allow
R31,ctx19,res344_exe,allow
R27,ctx15,res407_exe,allow
R79,ctx20,res169_exe,allow
R7,ctx17,res216_write,deny
R81,ctx8,res225_read,allow
R77,ctx16,res2_exe,allow
R59,ctx12,res10_exe,allow
R62,ctx9,res188_write,deny
R8,ctx18,res403_read,allow
R77,ctx13,res10_exe,allow
R69,ctx2,res265_exe,allow
R17,ctx20,res157_exe,allow
R6,ctx1,res203_read,deny
R75,ctx7,res376_exe,allow
R74,ctx8,res22_exe,allow
R22,ctx7,res70_read,allow
R36,ctx2,res25_exe,allow
R37,ctx9,res486_exe,allow
R57,ctx3,res100_exe,allow
R97,ctx3,res162_write,allow
R73,ctx13,res328_exe,allow
R20,ctx20,res379_exe,allow
R28,ctx15,res138_exe,allow
R79,ctx13,res133_exe,allow
R18,ctx8,res101_exe,allow
R78,ctx1,res176_read,deny
R48,ctx3,res234_write,deny
R16,ctx19,res146_write,allow
R75,ctx9,res147_write,allow
R14,ctx14,res132_exe,deny
R20,ctx19,res266_exe,allow
R81,ctx2,res254_exe,allow
R32,ctx18,res3_read,deny
R71,ctx8,res261_exe,allow
R29,ctx8,res183_write,allow
R53,ctx19,res231_exe,deny
R73,ctx1,res275_exe,deny
R45,ctx4,res103_write,allow
R78,ctx2,res205_write,deny
R20,ctx6,res143_read,allow
R56,ctx20,res328_read,allow
R100,ctx16,res153_read,allow
R10,ctx15,res216_write,allow
R52,ctx5,res207_write,allow
R1,ctx8,res85_exe,deny
R43,ctx18,res354_exe,allow
R55,ctx18,res281_read,allow
R51,ctx19,res85_exe,allow
R10,ctx3,res228_exe,allow
R76,ctx4,res353_exe,deny
R55,ctx14,res363_read,allow
R66,ctx4,res62_exe,deny
R77,ctx5,res369_exe,allow
R28,ctx7,res144_write,allow
R90,ctx6,res482_write,allow
R99,ctx15,res204_write,deny
R34,ctx6,res50_exe,allow
R90,ctx5,res352_exe,allow
R98,ctx8,res497_read,allow
R83,ctx6,res278_write,deny
R96,ctx1,res393_write,allow
R51,ctx2,res69_exe,allow
R68,ctx18,res305_read,deny
R82,ctx20,res462_exe,allow
R54,ctx15,res380_write,allow
R18,ctx2,res406_read,allow
R6,ctx3,res55_exe,allow
R63,ctx8,res279_exe,allow
R18,ctx9,res120_exe,allow
R7,ctx19,res196_exe,allow
R24,ctx18,res409_write,allow
R16,ctx10,res299_exe,allow
R100,ctx11,res6_write,allow
R51,ctx5,res77_exe,allow
R99,ctx20,res405_write,allow
R80,ctx3,res240_write,allow
R76,ctx8,res168_exe,allow
R72,ctx13,res493_write,allow
R35,ctx3,res497_write,allow
R3,ctx12,res256_read,allow
R81,ctx2,res146_exe,allow
R40,ctx2,res373_exe,allow
R46,ctx8,res384_write,deny
R72,ctx15,res272_exe,deny
R41,ctx4,res335_read,allow
R96,ctx10,res355_exe,allow
R30,ctx8,res90_read,allow
R39,ctx19,res370_read,allow
R40,ctx20,res190_exe,allow
R80,ctx9,res85_exe,allow
R16,ctx12,res437_read,deny
R94,ctx20,res336_exe,allow
R41,ctx10,res188_read,deny
R48,ctx8,res449_exe,allow
R16,ctx18,res364_write,allow
R100,ctx15,res240_exe,deny
R54,ctx19,res77_exe,allow
R35,ctx17,res375_write,deny
R90,ctx3,res14_exe,allow
R20,ctx20,res327_exe,deny
R72,ctx16,res225_exe,allow
R47,ctx9,res76_exe,allow
R49,ctx6,res51_write,deny
R98,ctx7,res47_exe,allow
R48,ctx7,res464_exe,allow
R96,ctx10,res355_write,allow
R96,ctx17,res473_exe,allow
R97,ctx3,res247_exe,allow
R32,ctx5,res434_exe,allow
R23,ctx19,res497_read,allow
R50,ctx8,res121_read,allow
R36,ctx7,res314_exe,allow
R82,ctx1,res454_read,allow
R48,ctx3,res371_exe,allow
R77,ctx12,res13_exe,allow
R85,ctx5,res136_exe,allow
R99,ctx4,res390_read,allow
R80,ctx14,res143_write,allow
R31,ctx20,res28_exe,deny
R20,ctx17,res209_write,allow
R40,ctx2,res301_write,allow
R43,ctx11,res414_read,allow
R100,ctx18,res400_exe,allow
R66,ctx9,res451_exe,allow
R71,ctx20,res480_write,allow
R51,ctx12,res99_write,allow
R44,ctx9,res215_exe,allow
R58,ctx14,res465_read,allow
R90,ctx5,res352_write,allow
R86,ctx2,res112_exe,allow
R16,ctx19,res386_read,deny
R24,ctx2,res494_write,allow
R39,ctx19,res276_write,allow
R72,ctx7,res46_exe,allow
R52,ctx8,res1_write,allow
R65,ctx1,res89_exe,allow
R1,ctx19,res201_exe,deny
R54,ctx13,res320_exe,allow
R42,ctx8,res156_write,allow
R37,ctx14,res474_exe,deny
R76,ctx18,res28_write,deny
R3,ctx3,res429_exe,allow
R78,ctx1,res383_read,allow
R81,ctx7,res309_exe,allow
R49,ctx14,res496_write,allow
R42,ctx17,res122_exe,allow
R60,ctx7,res211_exe,allow
R1,ctx3,res336_write,allow
R52,ctx18,res394_exe,allow
R86,ctx5,res411_write,allow
R70,ctx7,res480_exe,allow
R6,ctx15,res176_read,allow
R61,ctx20,res450_write,deny
R3,ctx14,res374_exe,allow
R85,ctx2,res132_exe,allow
R53,ctx18,res352_write,allow
R80,ctx18,res206_read,allow
R20,ctx1,res320_exe,allow
R10,ctx14,res89_write,allow
R50,ctx14,res118_exe,deny
R31,ctx20,res207_exe,allow
R10,ctx3,res375_read,deny
R25,ctx14,res312_write,allow
R86,ctx20,res284_write,deny
R76,ctx20,res60_exe,allow
R77,ctx13,res370_exe,deny
R100,ctx20,res263_write,allow
R43,ctx9,res169_exe,allow
R75,ctx9,res75_read,deny
R47,ctx15,res131_exe,allow
R85,ctx6,res405_exe,allow
R53,ctx10,res48_exe,allow
