Role,Context,Capability,Permission
R67,ctx7,res57_exe,deny
R21,ctx19,res142_exe,allow
R54,ctx11,res229_write,allow
R51,ctx6,res112_write,allow
R70,ctx6,res330_read,allow
R9,ctx14,res181_write,allow
R48,ctx6,res370_read,allow
R10,ctx18,res204_exe,allow
R30,ctx18,res416_exe,allow
R58,ctx13,res438_read,allow
R72,ctx7,res46_exe,allow
R78,ctx10,res4_exe,allow
R96,ctx17,res13_exe,allow
R32,ctx5,res10_read,allow
R86,ctx16,res154_write,allow
R27,ctx10,res398_exe,allow
R86,ctx19,res489_exe,deny
R60,ctx3,res252_exe,deny
R95,ctx14,res410_write,deny
R70,ctx17,res314_exe,allow
R19,ctx12,res492_exe,allow
R81,ctx18,res451_exe,deny
R41,ctx6,res412_exe,allow
R45,ctx12,res265_write,allow
R16,ctx13,res242_exe,allow
R62,ctx16,res293_exe,deny
R3,ctx9,res179_exe,allow
R78,ctx19,res87_write,allow
R63,ctx14,res12_write,deny
R30,ctx8,res169_exe,allow
R45,ctx9,res269_write,allow
R67,ctx14,res468_read,deny
R20,ctx1,res201_exe,allow
R60,ctx19,res479_exe,allow
R4,ctx20,res331_read,allow
R1,ctx9,res489_exe,deny
R95,ctx7,res203_write,allow
R47,ctx4,res117_exe,deny
R36,ctx20,res79_write,allow
R14,ctx7,res391_write,allow
R88,ctx14,res76_exe,allow
R55,ctx16,res453_exe,allow
R100,ctx10,res249_exe,allow
R71,ctx6,res79_exe,allow
R53,ctx8,res366_exe,allow
R67,ctx2,res90_read,allow
R36,ctx2,res50_exe,allow
R54,ctx11,res320_write,allow
R98,ctx6,res305_read,allow
R31,ctx3,res127_exe,allow
R61,ctx3,res436_exe,allow
R60,ctx15,res76_write,deny
R64,ctx9,res277_exe,allow
R20,ctx9,res420_read,allow
R67,ctx15,res270_write,allow
R82,ctx12,res59_exe,deny
R50,ctx1,res476_exe,allow
R45,ctx2,res65_read,allow
R86,ctx19,res489_write,allow
R49,ctx4,res364_write,allow
R85,ctx8,res154_read,deny
R91,ctx16,res491_write,deny
R62,ctx16,res86_write,allow
R5,ctx6,res214_exe,allow
R74,ctx9,res330_write,deny
R12,ctx11,res310_exe,allow
R18,ctx8,res162_write,allow
R17,ctx6,res239_write,allow
R20,ctx12,res227_write,allow
R14,ctx8,res271_write,allow
R42,ctx5,res497_write,deny
R16,ctx17,res22_write,deny
R18,ctx7,res344_write,allow
R29,ctx1,res321_read,allow
R75,ctx11,res105_write,allow
R93,ctx5,res12_exe,allow
R17,ctx6,res239_exe,allow
R57,ctx19,res75_write,allow
R30,ctx15,res280_exe,allow
R29,ctx17,res60_exe,allow
R99,ctx20,res446_exe,allow
R32,ctx3,res327_read,allow
R53,ctx8,res366_write,allow
R33,ctx19,res26_write,allow
R38,ctx1,res433_read,allow
R98,ctx2,res175_write,allow
R57,ctx7,res325_exe,deny
R55,ctx9,res282_read,allow
R79,ctx3,res82_exe,allow
R66,ctx1,res139_exe,allow
R17,ctx7,res284_write,allow
R69,ctx8,res412_exe,allow
R6,ctx12,res467_read,allow
R36,ctx18,res283_exe,allow
R5,ctx2,res425_exe,deny
R31,ctx19,res426_write,allow
R64,ctx18,res52_write,allow
R41,ctx13,res55_write,allow
R43,ctx3,res497_write,allow
R68,ctx1,res389_write,allow
R82,ctx16,res266_exe,allow
R45,ctx9,res122_exe,deny
R15,ctx10,res353_exe,allow
R73,ctx12,res452_exe,allow
R8,ctx20,res462_exe,allow
R4,ctx8,res481_read,allow
R59,ctx3,res221_write,allow
R61,ctx10,res199_write,allow
R95,ctx7,res420_exe,allow
R11,ctx15,res23_exe,deny
R10,ctx3,res93_read,allow
R74,ctx12,res20_exe,allow
R49,ctx1,res416_exe,allow
R98,ctx2,res175_exe,allow
R98,ctx17,res493_write,allow
R80,ctx18,res393_exe,allow
R2,ctx3,res147_read,allow
R68,ctx14,res189_exe,allow
R36,ctx4,res155_read,allow
R28,ctx7,res79_write,allow
R70,ctx14,res253_write,allow
R65,ctx5,res26_exe,allow
R54,ctx4,res359_exe,allow
R100,ctx11,res422_exe,allow
R62,ctx13,res29_write,allow
R77,ctx15,res259_exe,allow
R3,ctx3,res154_exe,allow
R39,ctx5,res156_exe,allow
R3,ctx17,res385_read,allow
R31,ctx3,res127_write,allow
R43,ctx11,res148_exe,allow
R99,ctx14,res140_read,deny
R74,ctx8,res30_exe,allow
R11,ctx12,res290_exe,deny
R75,ctx17,res214_write,allow
R17,ctx13,res221_exe,allow
R59,ctx3,res171_write,allow
R28,ctx10,res162_exe,allow
R20,ctx8,res191_read,allow
R61,ctx11,res481_write,allow
R37,ctx4,res229_exe,allow
R70,ctx16,res202_exe,deny
R29,ctx19,res116_write,allow
R51,ctx9,res460_exe,allow
R9,ctx11,res206_read,deny
R89,ctx18,res259_exe,deny
R54,ctx20,res318_exe,allow
R83,ctx8,res207_exe,allow
R14,ctx2,res201_read,allow
R42,ctx8,res222_write,allow
R61,ctx1,res107_write,allow
R7,ctx15,res446_write,deny
R84,ctx8,res196_read,deny
R68,ctx1,res373_write,deny
R93,ctx15,res464_write,allow
R84,ctx15,res101_write,allow
R1,ctx3,res158_exe,allow
R95,ctx19,res397_read,allow
R83,ctx2,res398_write,allow
R96,ctx17,res13_write,allow
R88,ctx14,res265_exe,deny
R75,ctx18,res94_write,allow
R72,ctx20,res162_write,allow
R55,ctx8,res136_exe,allow
R23,ctx18,res66_write,allow
R87,ctx15,res189_read,allow
R25,ctx18,res271_write,allow
R57,ctx16,res22_exe,allow
R40,ctx19,res355_read,allow
R67,ctx14,res186_write,allow
R20,ctx20,res386_write,allow
R34,ctx16,res58_write,allow
R78,ctx10,res66_exe,allow
R37,ctx12,res332_exe,allow
R98,ctx1,res344_exe,allow
R80,ctx13,res72_exe,allow
R49,ctx12,res115_exe,allow
R95,ctx14,res265_exe,allow
R56,ctx17,res464_exe,allow
R28,ctx18,res79_exe,allow
R79,ctx16,res187_read,allow
R3,ctx13,res235_write,allow
R91,ctx9,res345_write,allow
R11,ctx12,res394_write,allow
R26,ctx7,res293_write,allow
R44,ctx18,res339_read,allow
R95,ctx17,res102_read,allow
R25,ctx2,res241_exe,deny
R94,ctx12,res146_exe,allow
R34,ctx18,res2_exe,allow
R36,ctx1,res279_exe,deny
R77,ctx16,res150_exe,allow
R98,ctx4,res106_write,allow
R85,ctx17,res81_read,allow
R74,ctx14,res91_write,allow
R20,ctx3,res50_read,allow
R44,ctx9,res54_exe,allow
R61,ctx16,res484_write,deny
R74,ctx10,res313_exe,allow
R62,ctx2,res383_read,allow
R90,ctx13,res481_exe,allow
R56,ctx5,res53_write,deny
R31,ctx4,res362_write,allow
R53,ctx6,res317_exe,deny
R39,ctx19,res307_exe,deny
R92,ctx11,res400_exe,allow
R96,ctx18,res93_read,deny
R29,ctx15,res118_exe,allow
R13,ctx11,res142_exe,allow
R50,ctx3,res24_write,allow
R25,ctx3,res7_exe,allow
R17,ctx18,res341_exe,allow
R99,ctx2,res211_write,deny
R30,ctx15,res349_write,deny
R7,ctx5,res154_read,allow
R41,ctx14,res403_read,allow
R74,ctx3,res301_exe,allow
R31,ctx17,res372_read,deny
R55,ctx3,res103_exe,allow
R38,ctx1,res211_exe,allow
R56,ctx20,res430_write,allow
R42,ctx13,res323_write,deny
R100,ctx20,res390_exe,allow
R48,ctx9,res110_read,allow
R47,ctx10,res80_exe,allow
R95,ctx12,res62_exe,deny
R30,ctx16,res183_read,allow
R66,ctx10,res406_exe,allow
R95,ctx18,res81_read,allow
R32,ctx5,res463_exe,deny
R43,ctx15,res162_exe,allow
R32,ctx8,res454_exe,allow
R11,ctx7,res293_read,allow
R5,ctx11,res293_exe,allow
R100,ctx19,res305_read,allow
R48,ctx11,res311_exe,allow
R74,ctx1,res288_exe,allow
R48,ctx18,res240_exe,allow
R43,ctx9,res200_write,allow
R25,ctx5,res292_write,deny
R83,ctx18,res309_exe,allow
R61,ctx11,res305_exe,deny
R20,ctx2,res257_write,allow
R33,ctx17,res57_exe,allow
R22,ctx4,res334_write,allow
R86,ctx2,res84_read,allow
R72,ctx3,res440_exe,allow
R26,ctx6,res328_write,allow
R6,ctx14,res171_exe,deny
R72,ctx12,res453_read,allow
R43,ctx19,res316_write,deny
R73,ctx1,res39_exe,deny
R75,ctx20,res340_exe,allow
R100,ctx19,res108_exe,allow
R72,ctx16,res119_exe,allow
R2,ctx20,res251_exe,deny
R4,ctx4,res109_exe,deny
R57,ctx13,res53_exe,deny
R87,ctx1,res10_exe,allow
R31,ctx17,res200_read,allow
R83,ctx5,res328_write,deny
R56,ctx15,res49_exe,allow
R58,ctx1,res88_exe,allow
R47,ctx9,res465_exe,allow
R4,ctx5,res119_exe,allow
R96,ctx12,res292_exe,allow
R44,ctx16,res263_write,allow
R79,ctx18,res277_exe,allow
R77,ctx5,res124_write,deny
R85,ctx8,res344_write,allow
R21,ctx8,res51_read,deny
R86,ctx4,res1_exe,deny
R89,ctx2,res262_write,deny
R31,ctx20,res10_exe,allow
R70,ctx15,res255_exe,allow
R53,ctx11,res196_write,allow
R93,ctx14,res255_exe,allow
R11,ctx12,res394_exe,allow
R30,ctx12,res125_exe,deny
R18,ctx15,res11_exe,allow
R35,ctx18,res88_exe,allow
R97,ctx4,res177_read,allow
R47,ctx3,res435_write,allow
R73,ctx5,res270_exe,allow
R42,ctx19,res302_exe,deny
R70,ctx20,res237_exe,allow
R36,ctx14,res270_read,allow
R25,ctx3,res305_write,allow
R60,ctx4,res124_read,deny
R49,ctx4,res447_exe,allow
R3,ctx20,res132_exe,allow
R78,ctx18,res429_write,allow
R64,ctx18,res280_exe,allow
R94,ctx16,res284_read,deny
R72,ctx18,res82_exe,allow
R76,ctx14,res366_exe,deny
R52,ctx20,res438_exe,allow
R24,ctx19,res403_exe,allow
R97,ctx14,res370_read,allow
R12,ctx11,res24_exe,allow
R78,ctx8,res288_exe,allow
R11,ctx9,res166_exe,allow
R30,ctx16,res173_exe,allow
R86,ctx20,res214_exe,allow
R71,ctx12,res56_exe,allow
R38,ctx17,res342_exe,allow
R33,ctx18,res428_exe,deny
R28,ctx5,res286_write,deny
R100,ctx7,res92_write,allow
R23,ctx3,res131_read,allow
R87,ctx6,res110_exe,allow
R25,ctx14,res262_write,deny
R58,ctx1,res83_read,deny
R77,ctx20,res187_exe,allow
R89,ctx2,res6_read,allow
R11,ctx11,res160_exe,allow
R85,ctx18,res83_read,allow
R28,ctx15,res485_write,allow
R15,ctx9,res1_exe,allow
R87,ctx9,res98_write,allow
R50,ctx10,res332_exe,deny
R70,ctx8,res68_read,allow
R30,ctx2,res263_exe,allow
R92,ctx5,res124_exe,allow
R1,ctx19,res465_exe,allow
R24,ctx18,res79_exe,allow
R26,ctx15,res32_read,allow
R65,ctx12,res248_exe,deny
R90,ctx17,res372_read,allow
R7,ctx15,res490_read,allow
R61,ctx3,res358_exe,allow
R86,ctx5,res487_write,allow
R43,ctx4,res412_write,deny
R75,ctx18,res426_exe,deny
R7,ctx10,res219_exe,allow
R33,ctx16,res410_exe,allow
R40,ctx3,res266_write,allow
R61,ctx17,res353_exe,allow
R72,ctx8,res290_read,allow
R100,ctx5,res219_read,allow
R41,ctx3,res372_write,allow
R21,ctx14,res278_exe,allow
R98,ctx7,res402_read,allow
R43,ctx13,res446_read,deny
R96,ctx3,res231_write,allow
R84,ctx20,res181_read,allow
R13,ctx12,res381_exe,allow
R58,ctx17,res116_write,allow
R45,ctx3,res20_exe,allow
R57,ctx18,res204_read,allow
R85,ctx3,res500_read,allow
R34,ctx5,res27_write,allow
R32,ctx10,res449_exe,allow
R56,ctx15,res154_read,deny
R85,ctx5,res371_exe,allow
R5,ctx20,res169_write,allow
R70,ctx20,res450_write,allow
R90,ctx9,res301_exe,allow
R73,ctx20,res142_exe,allow
R10,ctx2,res316_exe,allow
R18,ctx20,res307_write,allow
R70,ctx14,res253_exe,allow
R54,ctx9,res51_read,allow
R85,ctx2,res154_exe,deny
R4,ctx17,res196_write,allow
R37,ctx4,res452_exe,allow
R89,ctx5,res65_exe,allow
R43,ctx5,res329_exe,allow
R58,ctx14,res349_read,allow
R83,ctx2,res442_write,allow
R93,ctx13,res153_exe,allow
R14,ctx5,res75_exe,allow
R74,ctx15,res157_write,allow
R62,ctx12,res165_write,allow
R45,ctx17,res139_exe,allow
R87,ctx3,res467_exe,allow
R70,ctx11,res17_write,allow
R45,ctx20,res120_exe,deny
R26,ctx3,res361_write,deny
R25,ctx7,res129_read,allow
R69,ctx5,res289_read,allow
R89,ctx4,res347_write,deny
R34,ctx17,res119_write,allow
R55,ctx6,res44_exe,deny
R69,ctx13,res228_read,allow
R77,ctx10,res257_read,allow
R64,ctx8,res364_exe,allow
R73,ctx3,res236_write,deny
R19,ctx11,res388_exe,allow
R33,ctx4,res205_exe,allow
R100,ctx12,res297_write,deny
R12,ctx3,res154_write,deny
R22,ctx13,res369_write,allow
R83,ctx14,res108_exe,allow
R31,ctx13,res13_exe,allow
R76,ctx3,res404_exe,allow
R4,ctx11,res151_read,deny
R20,ctx3,res347_write,allow
R70,ctx6,res317_write,deny
R63,ctx20,res311_read,allow
R82,ctx20,res433_read,deny
R90,ctx10,res246_read,allow
R42,ctx12,res17_exe,allow
R57,ctx7,res230_exe,allow
R47,ctx5,res163_exe,allow
R6,ctx11,res428_read,allow
R78,ctx1,res7_write,allow
R84,ctx15,res450_exe,allow
R54,ctx1,res41_exe,allow
R1,ctx13,res239_exe,allow
R30,ctx15,res142_exe,allow
R16,ctx13,res242_write,allow
R35,ctx1,res297_write,allow
R39,ctx2,res178_exe,allow
R28,ctx5,res286_exe,allow
R46,ctx7,res266_write,allow
R84,ctx1,res64_exe,allow
R9,ctx7,res168_read,allow
R87,ctx6,res171_exe,allow
R87,ctx12,res232_write,allow
R90,ctx16,res296_read,deny
R90,ctx19,res95_exe,allow
R12,ctx19,res122_read,deny
R45,ctx10,res221_exe,allow
R4,ctx9,res44_exe,allow
R48,ctx17,res125_exe,allow
R55,ctx15,res69_write,allow
R92,ctx15,res268_read,allow
R98,ctx20,res467_read,allow
R50,ctx14,res61_exe,allow
R38,ctx19,res275_write,allow
R24,ctx19,res402_write,deny
R5,ctx10,res193_read,allow
R28,ctx10,res439_exe,allow
R55,ctx16,res341_read,allow
R98,ctx16,res282_exe,allow
R49,ctx6,res271_read,deny
R18,ctx8,res162_exe,deny
R12,ctx16,res214_read,allow
R28,ctx6,res209_exe,allow
R49,ctx12,res391_read,allow
R2,ctx8,res473_write,allow
R10,ctx5,res48_read,deny
R33,ctx9,res466_read,deny
R83,ctx5,res135_read,deny
R73,ctx3,res302_read,deny
R29,ctx13,res401_write,allow
R52,ctx20,res438_write,allow
R88,ctx4,res417_write,allow
R10,ctx15,res243_exe,deny
R8,ctx7,res318_write,allow
R42,ctx10,res118_read,allow
R55,ctx20,res309_write,allow
R7,ctx14,res430_read,deny
R85,ctx18,res262_read,deny
R3,ctx19,res430_exe,allow
R58,ctx7,res78_exe,allow
R82,ctx11,res352_read,allow
R83,ctx5,res145_write,allow
R69,ctx6,res168_exe,deny
R52,ctx15,res421_exe,allow
R68,ctx18,res233_exe,allow
R38,ctx9,res392_write,allow
R29,ctx17,res385_read,allow
R75,ctx20,res260_exe,allow
R78,ctx18,res486_exe,allow
R52,ctx12,res147_exe,allow
R4,ctx20,res189_write,deny
R53,ctx16,res76_exe,allow
R33,ctx20,res38_write,deny
R18,ctx8,res290_exe,allow
R22,ctx14,res353_read,allow
R50,ctx19,res250_exe,allow
R12,ctx16,res367_write,deny
R84,ctx11,res226_write,allow
R52,ctx1,res263_read,allow
R74,ctx11,res315_exe,allow
R55,ctx15,res69_exe,deny
R59,ctx16,res249_write,allow
R86,ctx16,res154_exe,allow
R5,ctx20,res263_write,allow
R7,ctx8,res21_exe,allow
R96,ctx2,res205_exe,allow
R100,ctx18,res201_write,allow
R52,ctx13,res245_exe,allow
R1,ctx18,res481_exe,deny
R100,ctx2,res155_exe,allow
R34,ctx5,res246_exe,allow
R13,ctx13,res241_write,deny
R14,ctx12,res411_exe,allow
R67,ctx7,res407_read,allow
R73,ctx16,res135_exe,allow
R51,ctx3,res221_exe,allow
R29,ctx13,res113_exe,allow
R15,ctx16,res3_write,allow
R59,ctx16,res286_exe,allow
R71,ctx13,res487_write,allow
R50,ctx1,res5_read,allow
R15,ctx7,res423_read,deny
R11,ctx14,res335_write,deny
R14,ctx19,res53_read,allow
R68,ctx1,res334_exe,allow
R88,ctx18,res232_exe,deny
R8,ctx16,res227_write,allow
R22,ctx11,res237_read,allow
R82,ctx16,res304_read,allow
R20,ctx9,res67_exe,allow
R17,ctx1,res422_read,allow
R87,ctx20,res58_write,allow
R69,ctx18,res57_exe,deny
R86,ctx18,res402_exe,allow
R3,ctx7,res311_exe,allow
R25,ctx6,res341_exe,deny
R48,ctx14,res458_exe,allow
R98,ctx13,res324_exe,deny
R77,ctx9,res333_exe,allow
R12,ctx4,res182_exe,allow
R33,ctx1,res87_write,allow
R39,ctx8,res489_write,allow
R54,ctx19,res96_exe,allow
R26,ctx13,res226_read,deny
R60,ctx3,res488_write,allow
R89,ctx18,res21_exe,allow
R52,ctx5,res386_write,allow
R31,ctx6,res246_write,deny
R45,ctx15,res393_exe,allow
R94,ctx12,res414_write,deny
R89,ctx3,res391_write,allow
R54,ctx3,res19_write,allow
R41,ctx5,res21_read,deny
R2,ctx2,res331_write,allow
R9,ctx14,res411_read,allow
R68,ctx17,res113_exe,deny
R83,ctx2,res442_exe,allow
R18,ctx2,res319_exe,allow
R50,ctx13,res499_exe,deny
R37,ctx12,res461_exe,deny
R69,ctx20,res15_write,allow
R16,ctx6,res48_write,allow
R12,ctx10,res54_exe,allow
R85,ctx3,res124_exe,allow
R27,ctx14,res191_write,allow
R7,ctx20,res36_exe,allow
R48,ctx9,res15_read,allow
R38,ctx16,res250_exe,allow
R97,ctx9,res68_read,deny
R11,ctx16,res492_write,deny
R83,ctx15,res122_exe,allow
R97,ctx14,res302_exe,allow
R56,ctx20,res8_exe,allow
R27,ctx11,res206_write,deny
R98,ctx6,res25_exe,allow
R79,ctx10,res53_write,allow
R8,ctx16,res264_exe,deny
R51,ctx19,res304_write,allow
R72,ctx15,res375_exe,allow
R9,ctx12,res473_exe,allow
R33,ctx6,res130_exe,allow
R67,ctx10,res351_exe,allow
R69,ctx1,res172_exe,deny
R100,ctx16,res147_write,allow
R25,ctx10,res372_exe,allow
R39,ctx10,res112_exe,deny
R77,ctx19,res63_write,allow
R99,ctx14,res410_exe,allow
R49,ctx12,res381_read,allow
R80,ctx6,res298_read,allow
R83,ctx19,res489_read,allow
R23,ctx8,res480_exe,deny
R43,ctx4,res232_read,deny
R53,ctx6,res183_read,allow
R96,ctx3,res219_exe,allow
R7,ctx6,res147_write,allow
R74,ctx15,res87_write,allow
R42,ctx9,res176_exe,allow
R41,ctx20,res209_exe,allow
R1,ctx18,res378_read,deny
R7,ctx12,res10_exe,allow
R96,ctx12,res363_exe,allow
R71,ctx8,res117_exe,deny
R54,ctx3,res19_exe,allow
R16,ctx2,res229_write,allow
R56,ctx11,res441_read,allow
R34,ctx10,res403_exe,allow
R87,ctx9,res195_exe,allow
R4,ctx10,res487_exe,allow
R44,ctx9,res272_write,deny
R21,ctx6,res398_exe,allow
R73,ctx20,res142_write,allow
R44,ctx18,res429_read,allow
R29,ctx7,res305_write,allow
R1,ctx2,res148_exe,allow
R8,ctx20,res462_write,allow
R57,ctx19,res75_exe,allow
R24,ctx10,res45_exe,allow
R17,ctx2,res442_read,allow
R73,ctx16,res135_write,allow
R48,ctx18,res240_write,deny
R82,ctx1,res32_exe,allow
R32,ctx17,res254_write,allow
R4,ctx12,res334_write,allow
R51,ctx3,res221_write,allow
R49,ctx4,res447_write,deny
R72,ctx8,res148_write,allow
R74,ctx1,res98_write,allow
R79,ctx1,res61_exe,allow
R74,ctx1,res6_exe,allow
R28,ctx15,res485_exe,allow
R70,ctx10,res384_exe,allow
R47,ctx14,res30_read,allow
R12,ctx10,res158_exe,deny
R35,ctx20,res69_exe,allow
R51,ctx6,res112_exe,allow
R7,ctx4,res406_exe,deny
R41,ctx6,res8_exe,allow
R19,ctx11,res411_write,deny
R14,ctx8,res271_exe,allow
R87,ctx20,res386_write,allow
R82,ctx3,res71_read,allow
R79,ctx11,res389_exe,allow
R71,ctx9,res126_exe,allow
R58,ctx15,res199_read,allow
R54,ctx15,res30_write,allow
R73,ctx1,res230_exe,deny
R68,ctx10,res245_write,allow
R2,ctx13,res331_read,allow
R43,ctx9,res200_exe,deny
R2,ctx7,res122_exe,deny
R15,ctx14,res114_exe,allow
R50,ctx5,res323_read,allow
R83,ctx3,res66_write,allow
R12,ctx3,res423_exe,allow
R96,ctx16,res480_write,allow
R92,ctx6,res165_exe,allow
R11,ctx20,res237_exe,allow
R48,ctx7,res357_exe,allow
R97,ctx12,res390_read,deny
R18,ctx20,res278_exe,allow
R100,ctx7,res92_exe,allow
R66,ctx16,res437_exe,allow
R9,ctx10,res475_exe,allow
R68,ctx12,res35_write,allow
R65,ctx14,res53_write,allow
R15,ctx16,res3_exe,allow
R55,ctx1,res180_read,allow
R52,ctx15,res387_exe,allow
R62,ctx13,res148_exe,allow
R29,ctx8,res455_write,allow
R63,ctx2,res432_read,deny
R20,ctx15,res51_write,allow
R79,ctx9,res297_write,allow
R63,ctx2,res287_exe,deny
R93,ctx15,res237_exe,deny
R48,ctx19,res310_read,allow
R10,ctx1,res441_exe,allow
R70,ctx17,res314_write,allow
R22,ctx17,res306_exe,allow
R11,ctx7,res469_write,allow
R7,ctx1,res430_exe,deny
R87,ctx18,res496_exe,allow
R35,ctx19,res432_read,allow
R75,ctx1,res300_exe,deny
R69,ctx11,res300_write,allow
R57,ctx18,res431_read,allow
R58,ctx4,res412_write,deny
R55,ctx6,res44_write,allow
R61,ctx16,res484_exe,allow
R90,ctx16,res280_read,allow
R43,ctx5,res451_write,allow
R73,ctx15,res258_write,allow
R10,ctx16,res393_write,allow
R25,ctx8,res125_exe,allow
R68,ctx3,res482_read,allow
R94,ctx3,res470_exe,allow
R85,ctx3,res39_read,allow
R61,ctx10,res374_exe,allow
R33,ctx13,res13_write,allow
R84,ctx3,res271_write,allow
R69,ctx7,res225_write,allow
R43,ctx11,res148_write,allow
R42,ctx19,res195_exe,allow
R84,ctx11,res498_read,allow
R71,ctx8,res117_write,allow
R66,ctx3,res140_exe,allow
R63,ctx12,res123_read,allow
R30,ctx16,res173_write,allow
R98,ctx8,res428_write,allow
R68,ctx16,res134_exe,allow
R95,ctx4,res21_exe,deny
R5,ctx10,res237_write,allow
R28,ctx7,res254_read,allow
R100,ctx20,res390_write,deny
R71,ctx2,res359_write,allow
R55,ctx2,res139_write,deny
R7,ctx1,res109_read,deny
R58,ctx14,res14_exe,allow
R72,ctx2,res346_exe,allow
R35,ctx12,res497_exe,allow
R71,ctx10,res85_exe,allow
R40,ctx2,res126_exe,allow
R70,ctx1,res485_write,allow
R52,ctx8,res326_read,allow
R25,ctx5,res292_exe,allow
R3,ctx7,res275_exe,deny
R98,ctx17,res204_exe,allow
R84,ctx15,res450_write,allow
R3,ctx1,res280_write,deny
R53,ctx10,res463_exe,allow
R14,ctx18,res212_exe,allow
R97,ctx6,res12_exe,deny
R99,ctx17,res301_read,allow
R45,ctx3,res6_exe,allow
R57,ctx17,res12_exe,allow
R5,ctx11,res92_exe,allow
R20,ctx1,res491_exe,deny
R3,ctx19,res497_write,allow
R81,ctx2,res408_exe,allow
R79,ctx18,res277_write,allow
R30,ctx2,res188_write,allow
R2,ctx13,res493_exe,deny
R56,ctx11,res346_read,allow
R95,ctx19,res323_exe,deny
R63,ctx7,res394_exe,deny
R61,ctx16,res407_exe,allow
R43,ctx20,res197_exe,deny
R32,ctx13,res215_read,allow
R92,ctx3,res20_read,allow
R6,ctx4,res437_exe,allow
R54,ctx11,res201_exe,allow
R87,ctx14,res99_write,allow
R3,ctx6,res78_write,allow
R48,ctx7,res235_exe,allow
R31,ctx3,res238_write,deny
R71,ctx18,res370_exe,allow
R81,ctx15,res281_write,allow
R92,ctx15,res463_read,allow
R56,ctx12,res151_exe,allow
R74,ctx9,res330_exe,deny
R64,ctx17,res388_exe,allow
R85,ctx2,res154_write,allow
R9,ctx1,res427_exe,allow
R87,ctx6,res259_write,deny
R21,ctx2,res359_exe,deny
R70,ctx12,res366_write,allow
R49,ctx14,res401_read,allow
R78,ctx15,res34_write,allow
R50,ctx12,res29_write,allow
R96,ctx12,res26_read,allow
R89,ctx11,res273_write,deny
R15,ctx9,res407_write,allow
R70,ctx11,res480_write,allow
R26,ctx7,res293_exe,allow
R63,ctx18,res394_write,allow
R60,ctx10,res182_write,allow
R60,ctx15,res315_read,deny
R35,ctx11,res467_write,allow
R5,ctx3,res466_write,allow
R56,ctx3,res177_exe,allow
R30,ctx11,res127_read,deny
R73,ctx5,res221_exe,allow
R98,ctx14,res358_read,deny
R99,ctx8,res382_exe,allow
R92,ctx19,res18_read,deny
R63,ctx17,res321_write,allow
R83,ctx15,res314_write,allow
R19,ctx3,res345_read,allow
R5,ctx3,res466_exe,allow
R58,ctx3,res482_read,allow
R100,ctx10,res47_exe,allow
R82,ctx13,res311_exe,allow
R26,ctx6,res172_exe,allow
R68,ctx5,res298_write,deny
R80,ctx14,res487_read,allow
R17,ctx12,res466_exe,allow
R30,ctx15,res349_exe,allow
R75,ctx14,res34_exe,allow
R96,ctx10,res415_read,allow
R60,ctx17,res240_exe,allow
R43,ctx1,res134_read,allow
R32,ctx9,res466_write,allow
R44,ctx12,res80_write,allow
R94,ctx13,res305_read,allow
R7,ctx19,res254_exe,allow
R31,ctx17,res262_write,allow
R37,ctx1,res118_write,allow
R1,ctx17,res120_exe,allow
R7,ctx1,res275_exe,allow
R64,ctx18,res280_write,allow
R57,ctx1,res78_exe,allow
R34,ctx4,res111_exe,allow
R7,ctx12,res135_exe,allow
R21,ctx2,res130_exe,allow
R84,ctx7,res31_read,allow
R95,ctx14,res410_exe,allow
R60,ctx17,res240_write,allow
R86,ctx3,res460_exe,allow
R41,ctx12,res254_exe,deny
R16,ctx6,res241_read,allow
R64,ctx15,res316_read,allow
R17,ctx6,res165_write,allow
R68,ctx15,res444_read,allow
R52,ctx18,res248_exe,allow
R9,ctx7,res403_write,deny
R96,ctx13,res299_read,allow
R81,ctx6,res452_read,allow
R92,ctx2,res410_exe,allow
R73,ctx9,res66_exe,deny
R15,ctx10,res33_exe,allow
R31,ctx16,res400_read,allow
R33,ctx13,res127_exe,allow
R41,ctx12,res179_exe,allow
R72,ctx16,res56_write,allow
R93,ctx14,res41_read,allow
R69,ctx20,res15_exe,allow
R80,ctx10,res17_exe,allow
R43,ctx20,res436_exe,allow
R88,ctx7,res168_read,allow
R42,ctx5,res497_exe,allow
R51,ctx12,res263_write,allow
R99,ctx2,res439_read,allow
R83,ctx12,res79_exe,deny
R52,ctx18,res181_exe,allow
R57,ctx3,res210_exe,allow
R2,ctx9,res89_exe,allow
R62,ctx7,res266_read,allow
R56,ctx19,res123_read,allow
R30,ctx10,res386_read,allow
R69,ctx16,res340_exe,deny
R98,ctx8,res186_exe,allow
R31,ctx20,res10_write,allow
R32,ctx15,res142_write,allow
R55,ctx18,res433_exe,allow
R36,ctx18,res464_read,allow
R11,ctx7,res417_exe,allow
R79,ctx17,res326_exe,allow
R100,ctx1,res446_exe,deny
R1,ctx2,res136_write,allow
R50,ctx16,res373_exe,deny
R49,ctx11,res325_read,deny
R25,ctx13,res406_exe,deny
R99,ctx10,res156_exe,allow
R61,ctx4,res319_exe,deny
R76,ctx18,res301_write,allow
R46,ctx20,res148_exe,allow
R16,ctx14,res466_read,allow
R4,ctx4,res63_read,allow
R20,ctx9,res84_read,allow
R82,ctx1,res464_write,allow
