Role,Context,Capability,Permission
R64,ctx7,res90_exe,allow
R49,ctx12,res267_exe,allow
R16,ctx13,res292_read,allow
R100,ctx2,res189_write,deny
R27,ctx17,res21_exe,deny
R55,ctx20,res497_exe,allow
R50,ctx1,res14_write,allow
R100,ctx1,res105_exe,allow
R92,ctx1,res111_exe,allow
R55,ctx7,res496_read,allow
R88,ctx6,res269_write,allow
R57,ctx18,res16_exe,allow
R27,ctx20,res79_exe,allow
R23,ctx3,res461_read,deny
R60,ctx7,res166_exe,allow
R26,ctx10,res183_exe,allow
R54,ctx7,res315_write,allow
R55,ctx16,res156_exe,allow
R55,ctx18,res45_exe,deny
R2,ctx18,res222_write,allow
R39,ctx10,res289_exe,allow
R87,ctx16,res197_write,allow
R59,ctx7,res241_exe,allow
R79,ctx10,res494_exe,allow
R28,ctx6,res20_write,allow
R20,ctx12,res412_read,allow
R13,ctx6,res307_exe,allow
R27,ctx17,res21_write,allow
R41,ctx6,res386_read,deny
R19,ctx14,res329_write,allow
R26,ctx3,res245_write,allow
R27,ctx16,res473_exe,deny
R64,ctx9,res332_read,allow
R19,ctx2,res297_exe,allow
R70,ctx18,res471_write,allow
R99,ctx1,res243_exe,allow
R91,ctx13,res189_exe,allow
R55,ctx14,res41_write,allow
R88,ctx7,res10_exe,allow
R74,ctx3,res483_exe,allow
R11,ctx12,res476_exe,deny
R24,ctx1,res451_exe,allow
R50,ctx3,res76_read,allow
R87,ctx9,res327_exe,allow
R61,ctx9,res286_exe,allow
R43,ctx13,res270_exe,allow
R2,ctx7,res446_write,allow
R23,ctx11,res83_read,allow
R29,ctx11,res146_write,allow
R40,ctx7,res143_write,allow
R9,ctx12,res268_exe,allow
R61,ctx11,res329_write,allow
R34,ctx6,res174_exe,allow
R15,ctx14,res357_write,allow
R85,ctx11,res89_exe,deny
R60,ctx11,res414_read,allow
R5,ctx12,res75_exe,allow
R4,ctx2,res126_exe,allow
R65,ctx1,res63_read,deny
R46,ctx14,res169_write,allow
R97,ctx20,res354_exe,deny
R63,ctx10,res236_exe,allow
R78,ctx12,res317_exe,allow
R53,ctx11,res201_exe,allow
R71,ctx6,res9_exe,allow
R50,ctx8,res124_exe,allow
R64,ctx7,res90_write,allow
R3,ctx14,res469_write,allow
R50,ctx10,res164_read,allow
R93,ctx6,res442_exe,allow
R13,ctx16,res421_read,allow
R12,ctx11,res177_exe,allow
R94,ctx20,res382_write,allow
R77,ctx14,res137_exe,allow
R6,ctx4,res95_write,deny
R34,ctx3,res371_read,allow
R50,ctx15,res483_read,allow
R58,ctx14,res432_write,allow
R5,ctx10,res489_exe,allow
R17,ctx7,res385_exe,allow
R46,ctx4,res354_exe,allow
R22,ctx7,res53_read,allow
R45,ctx16,res161_write,allow
R92,ctx20,res198_exe,deny
R56,ctx9,res320_exe,allow
R70,ctx7,res67_exe,allow
R76,ctx20,res34_exe,allow
R95,ctx10,res295_exe,allow
R14,ctx19,res394_read,allow
R92,ctx10,res160_exe,allow
R54,ctx11,res106_exe,allow
R51,ctx8,res212_exe,allow
R97,ctx17,res328_read,deny
R69,ctx6,res433_read,allow
R5,ctx1,res185_exe,allow
R62,ctx13,res108_read,allow
R17,ctx1,res96_exe,allow
R72,ctx3,res281_exe,allow
R8,ctx7,res225_write,allow
R85,ctx12,res487_write,allow
R6,ctx2,res380_read,deny
R3,ctx12,res368_exe,deny
R62,ctx7,res86_exe,deny
R50,ctx19,res455_exe,allow
R31,ctx19,res176_read,allow
R90,ctx3,res311_exe,deny
R25,ctx10,res282_read,allow
R87,ctx10,res460_exe,deny
R48,ctx8,res35_write,allow
R45,ctx17,res258_write,allow
R23,ctx10,res451_exe,allow
R99,ctx20,res482_exe,allow
R100,ctx7,res323_exe,allow
R3,ctx15,res415_exe,allow
R50,ctx12,res476_write,allow
R10,ctx3,res333_read,allow
R3,ctx3,res491_exe,allow
R63,ctx2,res434_read,allow
R37,ctx1,res269_exe,allow
R27,ctx16,res473_write,allow
R68,ctx15,res191_exe,allow
R19,ctx19,res206_write,allow
R90,ctx9,res395_write,allow
R87,ctx6,res487_exe,allow
R80,ctx1,res172_read,allow
R35,ctx10,res413_write,deny
R7,ctx8,res284_write,deny
R81,ctx18,res70_exe,deny
R4,ctx19,res367_exe,allow
R8,ctx13,res302_write,deny
R39,ctx6,res342_exe,allow
R59,ctx11,res84_write,deny
R74,ctx2,res79_read,allow
R29,ctx10,res87_write,allow
R31,ctx16,res86_write,allow
R53,ctx8,res163_read,allow
R63,ctx17,res420_exe,allow
R7,ctx20,res333_read,deny
R98,ctx7,res310_read,allow
R42,ctx13,res73_read,allow
R93,ctx5,res445_exe,deny
R37,ctx17,res480_exe,allow
R17,ctx18,res43_read,allow
R68,ctx12,res286_write,deny
R10,ctx14,res229_exe,deny
R85,ctx8,res79_write,allow
R21,ctx18,res229_read,allow
R30,ctx12,res479_exe,allow
R20,ctx18,res251_write,allow
R41,ctx2,res79_exe,deny
R95,ctx17,res488_exe,allow
R34,ctx5,res63_read,allow
R68,ctx1,res174_read,allow
