Role,Context,Capability,Permission
R24,ctx1,res313_exe,allow
R54,ctx18,res382_exe,deny
R72,ctx8,res483_write,allow
R30,ctx12,res131_exe,deny
R14,ctx19,res129_write,allow
R54,ctx20,res169_exe,allow
R90,ctx9,res151_read,allow
R49,ctx4,res263_exe,allow
R40,ctx4,res335_write,allow
R1,ctx13,res179_read,allow
R77,ctx18,res78_write,allow
R54,ctx9,res460_write,allow
R81,ctx2,res185_exe,allow
R92,ctx8,res471_exe,allow
R77,ctx16,res107_write,allow
R29,ctx13,res425_write,allow
R30,ctx11,res191_write,allow
R44,ctx1,res18_write,allow
R35,ctx3,res140_write,deny
R69,ctx8,res310_read,deny
R52,ctx19,res407_write,allow
R53,ctx8,res53_write,allow
R95,ctx4,res263_exe,allow
R30,ctx16,res330_write,allow
R53,ctx20,res326_read,allow
R42,ctx19,res400_exe,deny
R37,ctx12,res294_exe,allow
R18,ctx7,res210_exe,allow
R36,ctx15,res493_exe,allow
R11,ctx12,res45_write,allow
R94,ctx20,res344_exe,allow
R73,ctx15,res364_exe,allow
R51,ctx3,res337_exe,deny
R37,ctx8,res297_write,deny
R53,ctx8,res53_exe,allow
R31,ctx20,res185_exe,allow
R83,ctx12,res140_write,allow
R26,ctx12,res417_exe,deny
R86,ctx20,res80_exe,allow
R39,ctx15,res399_read,allow
R45,ctx4,res18_exe,allow
R57,ctx4,res222_exe,allow
R2,ctx20,res390_write,deny
R30,ctx7,res57_exe,allow
R13,ctx8,res476_write,deny
R61,ctx17,res228_write,allow
R53,ctx17,res21_write,allow
R82,ctx14,res186_write,allow
R87,ctx13,res129_exe,allow
R38,ctx10,res368_exe,allow
R50,ctx11,res115_exe,allow
R72,ctx8,res483_exe,allow
R84,ctx1,res441_read,allow
R92,ctx6,res448_exe,allow
R34,ctx9,res418_read,deny
R76,ctx14,res112_read,allow
R46,ctx4,res411_write,allow
R96,ctx14,res472_read,allow
R2,ctx16,res10_exe,allow
R89,ctx11,res1_read,allow
R5,ctx7,res359_write,allow
R24,ctx20,res472_read,deny
R13,ctx15,res450_exe,allow
R42,ctx10,res55_read,allow
R81,ctx6,res61_exe,allow
R2,ctx9,res152_read,allow
R35,ctx17,res40_exe,deny
R15,ctx5,res132_read,allow
R82,ctx6,res487_write,allow
R28,ctx10,res307_exe,allow
R81,ctx13,res159_exe,allow
R12,ctx19,res264_exe,deny
R6,ctx15,res257_write,allow
R23,ctx15,res117_write,allow
R91,ctx13,res415_exe,allow
R49,ctx11,res482_exe,allow
R53,ctx5,res258_write,allow
R95,ctx16,res206_write,allow
R84,ctx15,res169_write,allow
R19,ctx2,res469_exe,allow
R71,ctx20,res112_exe,allow
R59,ctx14,res363_exe,allow
R73,ctx12,res339_write,allow
R10,ctx17,res317_write,allow
R90,ctx19,res47_exe,deny
R45,ctx2,res276_exe,allow
R33,ctx16,res488_write,allow
R47,ctx19,res50_exe,allow
R35,ctx20,res410_read,allow
R74,ctx6,res441_write,allow
R20,ctx19,res2_read,allow
R78,ctx2,res400_write,allow
R8,ctx13,res473_read,deny
R62,ctx8,res244_exe,allow
R54,ctx9,res460_exe,allow
R24,ctx10,res444_exe,allow
R4,ctx9,res319_read,allow
R50,ctx16,res173_exe,allow
R21,ctx18,res218_read,allow
R18,ctx8,res473_exe,deny
R1,ctx3,res152_read,allow
R2,ctx3,res211_write,allow
R17,ctx17,res304_exe,allow
R87,ctx3,res487_exe,allow
R47,ctx17,res331_write,allow
R26,ctx7,res114_read,deny
R19,ctx1,res26_write,allow
R73,ctx3,res423_write,allow
R39,ctx10,res263_write,deny
R10,ctx8,res397_write,allow
R37,ctx15,res103_write,deny
R68,ctx16,res449_exe,allow
R73,ctx5,res139_read,allow
R55,ctx18,res441_exe,allow
R39,ctx15,res141_exe,allow
R56,ctx5,res209_exe,allow
R12,ctx8,res393_read,deny
R34,ctx16,res420_write,allow
R37,ctx12,res193_exe,allow
R43,ctx5,res230_exe,deny
R31,ctx15,res47_exe,allow
R15,ctx3,res494_exe,allow
R63,ctx18,res500_write,allow
R20,ctx11,res236_write,allow
R71,ctx8,res298_exe,allow
R47,ctx15,res350_exe,allow
R75,ctx14,res493_exe,deny
R84,ctx3,res460_read,deny
R46,ctx7,res36_write,deny
R7,ctx17,res499_exe,allow
R77,ctx19,res400_write,allow
R21,ctx10,res313_exe,allow
R33,ctx9,res237_read,allow
R35,ctx17,res433_exe,allow
R75,ctx9,res399_exe,allow
R4,ctx11,res398_exe,allow
R46,ctx4,res411_exe,allow
R97,ctx14,res386_exe,allow
R41,ctx13,res67_read,allow
R63,ctx10,res317_exe,allow
R89,ctx3,res422_read,allow
R99,ctx2,res138_exe,deny
R4,ctx6,res492_write,allow
R61,ctx16,res345_exe,deny
R50,ctx14,res418_write,allow
R62,ctx13,res477_exe,allow
R52,ctx10,res339_exe,allow
R50,ctx19,res227_read,allow
R98,ctx6,res91_write,deny
R71,ctx11,res435_read,allow
R79,ctx13,res37_exe,allow
R43,ctx19,res338_exe,allow
R7,ctx12,res314_read,allow
R95,ctx9,res158_read,allow
R92,ctx2,res7_exe,allow
R98,ctx8,res337_write,deny
R12,ctx16,res120_exe,allow
R20,ctx5,res152_exe,deny
R26,ctx19,res196_write,allow
R34,ctx20,res102_exe,allow
R55,ctx18,res11_exe,allow
R95,ctx17,res303_exe,allow
R74,ctx1,res424_read,allow
R89,ctx18,res86_write,allow
R46,ctx1,res80_read,deny
R8,ctx16,res257_read,deny
R48,ctx18,res257_exe,allow
R29,ctx6,res89_exe,allow
R25,ctx8,res339_write,allow
R22,ctx17,res361_write,allow
R29,ctx8,res359_exe,allow
R41,ctx2,res419_write,deny
R80,ctx1,res148_read,allow
R93,ctx1,res268_exe,allow
R44,ctx6,res4_exe,deny
R34,ctx10,res50_exe,allow
R100,ctx2,res324_write,allow
R84,ctx15,res169_exe,allow
R34,ctx5,res28_write,allow
R71,ctx7,res64_read,allow
R31,ctx19,res212_exe,allow
R57,ctx10,res157_write,deny
R70,ctx14,res374_read,allow
R67,ctx2,res169_exe,deny
R9,ctx7,res319_write,allow
R60,ctx4,res499_read,deny
R4,ctx20,res427_write,allow
R8,ctx15,res103_exe,allow
R40,ctx14,res85_exe,deny
R38,ctx20,res314_exe,allow
R41,ctx12,res262_read,deny
R3,ctx6,res241_exe,deny
R46,ctx20,res414_read,allow
R27,ctx11,res427_read,deny
R72,ctx1,res75_exe,allow
R36,ctx7,res279_write,allow
R6,ctx4,res187_exe,allow
R82,ctx1,res439_write,allow
R17,ctx6,res365_exe,allow
R51,ctx6,res264_write,deny
R11,ctx16,res250_write,allow
R41,ctx4,res177_exe,deny
R46,ctx14,res414_exe,allow
R80,ctx17,res132_read,allow
R80,ctx20,res437_exe,allow
R92,ctx12,res369_exe,allow
R33,ctx1,res80_exe,allow
R77,ctx7,res475_write,allow
R99,ctx8,res461_write,allow
R47,ctx8,res166_read,deny
R9,ctx10,res210_write,allow
R98,ctx14,res475_exe,allow
R29,ctx19,res291_exe,allow
R7,ctx6,res221_read,deny
R1,ctx19,res107_exe,allow
R42,ctx8,res28_write,allow
R7,ctx12,res2_exe,allow
R5,ctx12,res297_read,allow
R98,ctx10,res91_read,deny
R18,ctx8,res234_exe,allow
R63,ctx12,res102_read,allow
R8,ctx2,res465_exe,allow
R94,ctx16,res310_read,allow
R47,ctx13,res31_exe,allow
R54,ctx16,res195_read,allow
R9,ctx12,res85_write,deny
R31,ctx17,res255_write,deny
R93,ctx13,res384_read,allow
R16,ctx2,res189_exe,allow
R3,ctx16,res7_exe,allow
R77,ctx7,res475_exe,deny
R4,ctx4,res386_read,deny
R18,ctx6,res138_exe,allow
R33,ctx18,res370_read,allow
R6,ctx20,res40_exe,deny
R19,ctx19,res392_exe,allow
R100,ctx12,res29_exe,allow
R62,ctx4,res290_exe,allow
R63,ctx2,res145_exe,allow
R8,ctx15,res132_exe,deny
R59,ctx9,res295_read,allow
R95,ctx15,res474_read,allow
R34,ctx16,res420_exe,deny
R35,ctx11,res266_exe,allow
R67,ctx20,res363_exe,allow
R51,ctx11,res362_read,allow
R56,ctx2,res4_exe,allow
R41,ctx5,res413_read,allow
R42,ctx17,res439_exe,allow
R33,ctx20,res274_read,allow
R80,ctx14,res223_write,allow
R8,ctx11,res64_exe,allow
R91,ctx14,res316_exe,allow
R100,ctx10,res334_write,allow
R25,ctx3,res117_write,deny
R92,ctx2,res97_write,allow
R97,ctx20,res149_exe,allow
R85,ctx13,res305_write,allow
R61,ctx10,res302_read,allow
R21,ctx8,res84_exe,allow
R73,ctx12,res451_write,allow
R68,ctx15,res270_read,allow
R45,ctx9,res88_write,deny
R4,ctx8,res166_read,allow
R96,ctx10,res421_read,allow
R75,ctx9,res413_write,allow
R54,ctx15,res466_read,allow
R85,ctx18,res402_exe,allow
R65,ctx14,res201_exe,allow
R21,ctx2,res305_read,deny
R90,ctx19,res47_write,allow
R62,ctx14,res350_write,allow
R43,ctx11,res196_read,allow
R14,ctx2,res30_exe,allow
R74,ctx1,res287_write,allow
R56,ctx17,res344_write,allow
R17,ctx17,res267_exe,allow
R80,ctx6,res243_write,allow
R95,ctx15,res438_exe,allow
R20,ctx11,res22_write,allow
R71,ctx14,res357_write,allow
R84,ctx8,res254_read,allow
R64,ctx15,res149_write,allow
R99,ctx18,res76_exe,allow
R15,ctx16,res32_write,allow
R77,ctx20,res455_exe,allow
R38,ctx10,res190_exe,allow
R14,ctx20,res122_read,allow
R10,ctx8,res104_exe,allow
R55,ctx9,res14_read,allow
R67,ctx7,res491_write,allow
R78,ctx15,res215_write,allow
R16,ctx2,res130_exe,allow
R29,ctx8,res13_exe,allow
R91,ctx15,res304_exe,deny
R1,ctx8,res482_exe,deny
R100,ctx20,res468_read,allow
R96,ctx3,res264_exe,allow
R24,ctx18,res43_write,allow
R15,ctx7,res274_read,allow
R96,ctx20,res278_write,allow
R57,ctx2,res192_exe,deny
R38,ctx1,res179_exe,allow
R95,ctx18,res100_exe,deny
R38,ctx13,res358_exe,allow
R19,ctx16,res153_exe,deny
R18,ctx17,res33_read,deny
R14,ctx15,res30_exe,allow
R94,ctx1,res43_write,allow
R50,ctx16,res173_write,allow
R36,ctx13,res385_write,allow
R36,ctx20,res70_exe,allow
R94,ctx9,res6_read,allow
R47,ctx5,res477_read,allow
R33,ctx19,res194_exe,allow
R90,ctx5,res213_write,allow
R1,ctx18,res294_read,allow
R19,ctx1,res127_read,allow
R42,ctx6,res147_write,allow
R56,ctx12,res39_write,allow
R70,ctx9,res405_read,deny
R77,ctx5,res147_write,allow
R16,ctx9,res175_exe,allow
R2,ctx18,res144_write,allow
R20,ctx9,res62_write,allow
R88,ctx14,res202_exe,allow
R46,ctx8,res332_write,deny
R58,ctx9,res373_exe,allow
R53,ctx17,res452_write,allow
R72,ctx11,res390_write,allow
R70,ctx13,res475_write,allow
R73,ctx13,res189_write,allow
R70,ctx11,res451_exe,allow
R76,ctx19,res265_write,allow
R95,ctx5,res105_write,deny
R89,ctx8,res116_read,allow
R98,ctx6,res91_exe,allow
R48,ctx11,res233_exe,allow
R4,ctx8,res51_exe,allow
R76,ctx4,res402_read,allow
R88,ctx15,res328_exe,allow
R96,ctx2,res448_exe,allow
R57,ctx3,res305_write,allow
R99,ctx17,res264_exe,allow
R21,ctx18,res281_read,deny
R76,ctx18,res14_exe,allow
R99,ctx20,res467_exe,allow
R84,ctx13,res336_write,allow
R52,ctx12,res265_exe,deny
R85,ctx6,res184_read,deny
R63,ctx17,res109_exe,allow
R59,ctx5,res127_write,deny
R77,ctx16,res107_exe,deny
R21,ctx15,res85_write,allow
R83,ctx20,res491_exe,deny
R32,ctx13,res60_exe,allow
R48,ctx17,res471_exe,allow
R71,ctx12,res170_exe,allow
R57,ctx16,res404_write,allow
R88,ctx15,res328_write,allow
R34,ctx20,res439_exe,allow
R71,ctx20,res35_exe,allow
R24,ctx16,res51_read,allow
R76,ctx19,res263_read,allow
R95,ctx8,res408_exe,deny
R48,ctx6,res345_exe,allow
R38,ctx20,res176_exe,allow
R53,ctx10,res216_exe,allow
R32,ctx8,res221_exe,allow
R17,ctx12,res113_exe,allow
R79,ctx18,res449_exe,allow
R70,ctx5,res269_exe,allow
R72,ctx7,res431_write,allow
R5,ctx6,res328_exe,allow
R68,ctx17,res215_exe,allow
R12,ctx3,res325_read,allow
R78,ctx19,res147_exe,allow
R94,ctx12,res330_exe,allow
R79,ctx15,res276_exe,deny
R58,ctx1,res227_write,deny
R71,ctx18,res319_exe,deny
R83,ctx2,res230_write,allow
R14,ctx6,res331_write,allow
R2,ctx3,res211_exe,allow
R16,ctx18,res93_read,allow
R71,ctx3,res409_exe,allow
R24,ctx14,res274_exe,allow
R30,ctx10,res487_read,allow
R1,ctx12,res479_exe,allow
R56,ctx10,res199_exe,allow
R93,ctx18,res171_exe,deny
R10,ctx1,res33_write,allow
R84,ctx7,res139_write,deny
R74,ctx9,res16_write,allow
R33,ctx17,res164_exe,deny
R7,ctx14,res327_read,allow
R24,ctx1,res18_exe,deny
R84,ctx15,res500_exe,deny
R80,ctx3,res460_write,allow
R96,ctx20,res278_exe,allow
R29,ctx9,res73_exe,deny
R48,ctx9,res306_write,allow
R23,ctx15,res371_read,allow
R48,ctx14,res398_write,allow
R56,ctx20,res238_exe,allow
R43,ctx10,res235_exe,allow
R88,ctx4,res299_write,deny
R63,ctx7,res489_exe,allow
R32,ctx10,res474_exe,allow
R93,ctx10,res327_write,allow
R46,ctx13,res411_write,allow
R81,ctx15,res125_exe,allow
R42,ctx13,res422_read,deny
R97,ctx11,res448_read,allow
R7,ctx20,res109_write,allow
R23,ctx13,res339_write,allow
R31,ctx12,res189_exe,allow
R5,ctx1,res165_write,deny
R50,ctx10,res360_exe,allow
R76,ctx8,res245_exe,allow
R48,ctx18,res335_exe,allow
R79,ctx12,res465_write,deny
R74,ctx15,res138_write,allow
R55,ctx16,res359_exe,allow
R44,ctx11,res56_write,allow
R66,ctx4,res354_exe,allow
R28,ctx6,res9_exe,deny
R9,ctx14,res342_exe,allow
R82,ctx14,res186_exe,allow
R55,ctx8,res146_write,deny
R17,ctx12,res113_write,allow
R43,ctx9,res167_write,allow
R48,ctx15,res45_exe,deny
R73,ctx4,res45_exe,deny
R3,ctx6,res377_write,allow
R95,ctx19,res325_write,allow
R24,ctx14,res274_write,allow
R59,ctx11,res36_exe,allow
R9,ctx14,res24_exe,deny
R68,ctx20,res223_exe,allow
R70,ctx15,res209_write,allow
R7,ctx9,res367_exe,allow
R61,ctx17,res443_exe,allow
R20,ctx6,res12_read,deny
R98,ctx20,res338_exe,deny
R18,ctx14,res153_exe,allow
R56,ctx3,res123_read,allow
R23,ctx3,res469_exe,deny
R71,ctx6,res64_write,allow
R90,ctx13,res423_exe,allow
R96,ctx16,res105_exe,allow
R70,ctx5,res269_write,allow
R11,ctx7,res163_exe,allow
R16,ctx16,res26_exe,allow
R27,ctx17,res159_exe,allow
R17,ctx2,res56_exe,deny
R32,ctx18,res94_exe,allow
R100,ctx2,res324_exe,allow
R71,ctx14,res357_exe,allow
R57,ctx9,res141_write,allow
R97,ctx6,res493_read,deny
R24,ctx6,res71_write,deny
R56,ctx8,res485_exe,allow
R19,ctx18,res40_read,allow
R97,ctx15,res219_exe,allow
R95,ctx8,res423_exe,allow
R15,ctx6,res271_write,allow
R24,ctx18,res43_exe,allow
R76,ctx4,res163_read,allow
R75,ctx14,res444_read,allow
R57,ctx8,res205_exe,deny
R62,ctx9,res373_read,deny
R70,ctx12,res183_read,allow
R35,ctx18,res16_write,allow
R6,ctx17,res239_exe,deny
R89,ctx18,res86_exe,allow
R74,ctx16,res130_write,allow
R22,ctx16,res289_exe,allow
R23,ctx19,res26_exe,allow
R93,ctx5,res95_write,deny
R31,ctx17,res137_exe,allow
R39,ctx16,res348_exe,allow
R79,ctx10,res144_exe,allow
R40,ctx18,res373_read,allow
R94,ctx20,res344_write,allow
R25,ctx2,res136_write,allow
R10,ctx6,res4_exe,allow
R97,ctx3,res465_exe,allow
R8,ctx11,res50_exe,allow
R18,ctx12,res440_read,allow
R52,ctx15,res130_write,allow
R57,ctx7,res69_exe,allow
R31,ctx13,res225_exe,allow
R66,ctx12,res227_exe,allow
R61,ctx3,res397_write,allow
R1,ctx9,res80_read,allow
R50,ctx14,res418_exe,deny
R34,ctx6,res461_read,allow
R25,ctx13,res429_exe,allow
R41,ctx19,res265_exe,deny
R33,ctx18,res248_write,deny
R73,ctx20,res68_write,deny
R7,ctx20,res109_exe,deny
R48,ctx17,res347_exe,deny
R73,ctx3,res257_read,allow
R36,ctx3,res298_exe,allow
R97,ctx9,res276_write,allow
R4,ctx2,res98_read,allow
R48,ctx8,res84_read,allow
R84,ctx13,res127_exe,allow
R30,ctx15,res157_exe,deny
R37,ctx11,res139_exe,allow
R68,ctx12,res6_exe,allow
R71,ctx8,res271_read,allow
R30,ctx12,res131_write,allow
R11,ctx13,res420_exe,allow
R43,ctx3,res366_write,allow
R10,ctx14,res338_read,deny
R80,ctx17,res406_read,deny
R42,ctx1,res377_exe,deny
R55,ctx3,res40_write,allow
R1,ctx11,res470_exe,allow
R60,ctx3,res338_read,allow
R66,ctx9,res214_read,deny
R40,ctx2,res453_read,allow
R31,ctx4,res408_read,allow
R65,ctx5,res224_read,deny
R23,ctx19,res174_write,allow
R31,ctx3,res264_write,allow
R24,ctx14,res71_exe,allow
R91,ctx16,res352_exe,allow
R77,ctx5,res147_exe,allow
R89,ctx16,res85_write,allow
R36,ctx16,res214_read,allow
R70,ctx20,res205_read,allow
R98,ctx17,res354_read,allow
R82,ctx9,res201_write,allow
R65,ctx12,res208_exe,allow
R79,ctx4,res377_read,allow
R48,ctx3,res6_write,allow
R3,ctx15,res1_exe,allow
R95,ctx18,res100_write,allow
R90,ctx6,res388_write,allow
R71,ctx16,res266_exe,deny
R69,ctx13,res98_exe,allow
R99,ctx10,res23_exe,allow
R78,ctx8,res266_read,allow
R87,ctx7,res280_exe,deny
R52,ctx13,res280_exe,deny
R33,ctx14,res186_write,allow
R69,ctx1,res415_write,allow
R92,ctx2,res97_exe,allow
R53,ctx10,res216_write,allow
R94,ctx13,res455_exe,allow
R21,ctx20,res25_read,allow
R19,ctx12,res427_exe,allow
R98,ctx10,res427_exe,deny
R89,ctx17,res290_exe,allow
R88,ctx6,res192_write,allow
R23,ctx20,res401_exe,allow
R27,ctx20,res295_read,allow
R52,ctx6,res168_exe,allow
R21,ctx15,res85_exe,allow
R48,ctx15,res86_write,allow
R89,ctx5,res228_exe,deny
R13,ctx16,res234_exe,allow
R84,ctx7,res422_write,allow
R60,ctx10,res452_write,allow
R31,ctx3,res330_exe,allow
R99,ctx16,res167_exe,allow
R59,ctx20,res492_exe,allow
R99,ctx2,res307_read,allow
R48,ctx6,res345_write,deny
R6,ctx7,res399_exe,allow
R25,ctx18,res34_exe,allow
R31,ctx16,res469_exe,deny
R19,ctx3,res137_read,allow
R88,ctx12,res482_exe,allow
R37,ctx11,res207_write,allow
R98,ctx1,res356_write,allow
R24,ctx4,res445_exe,deny
R8,ctx9,res163_read,allow
R40,ctx12,res161_read,allow
R74,ctx10,res52_exe,allow
R76,ctx17,res15_exe,deny
R48,ctx20,res26_exe,allow
R58,ctx9,res82_read,allow
R86,ctx19,res277_exe,allow
R36,ctx15,res176_write,deny
R16,ctx17,res384_exe,allow
R24,ctx2,res447_read,deny
R27,ctx16,res379_write,allow
R31,ctx12,res189_write,allow
R50,ctx15,res175_exe,allow
R51,ctx9,res382_read,allow
R27,ctx19,res362_write,allow
R16,ctx6,res139_write,allow
R14,ctx14,res242_write,allow
R99,ctx8,res461_exe,allow
R10,ctx2,res382_read,allow
R100,ctx10,res355_exe,allow
R74,ctx16,res130_exe,allow
R34,ctx5,res239_write,allow
R10,ctx17,res11_exe,allow
R87,ctx14,res162_write,allow
R63,ctx7,res386_write,allow
R14,ctx7,res260_exe,allow
R29,ctx6,res213_read,allow
R80,ctx13,res205_exe,allow
R73,ctx20,res68_exe,deny
R18,ctx3,res154_write,allow
R45,ctx12,res252_read,deny
R30,ctx11,res440_exe,deny
R60,ctx19,res314_write,deny
R90,ctx16,res452_write,allow
R63,ctx20,res310_write,allow
R70,ctx18,res97_exe,deny
R69,ctx20,res23_exe,allow
R47,ctx12,res431_read,allow
R80,ctx15,res322_exe,deny
R86,ctx16,res187_read,allow
R14,ctx2,res353_read,allow
R11,ctx5,res83_exe,deny
R95,ctx7,res360_exe,allow
R22,ctx3,res137_read,allow
R97,ctx1,res369_read,allow
R89,ctx2,res44_exe,allow
R99,ctx8,res25_exe,allow
R60,ctx19,res314_exe,deny
R67,ctx18,res404_exe,allow
R74,ctx11,res218_read,allow
R90,ctx10,res370_exe,allow
R50,ctx3,res131_write,allow
R25,ctx6,res10_exe,deny
R61,ctx19,res106_write,allow
R67,ctx10,res350_exe,allow
R2,ctx13,res244_read,allow
R39,ctx3,res277_exe,allow
R48,ctx12,res306_write,allow
R80,ctx11,res102_exe,deny
R64,ctx9,res388_read,allow
R92,ctx8,res201_exe,allow
R38,ctx18,res61_exe,deny
R88,ctx18,res138_read,allow
R40,ctx19,res460_exe,allow
R48,ctx15,res86_exe,allow
R60,ctx4,res98_write,allow
R84,ctx18,res459_read,allow
R98,ctx16,res14_exe,allow
R84,ctx20,res498_read,allow
R93,ctx1,res247_write,allow
R70,ctx12,res90_exe,allow
R77,ctx12,res486_write,allow
R86,ctx2,res373_write,allow
R81,ctx3,res148_write,allow
R31,ctx13,res225_write,allow
R91,ctx3,res263_exe,allow
R100,ctx11,res223_exe,allow
R41,ctx14,res201_exe,allow
R74,ctx10,res52_write,allow
R90,ctx20,res20_exe,deny
R48,ctx7,res246_exe,deny
R44,ctx11,res56_exe,allow
R32,ctx17,res197_exe,allow
R75,ctx1,res435_exe,allow
R41,ctx18,res376_write,allow
R41,ctx18,res376_exe,allow
R42,ctx5,res433_exe,allow
R42,ctx2,res279_read,allow
R10,ctx17,res317_exe,allow
R15,ctx16,res32_exe,allow
R12,ctx16,res340_write,allow
R88,ctx18,res290_exe,deny
R4,ctx10,res325_write,allow
R40,ctx20,res216_exe,deny
R36,ctx18,res387_exe,allow
R16,ctx1,res328_write,allow
R66,ctx5,res442_write,allow
R46,ctx8,res332_exe,deny
R63,ctx14,res114_write,allow
R75,ctx11,res101_exe,deny
R26,ctx19,res304_write,allow
R48,ctx7,res467_write,allow
R50,ctx3,res266_write,deny
R71,ctx1,res365_read,allow
R37,ctx3,res76_read,allow
R73,ctx15,res364_write,deny
R18,ctx15,res396_write,allow
R53,ctx19,res419_read,allow
R34,ctx3,res63_exe,allow
R72,ctx8,res171_read,allow
R56,ctx17,res467_write,allow
R34,ctx14,res476_exe,allow
R73,ctx9,res12_exe,allow
R97,ctx11,res270_exe,allow
R92,ctx16,res115_exe,allow
R10,ctx6,res4_write,allow
R51,ctx16,res294_exe,allow
R17,ctx13,res414_exe,deny
R96,ctx19,res494_exe,allow
R4,ctx17,res19_exe,deny
R72,ctx13,res360_write,allow
R37,ctx14,res398_exe,allow
R55,ctx14,res463_exe,deny
R77,ctx2,res94_write,allow
R5,ctx16,res495_write,allow
R90,ctx16,res177_exe,allow
R92,ctx13,res86_read,allow
R26,ctx19,res196_exe,allow
R36,ctx19,res128_read,allow
R32,ctx13,res73_read,allow
R61,ctx1,res361_read,deny
R72,ctx18,res177_exe,allow
R84,ctx3,res59_write,allow
R59,ctx1,res288_write,allow
R20,ctx19,res142_exe,allow
R69,ctx2,res437_read,allow
R79,ctx13,res401_read,allow
R35,ctx19,res291_exe,allow
R5,ctx20,res454_exe,deny
R17,ctx12,res457_write,allow
R75,ctx12,res437_read,allow
R9,ctx12,res85_exe,allow
R57,ctx8,res205_write,allow
R64,ctx16,res265_read,deny
R38,ctx19,res438_write,allow
R31,ctx19,res212_write,allow
R10,ctx16,res181_exe,allow
R63,ctx10,res265_read,allow
R21,ctx8,res406_write,allow
R44,ctx14,res455_exe,allow
R8,ctx12,res21_exe,allow
R70,ctx7,res73_exe,allow
R50,ctx1,res159_write,allow
R26,ctx13,res432_write,allow
R32,ctx8,res337_exe,allow
R46,ctx14,res214_exe,deny
R63,ctx14,res446_read,allow
R81,ctx6,res302_exe,allow
R10,ctx8,res104_write,allow
R62,ctx6,res361_exe,deny
R5,ctx10,res478_write,allow
R1,ctx3,res77_exe,deny
R28,ctx15,res410_write,deny
R24,ctx6,res71_exe,allow
R70,ctx2,res275_read,allow
R20,ctx17,res371_exe,allow
R29,ctx2,res335_exe,allow
R67,ctx14,res15_read,deny
R49,ctx1,res420_exe,deny
R63,ctx17,res288_write,deny
R93,ctx14,res436_read,deny
R67,ctx2,res169_write,deny
R40,ctx4,res312_read,allow
R37,ctx15,res210_exe,deny
R3,ctx13,res22_exe,allow
R36,ctx15,res493_write,deny
R90,ctx9,res231_exe,allow
R4,ctx17,res19_write,allow
R1,ctx19,res345_read,allow
R96,ctx13,res366_exe,allow
R98,ctx14,res296_exe,allow
R35,ctx8,res290_exe,allow
R96,ctx15,res447_write,deny
R9,ctx7,res319_exe,allow
R7,ctx12,res2_write,allow
R25,ctx8,res339_exe,allow
R82,ctx2,res447_exe,deny
R26,ctx3,res367_exe,allow
R41,ctx15,res339_exe,allow
R85,ctx17,res128_exe,allow
R27,ctx17,res48_read,allow
R7,ctx15,res150_read,allow
R32,ctx3,res139_exe,allow
R99,ctx14,res166_read,allow
R34,ctx17,res166_write,deny
R50,ctx8,res48_exe,allow
R37,ctx1,res333_read,allow
R94,ctx5,res450_exe,deny
R11,ctx15,res350_exe,allow
R18,ctx19,res310_read,allow
R3,ctx2,res334_exe,allow
R32,ctx16,res295_exe,allow
R47,ctx5,res330_write,allow
R17,ctx2,res152_read,allow
R95,ctx14,res411_read,allow
R2,ctx2,res425_exe,allow
R54,ctx20,res460_exe,deny
R52,ctx17,res62_exe,allow
R42,ctx17,res439_write,allow
R56,ctx20,res105_read,allow
R8,ctx2,res465_write,allow
R53,ctx5,res412_exe,deny
R13,ctx10,res110_exe,allow
R56,ctx11,res349_exe,allow
R36,ctx20,res161_exe,allow
R70,ctx2,res494_write,allow
R75,ctx12,res123_exe,allow
R48,ctx14,res398_exe,allow
R26,ctx18,res177_read,allow
R62,ctx16,res209_read,allow
R18,ctx9,res400_exe,allow
R68,ctx9,res106_exe,allow
R55,ctx1,res451_exe,deny
R31,ctx12,res61_read,deny
R98,ctx7,res379_write,allow
R2,ctx2,res324_exe,allow
R36,ctx5,res472_exe,allow
R86,ctx5,res333_read,allow
R68,ctx2,res313_exe,allow
R38,ctx10,res368_write,allow
R60,ctx11,res451_exe,allow
R1,ctx13,res377_write,allow
R45,ctx10,res344_exe,deny
R8,ctx20,res3_exe,allow
R83,ctx6,res169_exe,allow
R87,ctx10,res50_exe,deny
R67,ctx10,res350_write,allow
R100,ctx15,res454_exe,allow
R49,ctx11,res482_write,deny
R23,ctx3,res421_exe,deny
R16,ctx6,res188_exe,allow
R64,ctx6,res324_exe,allow
R77,ctx9,res387_exe,deny
R4,ctx11,res164_read,allow
R58,ctx4,res176_exe,deny
R74,ctx20,res368_write,allow
R46,ctx4,res449_exe,deny
R55,ctx1,res146_write,deny
R5,ctx16,res495_exe,allow
R45,ctx6,res62_exe,allow
R77,ctx19,res400_exe,allow
R29,ctx9,res289_exe,allow
R82,ctx16,res438_read,allow
R25,ctx13,res429_write,allow
R96,ctx10,res467_write,allow
R33,ctx14,res476_exe,allow
R84,ctx1,res17_write,allow
R17,ctx1,res290_exe,allow
R86,ctx18,res484_read,allow
R49,ctx1,res461_exe,deny
R72,ctx18,res177_write,allow
R18,ctx9,res400_write,allow
R30,ctx7,res240_write,deny
R68,ctx5,res157_read,allow
R70,ctx15,res249_exe,allow
R20,ctx18,res68_exe,allow
