Role,Context,Capability,Permission
R45,ctx10,res112_exe,deny
R77,ctx15,res494_exe,allow
R53,ctx4,res84_read,allow
R41,ctx2,res137_read,allow
R58,ctx7,res378_write,allow
R70,ctx20,res201_exe,allow
R24,ctx5,res127_write,allow
R51,ctx6,res203_exe,allow
R50,ctx5,res154_exe,allow
R5,ctx12,res429_exe,allow
R43,ctx12,res383_read,allow
R19,ctx8,res401_write,allow
R5,ctx2,res408_exe,allow
R45,ctx4,res319_exe,allow
R35,ctx10,res80_write,allow
R92,ctx20,res316_exe,allow
R75,ctx7,res242_read,allow
R56,ctx15,res162_read,deny
R22,ctx15,res488_exe,deny
R76,ctx4,res82_write,allow
R37,ctx12,res459_read,allow
R14,ctx7,res62_read,deny
R84,ctx8,res381_exe,allow
R53,ctx4,res194_exe,deny
R1,ctx8,res322_exe,allow
R39,ctx16,res365_exe,deny
R64,ctx8,res47_exe,allow
R45,ctx10,res8_exe,deny
R75,ctx12,res25_write,allow
R42,ctx8,res304_exe,allow
R77,ctx1,res363_exe,allow
R75,ctx4,res471_exe,allow
R86,ctx20,res262_read,deny
R70,ctx18,res288_exe,allow
R45,ctx9,res405_read,allow
R69,ctx20,res25_read,allow
R34,ctx5,res266_exe,allow
R35,ctx8,res486_write,allow
R29,ctx19,res160_exe,deny
R82,ctx9,res110_exe,allow
R24,ctx1,res136_exe,allow
R91,ctx13,res84_exe,allow
R99,ctx10,res282_exe,allow
R68,ctx5,res177_write,allow
R66,ctx4,res39_exe,allow
R98,ctx8,res408_read,allow
R24,ctx18,res4_read,allow
R5,ctx6,res356_exe,allow
R82,ctx3,res179_write,allow
R58,ctx9,res480_read,allow
R51,ctx19,res417_read,allow
R97,ctx12,res234_exe,allow
R95,ctx17,res341_write,deny
R75,ctx15,res72_read,allow
R17,ctx20,res150_read,allow
R99,ctx4,res492_write,allow
R95,ctx15,res265_read,allow
R15,ctx3,res325_exe,allow
R14,ctx18,res74_write,allow
R52,ctx19,res103_exe,deny
R88,ctx14,res123_exe,allow
R97,ctx1,res415_read,deny
R84,ctx1,res228_read,allow
R21,ctx8,res403_write,allow
R71,ctx9,res380_write,allow
R73,ctx13,res48_write,deny
R3,ctx1,res223_read,allow
R51,ctx2,res158_read,allow
R11,ctx11,res118_exe,allow
R89,ctx8,res381_read,deny
R36,ctx6,res156_exe,allow
R11,ctx7,res329_exe,allow
R72,ctx15,res105_write,deny
R18,ctx19,res328_write,allow
R6,ctx11,res259_exe,allow
R94,ctx16,res129_read,deny
R96,ctx2,res357_read,allow
R56,ctx11,res103_write,allow
R38,ctx9,res30_exe,allow
R16,ctx7,res91_exe,allow
R3,ctx20,res255_exe,deny
R9,ctx7,res243_exe,allow
R92,ctx6,res272_exe,allow
R71,ctx1,res124_exe,allow
R65,ctx20,res266_write,deny
R50,ctx2,res55_exe,deny
R16,ctx13,res492_exe,allow
R15,ctx14,res353_exe,allow
R14,ctx19,res377_write,deny
R61,ctx7,res375_read,allow
R71,ctx13,res100_write,deny
R95,ctx14,res179_exe,allow
R20,ctx20,res247_write,deny
R27,ctx19,res139_exe,allow
R43,ctx1,res69_exe,allow
R77,ctx10,res46_exe,deny
R10,ctx16,res254_write,deny
R32,ctx17,res165_read,deny
R80,ctx3,res149_exe,allow
R44,ctx4,res230_exe,allow
R38,ctx14,res352_exe,allow
R61,ctx20,res240_exe,allow
R16,ctx15,res62_exe,allow
R4,ctx2,res422_read,deny
R27,ctx14,res202_exe,allow
R38,ctx20,res373_write,deny
R97,ctx11,res358_exe,allow
R50,ctx14,res469_exe,allow
R35,ctx11,res440_exe,allow
R63,ctx9,res280_exe,allow
R6,ctx14,res187_write,deny
R26,ctx7,res12_exe,allow
R69,ctx11,res192_exe,allow
R67,ctx4,res98_read,allow
R83,ctx19,res381_read,allow
R62,ctx16,res299_write,allow
R65,ctx14,res260_write,deny
R27,ctx11,res271_exe,allow
R39,ctx19,res306_write,allow
R92,ctx12,res125_write,allow
R74,ctx14,res73_exe,allow
R64,ctx7,res54_read,deny
R8,ctx4,res328_exe,deny
R30,ctx11,res215_exe,allow
R20,ctx1,res320_read,allow
R46,ctx9,res335_exe,deny
R92,ctx2,res158_read,allow
R54,ctx16,res85_write,allow
R20,ctx17,res154_exe,deny
R23,ctx18,res280_read,allow
R52,ctx5,res177_read,allow
R99,ctx14,res148_exe,allow
R44,ctx16,res128_write,allow
R41,ctx5,res186_write,allow
R7,ctx19,res487_write,allow
R17,ctx13,res415_exe,allow
R75,ctx14,res272_write,allow
R72,ctx12,res24_exe,allow
R8,ctx17,res61_read,allow
R50,ctx13,res219_exe,deny
R19,ctx19,res428_exe,allow
R46,ctx14,res47_exe,allow
R29,ctx13,res139_exe,allow
R22,ctx7,res493_write,allow
R70,ctx20,res364_exe,allow
R19,ctx11,res478_write,allow
R52,ctx12,res195_write,allow
R89,ctx12,res351_exe,allow
R29,ctx1,res287_read,allow
R47,ctx19,res44_exe,allow
R79,ctx13,res294_write,allow
R72,ctx15,res165_exe,allow
R68,ctx12,res199_exe,allow
R97,ctx14,res69_read,allow
R64,ctx1,res316_write,allow
R49,ctx8,res305_write,allow
R16,ctx10,res101_read,allow
R36,ctx5,res20_write,allow
R53,ctx12,res237_exe,allow
R46,ctx7,res63_exe,allow
R11,ctx15,res325_exe,allow
R79,ctx17,res366_read,allow
R100,ctx12,res302_read,allow
R92,ctx3,res110_exe,allow
R33,ctx17,res406_write,deny
R89,ctx8,res440_read,allow
R14,ctx6,res111_exe,deny
R24,ctx7,res35_read,allow
R72,ctx1,res50_exe,allow
R86,ctx9,res127_exe,allow
R24,ctx20,res334_exe,allow
R63,ctx17,res441_exe,allow
R91,ctx15,res410_exe,allow
R49,ctx6,res498_exe,allow
R24,ctx19,res351_read,allow
R87,ctx12,res114_write,allow
R43,ctx13,res367_exe,allow
R15,ctx7,res336_exe,allow
R78,ctx1,res120_exe,deny
R60,ctx1,res269_exe,allow
R46,ctx14,res47_write,allow
R16,ctx14,res244_exe,allow
R55,ctx8,res340_write,allow
R96,ctx17,res431_exe,allow
R84,ctx15,res395_exe,deny
R66,ctx1,res93_write,allow
R12,ctx8,res232_exe,allow
R12,ctx19,res388_write,allow
R63,ctx2,res420_read,deny
R69,ctx16,res399_write,allow
R63,ctx17,res251_write,allow
R74,ctx7,res213_read,deny
R26,ctx9,res333_write,allow
R73,ctx11,res367_exe,allow
R6,ctx1,res329_read,deny
R21,ctx10,res112_write,allow
R14,ctx13,res276_write,allow
R69,ctx4,res143_read,allow
R49,ctx14,res352_exe,allow
R70,ctx14,res154_read,allow
R75,ctx18,res334_exe,allow
R18,ctx20,res422_read,allow
R2,ctx7,res386_exe,allow
R32,ctx16,res37_write,allow
R59,ctx20,res451_write,deny
R50,ctx16,res400_write,allow
R18,ctx20,res393_read,allow
R42,ctx17,res190_exe,deny
R36,ctx16,res249_read,allow
R15,ctx16,res475_write,allow
R32,ctx5,res326_read,allow
R13,ctx2,res132_write,allow
R59,ctx3,res425_read,allow
R5,ctx19,res240_write,allow
R58,ctx7,res179_write,allow
R8,ctx9,res34_write,deny
R35,ctx12,res254_read,allow
R26,ctx5,res224_write,allow
R16,ctx18,res298_write,deny
R59,ctx9,res407_write,deny
R79,ctx15,res291_exe,allow
R64,ctx17,res459_read,allow
R48,ctx9,res191_exe,allow
R50,ctx6,res217_exe,deny
R83,ctx20,res198_write,deny
R81,ctx15,res215_write,allow
R77,ctx9,res351_read,allow
R82,ctx12,res167_write,allow
R100,ctx10,res376_exe,deny
R13,ctx6,res478_write,deny
R38,ctx6,res418_write,allow
R81,ctx2,res437_read,allow
R33,ctx20,res125_write,allow
R1,ctx9,res463_exe,allow
R81,ctx13,res306_write,allow
R81,ctx2,res283_read,deny
R71,ctx6,res497_exe,deny
R12,ctx16,res428_write,allow
R82,ctx14,res208_write,allow
R4,ctx4,res223_write,allow
R21,ctx18,res257_read,allow
R84,ctx20,res414_exe,allow
R22,ctx11,res495_exe,allow
R3,ctx20,res255_write,allow
R4,ctx17,res8_read,allow
R32,ctx16,res54_write,allow
R92,ctx8,res102_exe,allow
R53,ctx8,res115_exe,deny
R90,ctx10,res110_exe,allow
R20,ctx15,res398_read,deny
R84,ctx1,res65_exe,allow
R89,ctx16,res55_write,allow
R59,ctx11,res325_exe,deny
R6,ctx1,res272_exe,allow
R58,ctx2,res259_exe,allow
R68,ctx2,res494_exe,allow
R84,ctx20,res11_exe,allow
R79,ctx2,res340_write,deny
R99,ctx9,res115_read,allow
R37,ctx9,res67_exe,allow
R22,ctx17,res74_read,allow
R97,ctx15,res201_exe,allow
R93,ctx1,res445_exe,allow
R90,ctx12,res290_exe,allow
R34,ctx3,res423_read,allow
R57,ctx17,res430_exe,allow
R13,ctx6,res117_exe,allow
R70,ctx6,res274_write,allow
R24,ctx1,res48_exe,allow
R47,ctx12,res365_write,allow
R66,ctx17,res152_exe,allow
R10,ctx9,res237_exe,allow
R89,ctx5,res300_exe,allow
R74,ctx8,res326_write,deny
R93,ctx5,res96_read,allow
R47,ctx13,res289_write,deny
R64,ctx8,res47_write,allow
R30,ctx6,res159_write,allow
R19,ctx3,res180_exe,allow
R76,ctx18,res212_exe,allow
R21,ctx11,res402_read,allow
R50,ctx13,res219_write,allow
R20,ctx20,res272_exe,allow
R68,ctx3,res306_read,allow
R9,ctx8,res62_exe,allow
R64,ctx6,res496_write,allow
R54,ctx2,res195_read,allow
R85,ctx2,res168_exe,allow
R1,ctx17,res266_write,allow
R10,ctx5,res396_read,allow
R48,ctx7,res340_write,allow
R54,ctx9,res270_write,allow
R84,ctx3,res15_write,allow
R97,ctx12,res466_read,deny
R92,ctx19,res436_read,allow
R92,ctx2,res168_exe,allow
R46,ctx8,res440_read,allow
R15,ctx9,res21_exe,allow
R71,ctx10,res149_exe,deny
R55,ctx14,res136_exe,allow
R96,ctx17,res378_exe,allow
R67,ctx17,res1_exe,allow
R24,ctx20,res327_write,allow
R8,ctx4,res400_write,allow
R63,ctx9,res375_exe,allow
R48,ctx14,res195_read,allow
R17,ctx2,res95_exe,allow
R45,ctx7,res120_exe,allow
R21,ctx3,res93_write,allow
R76,ctx17,res321_read,deny
R71,ctx6,res411_exe,allow
R73,ctx5,res88_exe,allow
R8,ctx7,res198_write,allow
R54,ctx13,res441_read,allow
R56,ctx9,res84_write,allow
R74,ctx16,res293_exe,allow
R24,ctx16,res227_write,allow
R25,ctx14,res58_exe,allow
R68,ctx17,res64_exe,allow
R98,ctx11,res187_read,allow
R86,ctx1,res318_exe,allow
R20,ctx2,res378_write,allow
R7,ctx15,res238_read,allow
R52,ctx12,res19_write,allow
R36,ctx7,res292_read,allow
R40,ctx4,res285_read,allow
R88,ctx7,res155_write,allow
R24,ctx6,res292_exe,allow
R92,ctx15,res421_exe,allow
R58,ctx1,res392_read,deny
R85,ctx8,res472_write,allow
R5,ctx11,res474_exe,allow
R48,ctx12,res156_exe,allow
R20,ctx20,res272_write,allow
R94,ctx20,res459_exe,allow
R66,ctx10,res290_exe,allow
R15,ctx19,res232_exe,allow
R77,ctx19,res85_write,allow
R73,ctx2,res158_exe,allow
R50,ctx14,res469_write,allow
R76,ctx3,res456_write,allow
R31,ctx20,res351_write,allow
R44,ctx9,res308_exe,deny
R65,ctx5,res339_exe,allow
R29,ctx2,res302_exe,allow
R11,ctx13,res482_exe,allow
R49,ctx9,res483_exe,allow
R25,ctx8,res5_read,allow
R1,ctx19,res107_exe,allow
R35,ctx20,res412_read,allow
R90,ctx12,res469_write,allow
R50,ctx19,res223_read,allow
R16,ctx13,res229_exe,allow
R4,ctx8,res93_read,deny
R5,ctx11,res474_write,allow
R61,ctx4,res40_write,allow
R88,ctx17,res365_exe,allow
R97,ctx19,res54_write,deny
R85,ctx15,res80_read,allow
R53,ctx16,res385_exe,deny
R56,ctx13,res126_read,allow
R61,ctx16,res86_write,allow
R27,ctx13,res219_exe,allow
R77,ctx6,res319_exe,deny
R48,ctx18,res4_exe,deny
R87,ctx1,res36_write,allow
R27,ctx14,res466_exe,deny
R70,ctx12,res72_write,allow
R86,ctx9,res140_read,allow
R31,ctx19,res118_exe,allow
R13,ctx5,res488_exe,allow
R93,ctx6,res314_write,allow
R98,ctx10,res250_exe,allow
R98,ctx7,res399_exe,deny
R27,ctx10,res30_write,allow
R48,ctx17,res265_write,allow
R71,ctx13,res324_write,allow
R98,ctx1,res296_write,allow
R94,ctx3,res348_exe,allow
R75,ctx1,res341_write,allow
R66,ctx3,res446_exe,allow
R4,ctx2,res328_exe,deny
R7,ctx15,res81_write,allow
R77,ctx2,res84_write,allow
R40,ctx7,res376_read,allow
R11,ctx13,res199_exe,deny
R50,ctx19,res439_exe,allow
R53,ctx17,res222_exe,allow
R49,ctx6,res173_write,deny
R7,ctx15,res81_exe,deny
R77,ctx16,res125_exe,deny
R57,ctx13,res185_write,deny
R54,ctx7,res180_read,deny
R58,ctx17,res1_exe,allow
R21,ctx14,res213_exe,allow
R16,ctx19,res488_read,deny
R1,ctx10,res285_exe,deny
R49,ctx1,res314_write,allow
R12,ctx10,res46_read,allow
R29,ctx15,res82_read,allow
R85,ctx11,res162_read,allow
R83,ctx18,res18_exe,deny
R38,ctx4,res157_exe,deny
R95,ctx9,res194_write,allow
R81,ctx13,res249_write,deny
R4,ctx4,res470_exe,allow
R72,ctx13,res392_write,deny
R100,ctx20,res34_exe,deny
R8,ctx11,res293_exe,allow
R16,ctx9,res394_read,allow
R81,ctx14,res352_read,allow
R90,ctx13,res173_exe,allow
R38,ctx16,res282_exe,deny
R31,ctx17,res489_read,allow
R69,ctx18,res253_exe,allow
R3,ctx1,res268_write,allow
R56,ctx9,res297_write,allow
R74,ctx11,res84_read,allow
R52,ctx12,res19_exe,allow
R33,ctx13,res283_exe,allow
R48,ctx12,res400_exe,allow
R34,ctx5,res371_exe,deny
R46,ctx1,res143_exe,allow
R71,ctx2,res57_exe,deny
R90,ctx16,res434_exe,allow
R95,ctx18,res36_exe,deny
R39,ctx6,res185_write,allow
R12,ctx13,res311_write,allow
R82,ctx1,res252_write,allow
R83,ctx3,res441_write,deny
R1,ctx13,res200_read,allow
R58,ctx9,res18_read,allow
R21,ctx15,res223_exe,allow
R67,ctx20,res382_exe,allow
R29,ctx14,res164_write,deny
R9,ctx8,res159_read,allow
R18,ctx14,res71_exe,deny
R33,ctx18,res286_write,allow
R78,ctx18,res281_read,deny
R33,ctx1,res65_read,allow
R4,ctx5,res482_exe,allow
R70,ctx9,res199_exe,allow
R9,ctx11,res140_exe,deny
R60,ctx19,res374_exe,allow
R62,ctx7,res107_write,allow
R50,ctx15,res239_exe,allow
R9,ctx4,res44_write,allow
R67,ctx15,res312_write,deny
R86,ctx5,res230_write,allow
R55,ctx7,res235_read,allow
R50,ctx8,res291_read,allow
R3,ctx15,res10_write,allow
R78,ctx2,res494_exe,allow
R85,ctx7,res468_exe,deny
R78,ctx15,res377_write,deny
R77,ctx20,res158_write,allow
R1,ctx12,res285_exe,allow
R16,ctx1,res77_exe,allow
R58,ctx7,res179_exe,allow
R3,ctx14,res4_exe,allow
R80,ctx10,res294_write,allow
R60,ctx6,res410_exe,deny
R52,ctx19,res103_write,deny
R93,ctx15,res409_read,allow
R68,ctx15,res241_exe,allow
R23,ctx20,res354_write,allow
R92,ctx15,res14_write,allow
R23,ctx11,res236_write,deny
R26,ctx2,res121_read,allow
R41,ctx15,res140_exe,allow
R70,ctx6,res274_exe,deny
R34,ctx2,res75_exe,deny
R40,ctx2,res60_exe,allow
R73,ctx15,res156_exe,allow
R30,ctx8,res200_read,allow
R27,ctx19,res188_write,allow
R57,ctx8,res457_read,deny
R100,ctx11,res75_read,allow
R32,ctx17,res450_write,deny
R86,ctx2,res224_read,allow
R81,ctx19,res141_write,allow
R56,ctx12,res107_write,allow
R64,ctx15,res215_read,allow
R29,ctx17,res35_read,allow
R95,ctx4,res64_write,deny
R90,ctx19,res332_read,deny
R34,ctx4,res493_exe,allow
R30,ctx2,res57_read,allow
R70,ctx7,res295_write,allow
R36,ctx15,res101_read,allow
R93,ctx19,res85_exe,allow
R31,ctx20,res351_exe,allow
R100,ctx16,res403_read,allow
R57,ctx10,res298_write,allow
R85,ctx7,res372_exe,allow
R28,ctx18,res396_write,allow
R83,ctx8,res81_write,allow
R18,ctx3,res161_read,allow
R59,ctx17,res180_write,allow
R67,ctx2,res51_read,allow
R96,ctx12,res444_exe,allow
R8,ctx16,res487_exe,deny
R86,ctx5,res79_exe,allow
R69,ctx4,res363_exe,deny
R84,ctx1,res65_write,allow
R42,ctx6,res161_exe,allow
R44,ctx7,res289_exe,allow
R21,ctx20,res490_exe,deny
R89,ctx18,res330_read,allow
R38,ctx5,res470_exe,allow
R32,ctx17,res450_exe,allow
R98,ctx10,res310_read,allow
R66,ctx13,res422_exe,allow
R27,ctx11,res271_write,allow
R19,ctx16,res92_read,allow
R52,ctx15,res149_read,allow
R22,ctx3,res198_write,allow
R2,ctx8,res227_write,allow
R79,ctx15,res85_read,allow
R50,ctx3,res209_read,allow
R55,ctx8,res238_read,allow
R16,ctx6,res236_read,allow
R18,ctx6,res443_read,allow
R95,ctx4,res64_exe,deny
R10,ctx2,res251_exe,deny
R11,ctx9,res204_write,allow
R84,ctx11,res418_write,allow
R14,ctx13,res276_exe,allow
R38,ctx17,res126_write,allow
R77,ctx13,res422_exe,allow
R5,ctx3,res238_write,allow
R16,ctx8,res189_exe,allow
R62,ctx2,res490_write,deny
R63,ctx14,res156_read,allow
R31,ctx4,res482_read,allow
R61,ctx19,res229_read,allow
R46,ctx15,res278_exe,allow
R51,ctx6,res21_write,allow
R10,ctx17,res202_read,allow
R79,ctx12,res115_exe,deny
R54,ctx9,res270_exe,deny
R47,ctx8,res233_exe,allow
R9,ctx19,res116_read,allow
R44,ctx16,res128_exe,allow
R4,ctx3,res307_exe,allow
R47,ctx3,res452_write,deny
R36,ctx5,res20_exe,deny
R36,ctx2,res51_exe,allow
R74,ctx11,res193_exe,deny
R88,ctx17,res292_write,allow
R34,ctx4,res493_write,allow
R79,ctx15,res291_write,deny
R23,ctx15,res400_exe,deny
R24,ctx9,res273_exe,deny
R92,ctx6,res132_write,allow
R96,ctx10,res315_exe,allow
R48,ctx11,res216_exe,allow
R77,ctx1,res363_write,allow
R90,ctx3,res452_write,deny
R46,ctx1,res101_write,deny
R60,ctx19,res441_write,allow
R25,ctx18,res311_write,allow
R88,ctx7,res155_exe,allow
R77,ctx16,res85_read,allow
R46,ctx15,res202_exe,allow
R94,ctx3,res387_exe,allow
R34,ctx3,res364_exe,deny
R39,ctx16,res413_read,deny
R87,ctx14,res410_read,allow
R7,ctx13,res232_read,allow
R78,ctx8,res365_write,allow
R50,ctx8,res265_exe,allow
R95,ctx4,res128_exe,allow
R8,ctx7,res444_exe,deny
R47,ctx19,res375_exe,allow
R87,ctx15,res454_read,allow
R49,ctx19,res448_read,deny
R8,ctx15,res52_read,allow
R47,ctx17,res77_read,allow
R27,ctx14,res466_write,deny
R45,ctx1,res305_exe,allow
R87,ctx13,res344_write,allow
R21,ctx8,res157_read,allow
R79,ctx3,res180_exe,allow
R61,ctx10,res143_exe,allow
R18,ctx3,res95_exe,deny
R68,ctx11,res127_exe,allow
R46,ctx15,res202_write,allow
R30,ctx10,res432_write,allow
R100,ctx19,res34_read,deny
R11,ctx14,res451_exe,allow
R71,ctx20,res472_exe,deny
R31,ctx20,res164_write,allow
R47,ctx9,res487_exe,allow
R18,ctx17,res377_write,allow
R47,ctx10,res253_write,allow
R82,ctx12,res191_write,deny
R46,ctx11,res187_write,allow
R5,ctx6,res71_write,allow
R62,ctx9,res101_exe,allow
R4,ctx19,res93_write,allow
R94,ctx5,res411_read,deny
R98,ctx16,res412_read,deny
R9,ctx16,res431_exe,allow
R57,ctx1,res387_exe,allow
R66,ctx3,res123_write,allow
R36,ctx20,res362_read,allow
R9,ctx7,res243_write,allow
R5,ctx16,res101_write,allow
R82,ctx11,res351_exe,deny
R89,ctx17,res243_write,allow
R27,ctx20,res67_write,deny
R11,ctx12,res105_read,allow
R41,ctx8,res197_exe,allow
R98,ctx20,res406_exe,allow
R17,ctx7,res154_exe,allow
R29,ctx10,res271_exe,allow
R29,ctx7,res368_write,allow
R43,ctx2,res393_exe,allow
R39,ctx16,res365_write,allow
R78,ctx3,res123_write,allow
R10,ctx6,res424_exe,allow
R17,ctx2,res352_exe,allow
R80,ctx16,res260_exe,allow
R33,ctx13,res370_write,allow
R10,ctx5,res371_exe,allow
R32,ctx8,res375_exe,allow
R26,ctx6,res358_read,allow
R35,ctx1,res80_exe,allow
R70,ctx18,res180_exe,allow
R16,ctx6,res206_exe,allow
R12,ctx14,res28_write,allow
R45,ctx16,res433_exe,allow
R89,ctx17,res243_exe,allow
R90,ctx17,res177_exe,allow
R17,ctx1,res181_write,allow
R16,ctx10,res154_write,deny
R25,ctx13,res259_read,allow
R90,ctx6,res70_exe,deny
R19,ctx1,res353_read,deny
R41,ctx14,res252_read,allow
R100,ctx1,res357_read,deny
R32,ctx11,res81_read,allow
R78,ctx3,res264_exe,allow
R30,ctx19,res269_write,allow
R22,ctx9,res122_exe,allow
R13,ctx8,res345_exe,allow
R69,ctx17,res218_read,allow
R30,ctx7,res344_exe,allow
R42,ctx1,res250_read,allow
R59,ctx17,res180_exe,allow
R97,ctx19,res54_exe,allow
R34,ctx2,res391_exe,allow
R18,ctx8,res153_write,allow
R24,ctx7,res294_exe,deny
R38,ctx13,res303_write,deny
R12,ctx14,res27_read,allow
R44,ctx6,res303_read,allow
R27,ctx7,res8_write,allow
R45,ctx11,res335_read,allow
R30,ctx8,res218_exe,allow
R55,ctx15,res135_exe,deny
R71,ctx1,res33_exe,allow
R91,ctx5,res372_exe,allow
R79,ctx9,res207_exe,allow
R13,ctx13,res66_exe,allow
R57,ctx3,res286_write,allow
R67,ctx18,res27_write,allow
R78,ctx16,res241_write,allow
R33,ctx9,res263_read,allow
R56,ctx17,res104_write,deny
R70,ctx2,res42_read,deny
R90,ctx14,res199_write,allow
R62,ctx1,res104_exe,allow
R20,ctx3,res122_write,allow
R47,ctx13,res289_exe,allow
R9,ctx16,res324_exe,allow
R74,ctx10,res35_exe,deny
R70,ctx13,res83_exe,allow
R81,ctx7,res296_write,allow
R90,ctx12,res469_exe,deny
R61,ctx11,res8_write,allow
R77,ctx9,res3_write,allow
R95,ctx12,res43_write,allow
R82,ctx11,res109_exe,allow
R68,ctx5,res341_exe,allow
R55,ctx9,res147_write,allow
R43,ctx1,res56_exe,allow
R72,ctx1,res375_exe,allow
R79,ctx13,res294_exe,allow
R74,ctx13,res234_exe,allow
R20,ctx12,res205_write,allow
R96,ctx16,res136_exe,allow
R87,ctx18,res236_exe,allow
R3,ctx1,res268_exe,allow
R27,ctx10,res466_write,deny
R17,ctx6,res248_exe,allow
R78,ctx19,res279_write,allow
R85,ctx5,res65_read,allow
R4,ctx8,res347_write,allow
R9,ctx4,res44_exe,allow
R84,ctx7,res360_read,allow
R67,ctx2,res270_read,allow
R80,ctx6,res233_read,allow
R26,ctx5,res224_exe,deny
R38,ctx17,res101_write,allow
R69,ctx6,res398_write,allow
R37,ctx15,res445_write,allow
R97,ctx20,res420_read,deny
R41,ctx6,res46_read,allow
R83,ctx3,res182_write,allow
R7,ctx13,res307_exe,allow
R6,ctx4,res49_write,allow
R27,ctx16,res99_write,allow
R78,ctx8,res365_exe,allow
R63,ctx8,res211_exe,allow
R69,ctx20,res346_exe,allow
R73,ctx11,res386_exe,allow
R35,ctx17,res391_read,allow
R7,ctx4,res354_read,allow
R68,ctx9,res369_exe,allow
R2,ctx20,res178_read,allow
R4,ctx12,res275_write,allow
R66,ctx4,res307_exe,deny
R34,ctx10,res299_exe,allow
R66,ctx16,res302_exe,allow
R92,ctx12,res189_exe,allow
R80,ctx16,res445_write,allow
R71,ctx12,res470_exe,allow
R4,ctx6,res172_exe,allow
R35,ctx1,res72_write,allow
R23,ctx3,res468_read,allow
R94,ctx2,res258_exe,allow
R98,ctx19,res359_exe,allow
R80,ctx18,res117_exe,allow
R5,ctx10,res138_write,allow
R92,ctx14,res24_write,deny
R41,ctx20,res159_exe,allow
R50,ctx6,res217_write,allow
R82,ctx2,res143_exe,allow
R67,ctx20,res403_exe,deny
R100,ctx2,res115_read,deny
R6,ctx2,res407_read,allow
R66,ctx5,res343_exe,allow
R1,ctx18,res401_exe,allow
R74,ctx12,res379_write,allow
R14,ctx7,res92_exe,allow
R64,ctx9,res219_write,allow
R54,ctx3,res418_write,allow
R68,ctx3,res85_exe,allow
R48,ctx17,res462_exe,deny
R35,ctx8,res486_exe,allow
R33,ctx14,res316_exe,allow
R20,ctx6,res58_exe,allow
R73,ctx9,res483_read,allow
R13,ctx11,res243_read,allow
R42,ctx8,res447_write,allow
R7,ctx12,res343_write,allow
R90,ctx10,res410_exe,allow
R70,ctx10,res457_exe,allow
R97,ctx4,res109_exe,deny
R33,ctx16,res420_read,deny
R48,ctx7,res316_exe,allow
R53,ctx8,res115_write,allow
R27,ctx10,res30_exe,allow
R16,ctx8,res27_exe,allow
R72,ctx1,res375_write,deny
R47,ctx3,res452_exe,allow
R73,ctx8,res427_read,deny
R12,ctx9,res286_read,allow
R56,ctx10,res103_exe,allow
R36,ctx19,res438_read,allow
R87,ctx10,res106_read,allow
R28,ctx18,res127_read,allow
R92,ctx8,res102_write,allow
R37,ctx15,res445_exe,deny
R77,ctx13,res68_read,allow
R38,ctx20,res371_exe,deny
R3,ctx3,res189_write,allow
R45,ctx15,res444_read,allow
R84,ctx13,res483_exe,allow
R26,ctx3,res379_write,allow
R54,ctx11,res164_read,allow
R49,ctx1,res314_exe,allow
R2,ctx13,res316_write,deny
R50,ctx1,res2_write,allow
R26,ctx1,res148_write,allow
R77,ctx2,res210_read,allow
R14,ctx12,res93_read,allow
R53,ctx8,res467_read,allow
R38,ctx17,res101_exe,allow
R14,ctx16,res279_exe,allow
R33,ctx9,res262_exe,allow
R15,ctx14,res315_write,allow
R57,ctx1,res354_read,allow
R94,ctx13,res189_exe,allow
R50,ctx14,res167_write,allow
R65,ctx12,res127_exe,allow
R73,ctx19,res151_write,allow
R91,ctx9,res73_write,allow
R9,ctx12,res44_exe,deny
R30,ctx6,res159_exe,allow
R26,ctx14,res411_write,allow
R42,ctx17,res426_write,allow
R99,ctx18,res138_exe,allow
R12,ctx4,res133_read,allow
R26,ctx13,res458_exe,allow
R6,ctx20,res437_exe,allow
R91,ctx16,res314_read,allow
R88,ctx10,res163_read,allow
R37,ctx8,res23_exe,allow
R50,ctx12,res373_exe,deny
R43,ctx9,res362_read,allow
R70,ctx10,res344_exe,allow
R96,ctx8,res292_write,allow
R72,ctx2,res186_read,allow
R27,ctx15,res76_write,deny
R85,ctx15,res198_write,allow
R63,ctx20,res50_read,allow
R92,ctx6,res132_exe,allow
R24,ctx10,res79_exe,allow
R56,ctx19,res428_exe,allow
R77,ctx18,res304_exe,allow
R28,ctx5,res305_write,allow
R90,ctx19,res238_exe,allow
R82,ctx12,res191_exe,deny
R59,ctx7,res168_write,allow
R87,ctx16,res132_read,allow
R86,ctx4,res341_write,allow
R46,ctx15,res278_write,allow
R93,ctx18,res128_read,deny
R36,ctx2,res51_write,allow
R45,ctx20,res410_read,allow
R30,ctx19,res27_exe,allow
R70,ctx12,res72_exe,allow
R73,ctx3,res91_exe,allow
R25,ctx18,res85_exe,deny
R60,ctx11,res130_write,deny
R20,ctx8,res295_exe,deny
R21,ctx19,res319_write,deny
R26,ctx18,res205_exe,allow
R82,ctx3,res257_exe,allow
R6,ctx14,res187_exe,allow
R79,ctx10,res4_exe,allow
R65,ctx12,res274_read,allow
R5,ctx20,res379_read,allow
R80,ctx16,res260_write,allow
R94,ctx3,res387_write,allow
R62,ctx6,res71_exe,allow
