Role,Context,Capability,Permission
R73,ctx20,res127_exe,allow
R89,ctx2,res257_read,deny
R84,ctx20,res471_read,allow
R100,ctx20,res367_exe,deny
R54,ctx11,res21_exe,allow
R36,ctx4,res399_write,allow
R52,ctx18,res58_write,allow
R50,ctx8,res283_write,allow
R27,ctx10,res425_exe,deny
R45,ctx3,res356_write,allow
R56,ctx5,res149_exe,allow
R36,ctx4,res399_exe,allow
R45,ctx10,res128_exe,deny
R20,ctx12,res345_write,allow
R29,ctx2,res151_read,allow
R33,ctx19,res133_exe,allow
R31,ctx3,res419_write,deny
R88,ctx11,res120_exe,allow
R74,ctx1,res12_exe,deny
R81,ctx3,res249_read,allow
R77,ctx1,res221_exe,deny
R92,ctx10,res198_exe,allow
R44,ctx11,res447_write,allow
R90,ctx20,res171_exe,allow
R11,ctx17,res211_read,allow
R32,ctx8,res75_exe,allow
R81,ctx19,res145_exe,allow
R47,ctx16,res308_write,allow
R17,ctx18,res153_exe,allow
R33,ctx10,res78_read,allow
R66,ctx13,res496_exe,allow
R3,ctx14,res327_write,allow
R25,ctx18,res180_write,allow
R13,ctx15,res32_exe,allow
R12,ctx12,res160_write,deny
R6,ctx3,res450_exe,allow
R53,ctx10,res471_exe,allow
R31,ctx6,res136_exe,allow
R38,ctx19,res464_read,deny
R74,ctx7,res168_write,allow
R88,ctx12,res500_exe,deny
R58,ctx3,res120_exe,deny
R15,ctx19,res356_exe,allow
R92,ctx20,res288_write,deny
R19,ctx1,res353_exe,allow
R97,ctx17,res227_read,allow
R9,ctx8,res109_read,allow
R68,ctx12,res106_write,allow
R46,ctx15,res77_exe,deny
R98,ctx1,res419_read,deny
R7,ctx15,res15_exe,allow
R22,ctx15,res138_write,allow
R62,ctx1,res69_exe,allow
R1,ctx13,res42_read,allow
R31,ctx15,res404_exe,allow
R63,ctx17,res324_read,allow
R92,ctx20,res282_exe,allow
R94,ctx5,res345_exe,allow
R81,ctx20,res386_write,allow
R46,ctx2,res103_read,deny
R5,ctx16,res146_read,deny
R5,ctx9,res98_exe,allow
R89,ctx1,res406_exe,allow
R40,ctx14,res413_exe,allow
R39,ctx3,res420_exe,allow
R99,ctx1,res204_exe,allow
R66,ctx13,res202_write,allow
R22,ctx14,res4_exe,allow
R75,ctx11,res89_exe,deny
R42,ctx15,res115_read,allow
R60,ctx6,res276_exe,deny
R19,ctx18,res457_exe,allow
R56,ctx9,res405_write,allow
R50,ctx12,res127_write,allow
R42,ctx2,res393_write,allow
R20,ctx12,res71_exe,allow
R68,ctx3,res417_read,allow
R89,ctx11,res250_read,allow
R93,ctx10,res199_exe,deny
R42,ctx9,res382_write,deny
R19,ctx14,res388_write,allow
R17,ctx2,res431_exe,allow
R2,ctx13,res433_write,allow
R24,ctx5,res489_exe,allow
R23,ctx2,res445_exe,deny
R80,ctx16,res115_exe,allow
R96,ctx1,res262_exe,allow
R51,ctx7,res395_exe,allow
R18,ctx17,res158_write,allow
R72,ctx3,res99_exe,allow
R62,ctx16,res275_exe,allow
R51,ctx5,res415_exe,allow
R19,ctx16,res190_write,allow
R12,ctx13,res312_write,allow
R79,ctx11,res404_write,allow
R72,ctx13,res130_read,allow
R52,ctx10,res357_exe,allow
R85,ctx15,res362_read,deny
R16,ctx1,res171_write,allow
R27,ctx7,res188_exe,allow
R81,ctx7,res155_exe,allow
R88,ctx17,res470_read,allow
R46,ctx20,res234_write,allow
R29,ctx10,res240_read,allow
R48,ctx20,res310_exe,allow
R8,ctx18,res175_read,allow
R78,ctx10,res246_write,deny
R74,ctx12,res58_exe,allow
R54,ctx4,res375_write,deny
R18,ctx7,res463_exe,deny
R59,ctx1,res9_write,allow
R74,ctx2,res279_write,allow
R81,ctx19,res145_write,deny
R2,ctx8,res333_exe,deny
R12,ctx10,res59_exe,allow
R22,ctx16,res258_write,allow
R94,ctx9,res199_exe,allow
R21,ctx3,res320_read,allow
R6,ctx7,res104_write,allow
R56,ctx17,res1_exe,allow
R65,ctx10,res69_write,allow
R70,ctx11,res291_write,allow
R56,ctx19,res271_read,allow
R8,ctx1,res173_read,allow
R19,ctx19,res435_exe,deny
R19,ctx16,res190_exe,allow
R90,ctx3,res150_read,allow
R38,ctx6,res278_exe,allow
R20,ctx6,res371_write,allow
R65,ctx10,res435_exe,allow
R86,ctx3,res417_exe,allow
R71,ctx6,res276_write,allow
R95,ctx19,res191_write,allow
R11,ctx5,res37_write,allow
R69,ctx8,res23_exe,allow
R42,ctx9,res113_write,allow
R24,ctx5,res352_exe,allow
R58,ctx3,res354_exe,allow
R70,ctx20,res46_write,allow
R8,ctx4,res170_exe,allow
R33,ctx1,res362_exe,deny
R7,ctx8,res320_exe,deny
R96,ctx14,res297_exe,allow
R90,ctx17,res338_exe,allow
R20,ctx19,res23_read,allow
R64,ctx17,res226_exe,allow
R20,ctx20,res274_exe,allow
R80,ctx13,res210_exe,deny
R89,ctx5,res412_exe,allow
R70,ctx5,res95_read,allow
R60,ctx5,res185_read,allow
R29,ctx6,res39_write,allow
R83,ctx8,res221_read,allow
R62,ctx8,res42_exe,allow
R82,ctx1,res397_exe,deny
R76,ctx20,res243_exe,deny
R34,ctx14,res212_exe,allow
R10,ctx10,res227_write,allow
R92,ctx1,res92_exe,allow
R76,ctx4,res333_exe,allow
R19,ctx20,res472_exe,allow
R46,ctx13,res114_write,allow
R53,ctx8,res37_write,allow
R26,ctx18,res181_write,deny
R70,ctx15,res338_read,allow
R71,ctx14,res6_read,allow
R47,ctx17,res329_write,allow
R74,ctx20,res119_exe,allow
R58,ctx17,res420_read,allow
R84,ctx1,res111_exe,deny
R99,ctx4,res227_write,allow
R78,ctx2,res271_read,allow
R79,ctx4,res146_exe,allow
R94,ctx16,res190_exe,allow
R17,ctx6,res7_exe,deny
R45,ctx3,res320_exe,allow
R16,ctx8,res155_write,deny
R5,ctx15,res382_write,allow
R50,ctx18,res379_write,deny
R75,ctx14,res64_exe,allow
R82,ctx20,res317_exe,deny
R23,ctx11,res56_exe,allow
R16,ctx16,res76_read,allow
R87,ctx6,res416_exe,allow
R67,ctx14,res63_write,allow
R79,ctx20,res251_exe,deny
R90,ctx19,res368_read,allow
R20,ctx1,res447_write,allow
R8,ctx16,res459_read,allow
R49,ctx14,res492_exe,allow
R74,ctx6,res290_exe,deny
R14,ctx5,res122_exe,allow
R15,ctx3,res212_exe,allow
R20,ctx20,res230_exe,allow
R66,ctx9,res369_exe,allow
R6,ctx7,res104_exe,allow
R80,ctx10,res338_write,allow
R57,ctx4,res201_exe,allow
R46,ctx13,res9_read,deny
R58,ctx4,res436_read,allow
R65,ctx13,res370_write,allow
R14,ctx18,res483_write,allow
R20,ctx9,res415_write,deny
R94,ctx20,res35_exe,allow
R43,ctx13,res60_write,deny
R81,ctx18,res98_read,deny
R92,ctx6,res301_exe,allow
R44,ctx1,res500_exe,allow
R73,ctx6,res311_exe,deny
R54,ctx2,res468_exe,allow
R98,ctx14,res99_write,allow
R61,ctx3,res478_exe,allow
R44,ctx2,res321_read,allow
R3,ctx9,res44_exe,allow
R92,ctx16,res251_write,allow
R6,ctx15,res54_exe,allow
R71,ctx8,res15_exe,allow
R82,ctx1,res397_write,deny
R43,ctx11,res369_exe,allow
R47,ctx4,res247_exe,deny
R16,ctx18,res56_write,allow
R15,ctx10,res126_exe,allow
R74,ctx15,res347_exe,deny
R64,ctx13,res146_exe,allow
R98,ctx6,res208_exe,allow
R76,ctx14,res417_write,allow
R41,ctx11,res402_read,allow
R20,ctx2,res240_read,deny
R37,ctx17,res406_read,allow
R22,ctx17,res489_write,allow
R96,ctx18,res408_exe,allow
R43,ctx2,res251_read,allow
R85,ctx5,res105_exe,deny
R94,ctx13,res330_exe,allow
R98,ctx8,res395_exe,deny
R55,ctx9,res453_exe,allow
R44,ctx6,res478_write,allow
R88,ctx6,res263_exe,allow
R86,ctx19,res87_read,deny
R97,ctx12,res414_write,allow
R70,ctx16,res25_exe,allow
R68,ctx18,res299_exe,allow
R60,ctx10,res266_exe,allow
R77,ctx15,res375_exe,allow
R25,ctx3,res110_read,allow
R16,ctx10,res80_write,allow
R23,ctx19,res398_exe,allow
R37,ctx17,res326_exe,allow
R77,ctx7,res481_write,allow
R73,ctx20,res414_exe,deny
R78,ctx12,res200_exe,deny
R29,ctx13,res191_read,allow
R33,ctx8,res410_read,allow
R49,ctx4,res363_exe,allow
R71,ctx3,res319_exe,allow
R71,ctx2,res489_exe,allow
R8,ctx12,res96_write,allow
R76,ctx18,res452_exe,deny
R69,ctx8,res493_read,allow
R18,ctx8,res92_exe,allow
R95,ctx19,res191_exe,allow
R46,ctx17,res277_exe,deny
R90,ctx7,res188_read,allow
R37,ctx17,res326_write,allow
R16,ctx14,res355_write,allow
R47,ctx14,res12_write,allow
R54,ctx2,res468_write,allow
R78,ctx6,res404_write,allow
R84,ctx15,res251_write,allow
R77,ctx19,res316_exe,allow
R55,ctx15,res284_exe,allow
R89,ctx8,res214_write,allow
R100,ctx5,res230_exe,deny
R77,ctx13,res396_exe,allow
R9,ctx10,res194_exe,allow
R83,ctx6,res210_exe,deny
R22,ctx4,res193_write,allow
R74,ctx2,res279_exe,allow
R51,ctx8,res342_exe,allow
R3,ctx15,res34_exe,allow
R61,ctx11,res415_write,allow
R57,ctx1,res301_write,allow
R8,ctx13,res265_write,allow
R25,ctx14,res190_exe,allow
R21,ctx19,res54_exe,allow
R59,ctx14,res482_write,allow
R70,ctx12,res87_exe,allow
R41,ctx10,res199_exe,allow
R53,ctx20,res292_exe,allow
R72,ctx7,res478_exe,allow
R62,ctx12,res210_exe,deny
R29,ctx8,res456_write,deny
R89,ctx3,res31_write,allow
R57,ctx17,res58_read,deny
R29,ctx10,res94_read,deny
R86,ctx3,res429_exe,allow
R57,ctx16,res189_write,deny
R5,ctx19,res250_exe,allow
R87,ctx13,res103_write,allow
R17,ctx11,res189_exe,allow
R35,ctx8,res242_write,allow
R26,ctx9,res237_exe,deny
R66,ctx10,res496_write,allow
R99,ctx18,res216_exe,allow
R35,ctx7,res216_exe,allow
R91,ctx16,res260_exe,allow
R47,ctx15,res326_write,allow
R16,ctx13,res10_exe,allow
R72,ctx19,res296_read,allow
R49,ctx1,res8_write,allow
R30,ctx11,res464_exe,deny
R42,ctx13,res267_write,allow
R99,ctx4,res272_exe,allow
R61,ctx6,res280_exe,allow
R50,ctx19,res469_exe,allow
R14,ctx18,res440_exe,allow
R89,ctx18,res263_exe,allow
R46,ctx1,res438_exe,allow
R10,ctx17,res222_exe,allow
R18,ctx3,res452_exe,allow
R48,ctx17,res374_exe,allow
R24,ctx16,res245_exe,allow
R34,ctx16,res420_exe,allow
R1,ctx17,res114_read,allow
R41,ctx4,res253_exe,allow
R79,ctx11,res95_write,allow
R72,ctx11,res424_exe,deny
R78,ctx1,res433_read,allow
R78,ctx3,res267_write,deny
R53,ctx20,res292_write,allow
R72,ctx5,res107_exe,allow
R19,ctx16,res442_exe,allow
R50,ctx6,res168_write,allow
R23,ctx13,res26_exe,allow
R12,ctx12,res131_exe,allow
R49,ctx1,res8_exe,allow
R90,ctx13,res310_exe,allow
R15,ctx19,res356_write,allow
R79,ctx12,res453_write,allow
R70,ctx17,res299_exe,allow
R16,ctx9,res453_write,allow
R94,ctx12,res375_exe,allow
R10,ctx6,res467_exe,allow
R11,ctx5,res220_exe,allow
R53,ctx5,res322_write,allow
R39,ctx3,res420_write,allow
R9,ctx7,res446_exe,deny
R22,ctx3,res332_exe,allow
R31,ctx6,res252_exe,allow
R60,ctx3,res64_read,allow
R91,ctx13,res338_write,allow
R21,ctx18,res481_exe,allow
R18,ctx14,res359_read,allow
R71,ctx7,res164_exe,allow
R99,ctx4,res272_write,allow
R67,ctx10,res159_write,allow
R40,ctx17,res53_exe,deny
R87,ctx7,res106_exe,allow
R19,ctx2,res449_write,deny
R1,ctx10,res158_exe,allow
R73,ctx6,res311_write,allow
R54,ctx4,res441_exe,deny
R82,ctx20,res59_exe,allow
R37,ctx3,res379_write,allow
R85,ctx17,res169_exe,allow
R30,ctx7,res425_exe,allow
R27,ctx7,res188_write,allow
R14,ctx16,res469_exe,allow
R28,ctx10,res2_write,allow
R36,ctx5,res41_read,allow
R8,ctx13,res241_write,allow
R70,ctx6,res85_exe,allow
R71,ctx16,res82_exe,allow
R76,ctx19,res451_write,deny
R34,ctx6,res486_exe,allow
R74,ctx7,res168_exe,allow
R42,ctx1,res48_exe,allow
R52,ctx19,res240_exe,deny
R24,ctx2,res281_exe,allow
R79,ctx3,res23_exe,allow
R61,ctx7,res267_write,allow
R95,ctx5,res403_exe,deny
R54,ctx11,res2_write,allow
R16,ctx2,res252_exe,allow
R50,ctx14,res389_exe,allow
R51,ctx19,res165_exe,allow
R34,ctx20,res440_exe,deny
R7,ctx4,res415_exe,allow
R10,ctx17,res481_exe,allow
R22,ctx5,res88_exe,deny
R82,ctx9,res410_exe,allow
R70,ctx14,res462_exe,allow
R65,ctx13,res17_write,allow
R58,ctx6,res2_exe,deny
R66,ctx10,res350_write,allow
R30,ctx8,res167_exe,allow
R86,ctx16,res93_write,allow
R33,ctx20,res352_exe,allow
R35,ctx19,res264_read,allow
R11,ctx6,res302_exe,deny
R24,ctx15,res262_write,allow
R45,ctx2,res339_write,allow
R67,ctx15,res490_exe,allow
R94,ctx1,res477_exe,allow
R79,ctx9,res114_write,allow
R3,ctx4,res331_read,allow
R57,ctx7,res129_exe,allow
R51,ctx18,res134_exe,allow
R59,ctx11,res417_exe,allow
R5,ctx9,res98_write,allow
R33,ctx14,res463_write,allow
R95,ctx12,res469_read,allow
R36,ctx1,res108_exe,deny
R13,ctx5,res217_write,allow
R87,ctx20,res171_exe,allow
R76,ctx19,res476_write,deny
R78,ctx6,res404_exe,allow
R76,ctx3,res56_read,allow
R32,ctx11,res321_exe,allow
R2,ctx20,res272_read,allow
R97,ctx1,res391_read,allow
R15,ctx14,res375_write,allow
R3,ctx12,res497_exe,allow
R69,ctx1,res115_exe,deny
R50,ctx14,res268_exe,allow
R55,ctx18,res169_write,allow
R71,ctx1,res395_write,allow
R92,ctx19,res116_write,allow
R99,ctx9,res110_read,allow
R98,ctx1,res162_exe,allow
R39,ctx2,res58_exe,allow
R30,ctx11,res464_write,allow
R60,ctx19,res294_read,allow
R25,ctx6,res423_write,deny
R19,ctx11,res404_read,deny
R99,ctx1,res272_exe,allow
R61,ctx20,res332_exe,allow
R14,ctx7,res318_write,allow
R79,ctx20,res456_write,allow
R3,ctx15,res305_exe,allow
R31,ctx12,res109_exe,allow
R33,ctx18,res119_exe,allow
R45,ctx17,res18_write,allow
R78,ctx8,res61_exe,allow
R100,ctx1,res344_exe,allow
R55,ctx16,res260_exe,allow
R43,ctx10,res9_exe,allow
R17,ctx19,res460_write,deny
R91,ctx4,res238_write,allow
R41,ctx20,res255_write,allow
R31,ctx3,res195_write,deny
R87,ctx18,res27_exe,allow
R36,ctx6,res297_write,allow
R24,ctx15,res262_exe,allow
R26,ctx5,res90_exe,allow
R86,ctx9,res464_read,allow
R61,ctx9,res190_exe,allow
R22,ctx9,res158_exe,allow
R11,ctx15,res247_exe,allow
R45,ctx12,res66_exe,deny
R5,ctx6,res127_write,deny
R51,ctx9,res318_write,allow
R77,ctx5,res353_write,allow
R27,ctx16,res306_exe,deny
R3,ctx14,res176_write,allow
R73,ctx5,res115_exe,allow
R83,ctx15,res14_exe,allow
R89,ctx17,res34_exe,allow
R18,ctx9,res14_read,allow
R47,ctx7,res52_exe,allow
R7,ctx19,res498_read,allow
R80,ctx3,res388_exe,allow
R5,ctx6,res127_exe,allow
R38,ctx10,res189_write,allow
R31,ctx15,res404_write,allow
R81,ctx20,res65_exe,allow
R5,ctx7,res262_exe,allow
R72,ctx18,res487_write,allow
R92,ctx19,res326_exe,allow
R29,ctx7,res2_exe,deny
R76,ctx19,res476_exe,allow
R72,ctx12,res179_exe,deny
R1,ctx9,res235_write,allow
R21,ctx15,res375_exe,allow
R86,ctx17,res201_exe,allow
R69,ctx17,res204_write,allow
R50,ctx6,res168_exe,allow
R16,ctx10,res80_exe,allow
R29,ctx6,res301_exe,deny
R16,ctx16,res175_exe,allow
R24,ctx2,res152_exe,allow
R76,ctx14,res232_exe,deny
R51,ctx12,res106_read,allow
R54,ctx7,res303_read,allow
R76,ctx17,res181_exe,allow
R51,ctx5,res415_write,allow
R65,ctx14,res66_exe,allow
R50,ctx2,res385_read,deny
R63,ctx12,res264_write,allow
R84,ctx1,res111_write,allow
R60,ctx15,res347_write,allow
R66,ctx17,res194_read,allow
R6,ctx1,res82_read,deny
R95,ctx17,res295_exe,deny
R46,ctx14,res287_exe,allow
R14,ctx20,res457_exe,allow
R55,ctx3,res266_exe,allow
R3,ctx17,res63_read,allow
R60,ctx6,res433_exe,allow
R74,ctx16,res303_exe,allow
R2,ctx7,res293_write,allow
R86,ctx9,res312_read,allow
R49,ctx14,res492_write,allow
R35,ctx5,res442_write,deny
R16,ctx19,res300_exe,allow
R25,ctx5,res401_write,allow
R61,ctx10,res2_exe,allow
R16,ctx8,res464_exe,allow
R66,ctx16,res410_write,allow
R41,ctx11,res146_exe,allow
R57,ctx2,res115_exe,allow
R54,ctx10,res303_read,deny
R26,ctx15,res290_write,deny
R3,ctx15,res34_write,allow
R98,ctx20,res313_read,allow
R80,ctx15,res22_write,allow
R90,ctx3,res408_exe,allow
R99,ctx16,res359_read,allow
R96,ctx8,res411_write,allow
R11,ctx14,res470_write,allow
R40,ctx4,res210_exe,allow
R12,ctx8,res264_write,allow
R73,ctx8,res81_read,allow
R96,ctx3,res94_write,deny
R31,ctx7,res100_write,allow
R92,ctx3,res145_write,deny
R38,ctx20,res338_exe,allow
R34,ctx3,res498_exe,allow
R84,ctx11,res217_exe,allow
R58,ctx13,res205_exe,deny
R79,ctx18,res492_exe,allow
R51,ctx16,res433_exe,deny
R11,ctx17,res420_exe,deny
R61,ctx17,res198_read,allow
R53,ctx5,res459_exe,allow
R12,ctx14,res464_exe,allow
R25,ctx13,res483_exe,allow
R15,ctx10,res446_read,deny
R23,ctx19,res94_read,deny
R90,ctx5,res29_read,deny
R9,ctx1,res79_read,allow
R78,ctx12,res450_exe,deny
R71,ctx9,res358_write,deny
R55,ctx15,res116_exe,allow
R97,ctx14,res57_write,allow
R32,ctx15,res114_read,deny
R36,ctx7,res265_read,allow
R94,ctx9,res152_exe,deny
R48,ctx18,res144_exe,allow
R96,ctx4,res129_exe,deny
R28,ctx6,res329_write,allow
R37,ctx14,res429_exe,deny
R18,ctx7,res211_read,allow
R71,ctx10,res401_read,allow
R60,ctx4,res241_exe,allow
R62,ctx14,res5_exe,deny
R75,ctx17,res198_exe,allow
R68,ctx14,res250_exe,allow
R17,ctx19,res360_exe,allow
R84,ctx7,res378_read,allow
R34,ctx2,res148_write,allow
R78,ctx6,res490_exe,allow
R56,ctx8,res217_read,allow
R6,ctx12,res296_write,allow
R32,ctx20,res105_exe,allow
R55,ctx1,res95_read,allow
R31,ctx12,res117_exe,allow
R68,ctx20,res165_exe,deny
R9,ctx19,res484_exe,deny
R42,ctx1,res425_read,allow
R81,ctx2,res342_write,allow
R57,ctx4,res258_write,deny
R90,ctx20,res171_write,allow
R55,ctx10,res65_exe,allow
R61,ctx17,res299_read,deny
R46,ctx7,res50_read,allow
R100,ctx5,res482_write,allow
R96,ctx17,res157_exe,allow
R13,ctx7,res214_exe,allow
R25,ctx8,res373_write,allow
R2,ctx3,res201_write,allow
R5,ctx11,res108_read,deny
R93,ctx10,res376_exe,allow
R41,ctx14,res121_exe,allow
R31,ctx19,res255_exe,allow
R35,ctx11,res468_exe,allow
R50,ctx8,res355_read,allow
R75,ctx11,res314_exe,allow
R51,ctx19,res165_write,allow
R15,ctx6,res44_read,allow
R72,ctx3,res99_write,allow
R33,ctx9,res214_exe,allow
R97,ctx14,res57_exe,deny
R12,ctx19,res56_write,allow
R48,ctx7,res178_exe,allow
R33,ctx6,res483_write,deny
R52,ctx13,res294_exe,allow
R57,ctx3,res473_read,deny
R30,ctx3,res414_exe,deny
R17,ctx17,res364_read,allow
R99,ctx8,res460_read,allow
R64,ctx8,res357_write,allow
R40,ctx14,res330_exe,deny
R18,ctx17,res158_exe,allow
R25,ctx14,res270_write,allow
R45,ctx20,res71_exe,allow
R20,ctx15,res243_read,allow
R54,ctx13,res195_exe,allow
R78,ctx15,res18_exe,allow
R43,ctx20,res62_write,allow
R15,ctx16,res274_read,allow
R54,ctx3,res491_read,deny
R24,ctx10,res286_write,allow
R44,ctx9,res95_write,allow
R77,ctx5,res323_write,allow
R83,ctx18,res134_exe,allow
R16,ctx16,res175_write,allow
R44,ctx14,res211_write,deny
R26,ctx2,res295_write,allow
R68,ctx14,res195_exe,allow
R36,ctx2,res175_read,allow
R14,ctx12,res6_write,allow
R65,ctx5,res477_exe,allow
R66,ctx12,res271_exe,deny
R2,ctx16,res138_exe,deny
R35,ctx19,res160_read,allow
R28,ctx6,res359_exe,deny
R41,ctx6,res496_exe,allow
R52,ctx13,res306_exe,allow
R74,ctx8,res480_exe,deny
R24,ctx1,res54_write,allow
R14,ctx14,res148_write,allow
R68,ctx1,res252_exe,allow
R4,ctx19,res4_exe,allow
R51,ctx2,res51_exe,allow
R64,ctx8,res357_exe,deny
R45,ctx11,res345_exe,allow
R52,ctx8,res189_write,allow
R20,ctx1,res447_exe,allow
R1,ctx13,res434_read,allow
R39,ctx2,res481_exe,allow
R26,ctx10,res289_write,allow
R35,ctx10,res408_exe,allow
R34,ctx10,res451_exe,allow
R1,ctx12,res71_read,deny
R78,ctx13,res304_read,allow
R77,ctx15,res375_write,allow
R77,ctx5,res323_exe,allow
R70,ctx13,res61_exe,allow
R36,ctx15,res136_exe,allow
R41,ctx11,res146_write,allow
R21,ctx11,res295_exe,allow
R85,ctx2,res104_exe,allow
R16,ctx6,res47_write,allow
R72,ctx18,res487_exe,allow
R47,ctx17,res329_exe,allow
R79,ctx7,res110_exe,allow
R88,ctx4,res420_write,deny
R45,ctx1,res377_write,allow
R69,ctx11,res176_exe,allow
R38,ctx13,res354_exe,allow
R22,ctx13,res52_read,allow
R25,ctx14,res270_exe,allow
R78,ctx18,res56_exe,allow
R18,ctx6,res36_write,allow
R30,ctx11,res211_write,allow
R14,ctx12,res418_exe,deny
R67,ctx14,res63_exe,deny
R74,ctx11,res397_write,allow
R82,ctx13,res442_exe,allow
R89,ctx4,res390_read,allow
R18,ctx12,res455_write,allow
R70,ctx6,res85_write,allow
R44,ctx4,res498_exe,deny
R50,ctx16,res325_write,allow
R73,ctx3,res66_read,allow
R95,ctx15,res347_exe,allow
R88,ctx10,res125_read,allow
R43,ctx12,res261_exe,allow
R7,ctx17,res64_write,allow
R95,ctx5,res53_read,allow
R92,ctx9,res214_exe,allow
R86,ctx18,res209_exe,allow
R69,ctx20,res404_write,allow
R70,ctx11,res291_exe,allow
R56,ctx12,res222_exe,allow
R99,ctx20,res351_exe,allow
R88,ctx7,res177_read,allow
R100,ctx1,res397_exe,allow
R49,ctx14,res42_write,allow
R28,ctx5,res482_exe,allow
R82,ctx3,res359_exe,allow
R50,ctx13,res195_read,allow
R96,ctx15,res32_exe,deny
R96,ctx8,res411_exe,deny
R34,ctx16,res420_write,allow
R40,ctx11,res405_exe,allow
R31,ctx15,res474_read,deny
R61,ctx11,res415_exe,allow
R99,ctx2,res278_read,allow
R4,ctx17,res384_write,allow
R16,ctx2,res345_exe,allow
R86,ctx17,res76_exe,allow
R35,ctx12,res403_write,allow
R95,ctx4,res310_exe,allow
R46,ctx9,res211_exe,allow
R50,ctx15,res486_write,deny
R95,ctx15,res124_write,allow
R75,ctx20,res350_exe,allow
R47,ctx5,res356_read,allow
R48,ctx6,res20_write,allow
R54,ctx18,res337_read,allow
R87,ctx19,res96_exe,allow
R54,ctx15,res224_write,allow
R3,ctx2,res425_exe,allow
R1,ctx9,res480_exe,allow
R63,ctx2,res419_exe,allow
R42,ctx19,res3_exe,deny
R97,ctx14,res364_read,allow
R32,ctx2,res332_exe,allow
R48,ctx11,res6_exe,allow
R14,ctx14,res148_exe,allow
R49,ctx19,res197_exe,allow
R20,ctx6,res408_write,allow
R45,ctx1,res113_exe,deny
R57,ctx9,res249_exe,allow
R67,ctx18,res39_exe,allow
R22,ctx16,res432_read,allow
R50,ctx15,res486_exe,allow
R74,ctx16,res206_exe,deny
R25,ctx6,res466_exe,allow
R71,ctx1,res395_exe,allow
R56,ctx5,res487_exe,deny
R36,ctx1,res108_write,allow
R32,ctx14,res238_read,deny
R18,ctx14,res482_write,allow
R88,ctx11,res320_exe,deny
R8,ctx18,res87_exe,deny
R12,ctx8,res264_exe,allow
R36,ctx20,res264_write,allow
R87,ctx6,res469_read,allow
R63,ctx18,res107_exe,allow
R77,ctx7,res481_exe,allow
R54,ctx4,res375_exe,allow
R59,ctx10,res423_read,deny
R4,ctx6,res159_exe,deny
R96,ctx17,res348_exe,allow
R44,ctx1,res60_exe,deny
R100,ctx15,res25_read,allow
R18,ctx12,res135_exe,allow
R86,ctx4,res71_write,allow
R81,ctx19,res308_exe,allow
R3,ctx10,res18_exe,allow
R51,ctx8,res239_exe,allow
R19,ctx2,res237_write,allow
R14,ctx5,res226_exe,allow
R7,ctx1,res156_exe,allow
R91,ctx14,res479_exe,deny
R73,ctx16,res39_exe,allow
R8,ctx13,res241_exe,allow
R82,ctx13,res102_exe,allow
R86,ctx5,res173_write,allow
R78,ctx3,res10_read,allow
R12,ctx3,res42_exe,deny
R89,ctx8,res394_write,allow
R60,ctx5,res410_exe,deny
R34,ctx7,res304_exe,allow
R38,ctx3,res470_exe,allow
R25,ctx8,res373_exe,allow
R56,ctx13,res202_write,allow
R67,ctx10,res169_read,allow
R56,ctx11,res84_read,allow
R47,ctx19,res377_read,allow
R55,ctx6,res247_exe,allow
R10,ctx16,res26_exe,allow
R8,ctx2,res130_write,allow
R53,ctx16,res236_exe,allow
R36,ctx14,res370_exe,allow
R40,ctx7,res112_write,allow
R14,ctx15,res219_read,allow
R56,ctx12,res232_write,allow
R95,ctx17,res295_write,deny
R87,ctx14,res483_write,allow
R62,ctx14,res346_exe,deny
R30,ctx10,res29_write,allow
R36,ctx20,res264_exe,allow
R98,ctx4,res363_read,allow
R34,ctx9,res343_exe,allow
R70,ctx1,res201_exe,allow
R36,ctx18,res145_exe,allow
R48,ctx18,res439_write,allow
R27,ctx4,res455_read,allow
R52,ctx17,res316_read,allow
R38,ctx18,res267_read,deny
R51,ctx12,res447_exe,allow
R42,ctx2,res393_exe,allow
R81,ctx19,res308_write,allow
R48,ctx17,res435_write,allow
R48,ctx7,res273_exe,allow
R46,ctx8,res251_write,deny
R18,ctx20,res28_read,deny
R93,ctx5,res196_read,allow
R100,ctx16,res96_write,deny
R73,ctx2,res126_exe,allow
R93,ctx19,res10_exe,deny
R92,ctx11,res49_exe,allow
R15,ctx14,res353_read,allow
R49,ctx11,res319_exe,allow
R87,ctx9,res444_read,deny
R64,ctx17,res58_write,allow
R46,ctx8,res199_exe,allow
R65,ctx10,res435_write,allow
R61,ctx16,res392_read,allow
R24,ctx6,res415_exe,deny
R20,ctx11,res108_write,allow
R75,ctx17,res84_read,allow
R10,ctx15,res306_read,allow
R56,ctx14,res88_read,deny
R58,ctx13,res162_exe,allow
R85,ctx11,res270_exe,allow
R36,ctx1,res88_read,allow
R78,ctx1,res126_write,allow
R43,ctx3,res238_exe,allow
R50,ctx1,res36_exe,allow
R2,ctx13,res433_exe,allow
R44,ctx9,res262_read,allow
R14,ctx2,res4_exe,allow
R21,ctx15,res30_read,allow
R23,ctx4,res114_read,deny
R29,ctx9,res114_exe,deny
R58,ctx3,res120_write,allow
R46,ctx1,res455_exe,allow
R55,ctx2,res103_exe,allow
R32,ctx5,res345_exe,deny
R63,ctx10,res162_exe,allow
