Role,Context,Capability,Permission
R92,ctx8,res366_exe,allow
R59,ctx7,res286_write,allow
R77,ctx20,res417_exe,allow
R58,ctx4,res226_read,allow
R77,ctx14,res135_write,deny
R85,ctx6,res109_read,deny
R78,ctx15,res288_write,allow
R85,ctx15,res386_exe,deny
R95,ctx7,res407_exe,deny
R90,ctx14,res500_exe,deny
R98,ctx8,res64_exe,deny
R67,ctx18,res290_write,allow
R99,ctx4,res29_write,deny
R32,ctx15,res355_exe,allow
R10,ctx14,res451_exe,allow
R6,ctx2,res194_exe,allow
R32,ctx10,res273_write,allow
R30,ctx2,res300_read,allow
R65,ctx14,res477_exe,allow
R18,ctx14,res480_write,deny
R77,ctx18,res167_exe,allow
R94,ctx13,res106_exe,deny
R25,ctx3,res300_write,allow
R84,ctx18,res165_read,allow
R46,ctx9,res233_read,deny
R53,ctx16,res212_write,allow
R34,ctx17,res34_write,deny
R73,ctx11,res4_exe,allow
R24,ctx4,res223_exe,allow
R8,ctx4,res246_read,allow
R97,ctx9,res81_exe,deny
R59,ctx7,res286_exe,allow
R82,ctx1,res157_write,allow
R3,ctx3,res495_read,deny
R34,ctx6,res22_exe,allow
R66,ctx10,res203_exe,deny
R54,ctx11,res112_read,deny
R95,ctx14,res101_write,allow
R43,ctx13,res187_read,deny
R70,ctx6,res2_write,allow
R77,ctx2,res467_read,allow
R48,ctx7,res45_exe,allow
R27,ctx20,res245_exe,allow
R72,ctx7,res90_exe,allow
R14,ctx2,res56_exe,allow
R43,ctx3,res16_exe,allow
R32,ctx10,res273_exe,allow
R55,ctx2,res74_exe,allow
R79,ctx6,res384_exe,allow
R64,ctx1,res249_exe,allow
R33,ctx19,res172_read,allow
R96,ctx12,res56_read,allow
R28,ctx15,res490_write,allow
R23,ctx20,res87_exe,allow
R19,ctx18,res362_exe,allow
R51,ctx8,res496_write,allow
R98,ctx17,res366_read,allow
R72,ctx15,res106_exe,allow
R63,ctx18,res400_write,allow
R17,ctx17,res122_exe,allow
R12,ctx16,res453_exe,allow
R97,ctx15,res493_exe,allow
R40,ctx17,res170_exe,allow
R55,ctx7,res188_exe,allow
R88,ctx17,res447_exe,allow
R7,ctx5,res469_exe,allow
R48,ctx12,res350_exe,allow
R46,ctx2,res481_exe,allow
R92,ctx15,res334_read,deny
R71,ctx12,res465_write,deny
R87,ctx14,res68_exe,allow
R86,ctx2,res469_write,allow
R57,ctx16,res25_write,allow
R44,ctx7,res58_write,deny
R74,ctx13,res113_exe,allow
R59,ctx16,res226_read,deny
R78,ctx13,res300_exe,allow
R66,ctx4,res377_exe,allow
R95,ctx9,res434_exe,allow
R26,ctx2,res236_exe,allow
R41,ctx11,res151_exe,allow
R34,ctx9,res433_exe,allow
R20,ctx15,res259_write,allow
R92,ctx8,res366_write,allow
R70,ctx15,res92_exe,allow
R92,ctx14,res422_exe,allow
R99,ctx14,res176_read,allow
R81,ctx8,res14_exe,deny
R10,ctx10,res374_write,allow
R58,ctx2,res2_write,deny
R60,ctx17,res313_write,allow
R2,ctx3,res427_exe,allow
R10,ctx15,res3_read,allow
R28,ctx18,res347_write,allow
R75,ctx18,res224_exe,allow
R40,ctx15,res449_read,allow
R34,ctx18,res368_write,allow
R36,ctx4,res116_read,deny
R86,ctx2,res469_exe,allow
R97,ctx15,res493_write,allow
R71,ctx9,res343_read,allow
R32,ctx9,res483_exe,allow
R11,ctx17,res8_exe,allow
R37,ctx11,res481_exe,allow
R13,ctx2,res321_exe,deny
R64,ctx17,res1_exe,allow
R17,ctx1,res461_write,allow
R98,ctx1,res191_exe,deny
R3,ctx12,res62_exe,allow
R70,ctx12,res459_read,allow
R62,ctx8,res250_read,allow
R23,ctx4,res155_write,allow
R100,ctx5,res332_exe,deny
R60,ctx17,res313_exe,allow
R38,ctx9,res465_exe,deny
R89,ctx16,res461_write,allow
R70,ctx6,res2_exe,deny
R41,ctx3,res327_exe,allow
R5,ctx16,res111_exe,allow
R71,ctx8,res432_exe,allow
R41,ctx20,res249_exe,allow
R13,ctx7,res162_write,allow
R86,ctx16,res8_read,allow
R63,ctx17,res487_exe,deny
R7,ctx15,res374_exe,allow
R33,ctx8,res60_exe,allow
R90,ctx20,res307_exe,deny
R24,ctx19,res99_exe,allow
R37,ctx14,res265_write,allow
R57,ctx3,res110_exe,deny
R57,ctx10,res87_exe,allow
R47,ctx18,res110_exe,allow
R55,ctx1,res256_write,allow
R84,ctx8,res480_exe,allow
R19,ctx2,res421_exe,deny
R9,ctx12,res492_exe,deny
R36,ctx16,res171_write,deny
R50,ctx15,res115_exe,allow
R26,ctx19,res378_read,allow
R30,ctx15,res66_exe,allow
R61,ctx19,res80_write,allow
R68,ctx1,res234_read,allow
R57,ctx2,res272_exe,allow
R17,ctx13,res406_write,allow
R18,ctx9,res235_exe,deny
R65,ctx12,res93_exe,deny
R44,ctx5,res145_write,allow
R78,ctx15,res288_exe,allow
R76,ctx4,res130_write,allow
R32,ctx2,res495_exe,allow
R53,ctx5,res45_exe,allow
R29,ctx9,res327_exe,allow
R13,ctx5,res410_write,allow
R37,ctx1,res313_exe,allow
R95,ctx5,res91_write,allow
R1,ctx2,res103_read,deny
R87,ctx13,res48_exe,allow
R64,ctx7,res56_exe,allow
R13,ctx7,res162_exe,deny
R90,ctx7,res58_exe,deny
R27,ctx19,res65_exe,allow
R57,ctx17,res459_exe,allow
R3,ctx15,res64_exe,deny
R5,ctx6,res168_write,allow
R26,ctx13,res218_write,allow
R71,ctx14,res432_write,deny
R49,ctx1,res391_exe,allow
R23,ctx13,res273_write,deny
R4,ctx6,res240_write,deny
R63,ctx2,res30_exe,allow
R80,ctx20,res110_exe,allow
R22,ctx11,res186_write,allow
R87,ctx11,res495_exe,allow
R23,ctx8,res241_exe,allow
R47,ctx17,res467_exe,allow
R10,ctx3,res460_read,allow
R7,ctx17,res245_exe,deny
R84,ctx3,res104_read,allow
R10,ctx9,res23_exe,deny
R50,ctx16,res442_exe,allow
R53,ctx12,res261_exe,allow
R47,ctx5,res175_write,allow
R17,ctx7,res89_exe,deny
R93,ctx18,res76_read,deny
R84,ctx20,res126_exe,deny
R71,ctx1,res71_read,deny
R74,ctx20,res479_exe,deny
R17,ctx11,res421_read,allow
R60,ctx10,res1_exe,allow
R92,ctx16,res8_write,allow
R82,ctx6,res273_exe,deny
R28,ctx7,res43_exe,allow
R84,ctx15,res44_exe,allow
R53,ctx6,res148_write,deny
R99,ctx10,res276_read,allow
R47,ctx12,res359_read,allow
R78,ctx6,res35_write,deny
R16,ctx19,res185_exe,allow
R20,ctx17,res444_exe,allow
R20,ctx3,res448_exe,deny
R19,ctx12,res72_write,allow
R98,ctx13,res108_exe,deny
R73,ctx3,res456_read,allow
R35,ctx10,res435_read,allow
R47,ctx8,res272_read,allow
R21,ctx6,res500_write,allow
R54,ctx20,res215_write,allow
R24,ctx20,res314_exe,allow
R50,ctx13,res442_exe,allow
R8,ctx13,res150_write,allow
R61,ctx11,res278_write,allow
R34,ctx4,res17_read,allow
R35,ctx20,res177_exe,deny
R62,ctx9,res398_read,allow
R61,ctx4,res189_read,allow
R99,ctx9,res422_write,allow
R29,ctx9,res327_write,allow
R21,ctx2,res227_write,deny
R62,ctx2,res449_write,allow
R7,ctx15,res374_write,allow
R79,ctx1,res307_read,allow
R85,ctx13,res227_exe,allow
R51,ctx19,res181_exe,allow
R38,ctx18,res134_exe,allow
R100,ctx19,res416_write,allow
R48,ctx17,res360_read,allow
R2,ctx7,res157_exe,allow
R60,ctx4,res73_read,allow
R48,ctx19,res299_read,allow
R81,ctx20,res489_read,allow
R87,ctx13,res48_write,deny
R67,ctx17,res481_write,allow
R70,ctx17,res495_read,deny
R29,ctx1,res477_exe,deny
R10,ctx1,res359_exe,deny
R69,ctx4,res361_write,allow
R68,ctx2,res81_exe,allow
R48,ctx9,res139_exe,allow
R41,ctx4,res316_exe,allow
R96,ctx16,res449_exe,allow
R92,ctx16,res8_exe,allow
R71,ctx18,res270_read,deny
R42,ctx17,res104_exe,allow
R50,ctx3,res117_exe,allow
R69,ctx16,res339_exe,deny
R31,ctx16,res193_exe,deny
R43,ctx1,res456_read,allow
R86,ctx4,res240_exe,allow
R27,ctx13,res182_exe,allow
R91,ctx14,res128_exe,allow
R97,ctx11,res96_read,allow
R51,ctx8,res496_exe,allow
R85,ctx13,res227_write,allow
R96,ctx15,res192_exe,allow
R7,ctx10,res21_exe,deny
R20,ctx20,res193_exe,allow
R79,ctx12,res82_write,allow
R78,ctx13,res300_write,allow
R19,ctx19,res157_write,allow
R52,ctx6,res262_exe,deny
R11,ctx11,res200_exe,allow
R66,ctx10,res203_write,allow
R87,ctx3,res16_exe,allow
R44,ctx12,res406_exe,allow
R12,ctx4,res51_write,allow
R37,ctx12,res150_write,allow
R9,ctx19,res231_exe,allow
R52,ctx1,res184_read,allow
R69,ctx18,res224_exe,allow
R32,ctx11,res288_write,allow
R75,ctx17,res114_read,allow
R51,ctx12,res172_read,allow
R45,ctx7,res37_exe,deny
R41,ctx2,res84_write,allow
R36,ctx13,res15_exe,allow
R55,ctx3,res103_exe,allow
R43,ctx11,res444_write,allow
R35,ctx20,res177_write,allow
R86,ctx9,res272_exe,allow
R47,ctx18,res110_write,allow
R55,ctx1,res256_exe,allow
R74,ctx2,res448_read,deny
R35,ctx11,res153_read,allow
R68,ctx5,res293_exe,allow
R33,ctx18,res194_exe,allow
R41,ctx20,res249_write,allow
R98,ctx6,res248_exe,deny
R37,ctx4,res15_write,allow
R37,ctx3,res252_exe,allow
R21,ctx20,res87_read,deny
R82,ctx12,res131_write,allow
R39,ctx16,res351_exe,allow
R6,ctx3,res230_write,allow
R59,ctx17,res145_write,allow
R41,ctx14,res454_exe,allow
R82,ctx3,res341_exe,allow
R55,ctx16,res184_exe,allow
R100,ctx10,res430_exe,allow
R40,ctx20,res399_exe,deny
R2,ctx18,res361_exe,allow
R4,ctx2,res494_read,allow
R99,ctx1,res399_exe,allow
R47,ctx5,res175_exe,allow
R68,ctx11,res433_exe,allow
R14,ctx20,res481_read,deny
R79,ctx2,res432_read,allow
R26,ctx6,res218_write,allow
R16,ctx2,res386_write,allow
R91,ctx13,res381_write,deny
R99,ctx16,res395_write,allow
R46,ctx2,res481_write,allow
R52,ctx19,res169_read,deny
R98,ctx10,res42_exe,allow
R88,ctx18,res13_write,allow
R46,ctx1,res191_exe,allow
R27,ctx20,res245_write,deny
R12,ctx9,res231_exe,deny
R98,ctx3,res463_read,allow
R35,ctx4,res279_exe,allow
R36,ctx7,res142_write,deny
R76,ctx3,res468_exe,allow
R20,ctx11,res278_exe,allow
R55,ctx6,res297_write,allow
R81,ctx19,res146_read,allow
R11,ctx14,res420_read,deny
R59,ctx10,res44_write,allow
R20,ctx3,res448_write,allow
R66,ctx7,res29_exe,allow
R89,ctx8,res38_write,allow
R2,ctx9,res490_read,allow
R77,ctx15,res92_write,allow
R75,ctx4,res219_write,allow
R74,ctx8,res26_exe,allow
R41,ctx12,res417_read,deny
R72,ctx1,res51_exe,deny
R1,ctx8,res256_exe,deny
R56,ctx10,res246_write,allow
R95,ctx12,res271_exe,allow
R25,ctx7,res169_write,allow
R89,ctx3,res204_write,allow
R30,ctx18,res466_read,allow
R79,ctx11,res218_exe,allow
R5,ctx20,res252_exe,allow
R42,ctx4,res13_read,allow
R13,ctx12,res399_exe,allow
R68,ctx16,res214_write,allow
R60,ctx7,res134_write,allow
R51,ctx2,res203_exe,allow
R11,ctx15,res378_read,allow
R36,ctx18,res85_exe,allow
R40,ctx20,res399_write,deny
R47,ctx3,res373_exe,allow
R64,ctx8,res91_write,allow
R40,ctx19,res491_write,allow
R22,ctx16,res251_read,deny
R12,ctx12,res480_read,allow
R90,ctx3,res450_exe,allow
R92,ctx3,res461_exe,deny
R63,ctx7,res424_read,allow
R72,ctx1,res51_write,deny
R61,ctx10,res141_exe,allow
R43,ctx19,res105_exe,allow
R64,ctx16,res147_exe,allow
R45,ctx6,res44_write,allow
R51,ctx9,res497_read,deny
R55,ctx2,res74_write,allow
R53,ctx10,res344_write,deny
R51,ctx5,res148_exe,allow
R68,ctx3,res35_write,deny
R11,ctx7,res289_read,allow
R1,ctx17,res40_read,allow
R13,ctx8,res199_write,allow
R69,ctx8,res386_exe,allow
R100,ctx11,res263_exe,deny
R61,ctx20,res453_exe,allow
R80,ctx3,res465_write,deny
R45,ctx6,res44_exe,allow
R73,ctx2,res286_read,allow
R78,ctx8,res2_exe,allow
R22,ctx13,res396_read,allow
R16,ctx9,res109_exe,deny
R19,ctx14,res148_exe,allow
R90,ctx13,res341_write,allow
R26,ctx17,res446_read,allow
R61,ctx6,res352_exe,allow
R47,ctx7,res286_exe,allow
R3,ctx1,res380_read,allow
R100,ctx7,res7_exe,deny
R46,ctx17,res62_exe,allow
R43,ctx4,res181_write,allow
R77,ctx16,res386_exe,allow
R8,ctx16,res352_exe,allow
R72,ctx18,res283_exe,deny
R56,ctx15,res310_exe,allow
R90,ctx16,res292_exe,allow
R5,ctx10,res118_exe,allow
R91,ctx13,res381_exe,allow
R35,ctx3,res360_exe,allow
R38,ctx16,res343_exe,deny
R91,ctx5,res136_write,allow
R88,ctx4,res317_exe,allow
R6,ctx3,res230_exe,allow
R29,ctx14,res349_write,allow
R14,ctx8,res160_exe,allow
R24,ctx9,res277_write,allow
R4,ctx9,res359_exe,allow
R5,ctx19,res142_exe,allow
R32,ctx5,res276_read,deny
R11,ctx5,res145_exe,deny
R79,ctx3,res57_write,allow
R45,ctx9,res111_write,allow
R92,ctx11,res436_exe,allow
R52,ctx20,res106_exe,deny
R16,ctx17,res153_write,allow
R56,ctx5,res345_exe,allow
R26,ctx12,res477_exe,allow
R20,ctx19,res104_exe,allow
R87,ctx19,res283_exe,allow
R52,ctx5,res58_read,allow
R63,ctx10,res252_exe,allow
R88,ctx6,res75_exe,allow
R96,ctx4,res378_exe,allow
R75,ctx7,res150_read,allow
R41,ctx2,res84_exe,allow
R10,ctx17,res235_exe,allow
R95,ctx7,res407_write,allow
R59,ctx14,res138_write,allow
R44,ctx16,res427_exe,allow
R97,ctx4,res123_exe,deny
R18,ctx6,res3_exe,allow
R100,ctx18,res21_write,deny
R72,ctx12,res173_exe,deny
R3,ctx6,res312_exe,allow
R56,ctx10,res246_exe,allow
R16,ctx18,res420_write,deny
R47,ctx9,res99_exe,allow
R82,ctx13,res257_exe,allow
R61,ctx9,res317_exe,allow
R26,ctx18,res490_read,allow
R47,ctx17,res467_write,deny
R92,ctx6,res324_read,allow
R90,ctx12,res27_write,allow
R31,ctx17,res263_exe,allow
R90,ctx12,res27_exe,allow
R8,ctx1,res413_read,deny
R70,ctx2,res127_write,allow
R13,ctx8,res199_exe,deny
R59,ctx5,res383_exe,allow
R12,ctx3,res289_exe,allow
R38,ctx16,res343_write,deny
R43,ctx10,res16_read,allow
R80,ctx1,res9_exe,deny
R42,ctx8,res126_write,allow
R6,ctx17,res350_write,allow
R100,ctx12,res499_write,allow
R83,ctx2,res433_write,allow
R34,ctx8,res238_read,allow
R31,ctx20,res18_read,allow
R40,ctx7,res29_exe,allow
R24,ctx20,res314_write,allow
R5,ctx11,res277_exe,allow
R16,ctx10,res220_exe,allow
R7,ctx7,res36_exe,deny
R3,ctx20,res249_exe,allow
R70,ctx4,res468_exe,allow
R37,ctx3,res252_write,allow
R30,ctx11,res38_exe,allow
R3,ctx4,res303_write,allow
R61,ctx9,res317_write,allow
R49,ctx12,res276_read,allow
R22,ctx4,res330_write,allow
R59,ctx9,res77_exe,deny
R71,ctx6,res444_exe,allow
R5,ctx9,res441_exe,deny
R17,ctx20,res334_write,deny
R82,ctx13,res257_write,allow
R49,ctx2,res190_read,allow
R69,ctx18,res224_write,allow
R89,ctx4,res334_exe,allow
R51,ctx16,res387_exe,allow
R77,ctx10,res283_write,allow
R13,ctx12,res399_write,allow
R55,ctx15,res128_write,allow
R52,ctx15,res70_exe,allow
R4,ctx12,res346_exe,allow
R84,ctx13,res102_exe,deny
R46,ctx7,res155_write,allow
R87,ctx10,res238_write,allow
R48,ctx8,res369_exe,allow
R81,ctx14,res367_exe,allow
R53,ctx17,res189_exe,deny
R87,ctx15,res243_read,allow
R40,ctx12,res471_exe,deny
R87,ctx14,res68_write,allow
R8,ctx18,res2_write,allow
R6,ctx14,res288_write,allow
R52,ctx17,res392_exe,allow
R55,ctx15,res128_exe,allow
R77,ctx5,res281_exe,allow
R85,ctx5,res288_exe,deny
R60,ctx15,res122_read,allow
R60,ctx3,res463_exe,allow
R99,ctx16,res395_exe,deny
R11,ctx13,res232_read,deny
R1,ctx3,res339_read,deny
R7,ctx13,res119_exe,allow
R75,ctx9,res455_exe,allow
R85,ctx11,res369_read,allow
R9,ctx7,res373_read,allow
R65,ctx13,res138_read,allow
R97,ctx12,res469_write,allow
R41,ctx13,res349_exe,deny
R4,ctx10,res274_exe,allow
R31,ctx3,res165_exe,allow
R96,ctx1,res296_read,allow
R29,ctx7,res480_write,allow
R50,ctx16,res442_write,allow
R7,ctx19,res240_write,allow
R38,ctx3,res393_write,allow
R99,ctx17,res276_exe,allow
R34,ctx1,res483_read,allow
R73,ctx16,res122_read,deny
R70,ctx20,res400_exe,allow
R20,ctx1,res277_read,allow
R41,ctx18,res283_exe,allow
R73,ctx19,res330_exe,allow
R69,ctx7,res46_exe,allow
R47,ctx14,res474_read,allow
R15,ctx19,res96_read,allow
R51,ctx10,res409_exe,allow
R89,ctx12,res232_read,allow
R6,ctx4,res348_exe,deny
R66,ctx12,res74_exe,allow
R26,ctx5,res63_write,allow
R4,ctx8,res182_read,allow
R19,ctx12,res72_exe,allow
R62,ctx6,res95_write,allow
R23,ctx3,res176_exe,allow
R96,ctx20,res324_exe,allow
R82,ctx16,res494_read,allow
R21,ctx15,res183_exe,allow
R31,ctx19,res247_exe,allow
R88,ctx14,res150_exe,deny
R4,ctx6,res240_exe,allow
R57,ctx19,res260_exe,allow
R91,ctx17,res103_read,allow
R49,ctx11,res416_exe,deny
R62,ctx4,res185_exe,allow
R6,ctx15,res420_exe,allow
R87,ctx6,res188_exe,allow
R26,ctx15,res262_write,allow
R77,ctx14,res135_exe,allow
R7,ctx5,res469_write,allow
R69,ctx20,res345_write,allow
R43,ctx18,res114_exe,allow
R26,ctx13,res218_exe,allow
R80,ctx10,res455_exe,allow
R38,ctx1,res347_exe,allow
R5,ctx12,res408_exe,allow
R16,ctx1,res429_exe,allow
R49,ctx4,res469_exe,allow
R68,ctx16,res214_exe,allow
R42,ctx1,res359_exe,allow
R1,ctx12,res491_read,allow
R27,ctx13,res182_write,allow
R22,ctx4,res330_exe,allow
R11,ctx20,res360_write,allow
R15,ctx7,res319_write,allow
R77,ctx9,res388_write,allow
R91,ctx9,res351_exe,deny
R54,ctx20,res215_exe,deny
R53,ctx6,res148_exe,allow
R21,ctx3,res30_write,allow
R71,ctx16,res308_read,allow
R91,ctx4,res284_exe,allow
R99,ctx15,res112_write,allow
R64,ctx18,res131_write,allow
R53,ctx11,res368_exe,allow
R99,ctx9,res422_exe,allow
R53,ctx20,res301_exe,allow
R88,ctx12,res154_exe,allow
R15,ctx14,res146_write,deny
R17,ctx20,res334_exe,allow
R85,ctx17,res363_write,allow
R73,ctx8,res273_exe,allow
R77,ctx7,res410_exe,allow
R9,ctx14,res363_read,allow
R72,ctx12,res173_write,allow
R54,ctx7,res153_exe,allow
R4,ctx20,res196_read,allow
R32,ctx13,res191_exe,allow
R60,ctx11,res414_write,deny
R21,ctx11,res101_exe,allow
R36,ctx5,res127_exe,deny
R20,ctx5,res92_exe,allow
R27,ctx16,res247_write,allow
R2,ctx2,res445_write,allow
R25,ctx10,res355_exe,allow
R74,ctx11,res259_read,allow
R56,ctx13,res444_exe,allow
R88,ctx7,res468_exe,allow
R40,ctx3,res70_exe,allow
R58,ctx2,res2_exe,allow
R10,ctx5,res434_read,allow
R9,ctx15,res56_read,allow
R77,ctx1,res127_exe,allow
R10,ctx8,res298_exe,deny
R55,ctx10,res151_exe,allow
R93,ctx19,res473_exe,deny
R69,ctx19,res182_exe,deny
R93,ctx15,res306_write,allow
R60,ctx1,res396_write,allow
R86,ctx1,res490_exe,allow
R46,ctx20,res53_exe,deny
R55,ctx14,res273_exe,deny
R85,ctx7,res70_exe,allow
R40,ctx14,res79_exe,allow
R88,ctx15,res448_exe,allow
R51,ctx19,res181_write,deny
R8,ctx9,res108_exe,deny
R98,ctx2,res8_write,allow
R29,ctx17,res297_read,allow
R29,ctx11,res355_write,allow
R51,ctx2,res203_write,allow
R69,ctx4,res361_exe,allow
R35,ctx8,res209_exe,allow
R38,ctx9,res465_write,allow
R9,ctx8,res151_read,allow
R60,ctx6,res33_exe,allow
R14,ctx12,res391_write,allow
R57,ctx9,res328_read,allow
R42,ctx5,res123_exe,deny
R86,ctx17,res15_exe,allow
R100,ctx15,res167_exe,allow
R4,ctx5,res66_write,allow
R19,ctx8,res388_read,allow
R59,ctx17,res145_exe,deny
R21,ctx19,res286_exe,allow
R57,ctx16,res25_exe,allow
R2,ctx20,res409_exe,allow
R66,ctx7,res29_write,allow
R63,ctx9,res75_write,allow
R73,ctx13,res280_exe,allow
R5,ctx10,res118_write,allow
R95,ctx19,res475_read,allow
R30,ctx8,res239_read,allow
R74,ctx14,res227_read,allow
R91,ctx15,res121_read,allow
R22,ctx3,res145_read,allow
R54,ctx10,res299_exe,deny
R23,ctx3,res176_write,allow
R59,ctx10,res44_exe,allow
