Role,Context,Capability,Permission
R43,ctx8,res317_exe,deny
R3,ctx20,res329_read,allow
R63,ctx7,res496_write,allow
R4,ctx19,res464_exe,allow
R90,ctx13,res87_write,deny
R2,ctx3,res243_exe,allow
R31,ctx20,res101_exe,allow
R74,ctx14,res268_exe,allow
R44,ctx2,res269_exe,allow
R64,ctx14,res376_read,allow
R14,ctx7,res411_exe,allow
R68,ctx2,res495_write,allow
R82,ctx14,res2_exe,deny
R27,ctx7,res31_exe,allow
R55,ctx1,res55_exe,allow
R51,ctx6,res66_write,deny
R68,ctx5,res363_exe,allow
R24,ctx6,res309_read,allow
R43,ctx20,res462_exe,allow
R31,ctx16,res175_write,deny
R43,ctx10,res129_exe,allow
R22,ctx7,res189_exe,allow
R60,ctx6,res428_read,allow
R47,ctx10,res116_exe,allow
R21,ctx6,res156_read,allow
R26,ctx5,res420_write,allow
R54,ctx9,res235_exe,allow
R100,ctx19,res178_write,allow
R93,ctx18,res4_read,allow
R78,ctx1,res183_exe,allow
R32,ctx8,res376_exe,deny
R73,ctx4,res271_exe,allow
R17,ctx6,res180_exe,allow
R92,ctx16,res337_write,allow
R23,ctx15,res116_write,deny
R46,ctx15,res312_exe,allow
R4,ctx6,res268_write,allow
R80,ctx13,res250_read,allow
R5,ctx19,res117_write,allow
R20,ctx19,res262_write,allow
R19,ctx8,res137_read,allow
R66,ctx13,res372_write,deny
R30,ctx10,res100_exe,allow
R14,ctx16,res106_exe,allow
R92,ctx20,res464_write,allow
R52,ctx8,res8_write,deny
R90,ctx6,res155_write,deny
R41,ctx18,res252_exe,allow
R9,ctx12,res157_write,allow
R74,ctx12,res293_exe,allow
R89,ctx3,res366_exe,allow
R71,ctx12,res89_exe,allow
R56,ctx3,res20_exe,allow
R16,ctx19,res157_write,deny
R27,ctx20,res378_read,allow
R18,ctx19,res114_exe,allow
R32,ctx5,res429_write,allow
R44,ctx11,res382_write,allow
R69,ctx20,res201_exe,allow
R34,ctx9,res388_exe,deny
R52,ctx17,res157_exe,allow
R84,ctx20,res11_exe,allow
R49,ctx6,res213_read,deny
R16,ctx6,res104_exe,allow
R79,ctx9,res54_exe,allow
R4,ctx3,res364_exe,allow
R81,ctx14,res214_exe,allow
R22,ctx17,res171_exe,allow
R40,ctx19,res59_exe,allow
R63,ctx8,res253_read,allow
R27,ctx13,res12_write,allow
R36,ctx20,res480_exe,allow
R18,ctx2,res70_exe,allow
R98,ctx4,res250_write,allow
R3,ctx19,res406_write,allow
R47,ctx5,res471_write,allow
R35,ctx12,res104_exe,allow
R33,ctx1,res227_read,allow
R60,ctx1,res65_exe,allow
R81,ctx20,res343_write,allow
R55,ctx3,res388_write,allow
R41,ctx5,res126_exe,allow
R56,ctx3,res437_exe,allow
R100,ctx10,res256_exe,allow
R11,ctx12,res269_exe,allow
R49,ctx9,res466_exe,allow
R79,ctx18,res128_exe,allow
R77,ctx14,res99_exe,deny
R57,ctx9,res61_exe,allow
R19,ctx20,res92_write,allow
R83,ctx3,res184_exe,allow
R77,ctx10,res485_exe,allow
R2,ctx15,res500_exe,allow
R79,ctx20,res482_exe,allow
R5,ctx9,res272_exe,allow
R78,ctx13,res216_write,allow
R46,ctx8,res380_write,allow
R14,ctx14,res349_exe,deny
R38,ctx14,res445_exe,allow
R33,ctx1,res83_exe,allow
R70,ctx15,res208_exe,allow
R70,ctx7,res239_exe,allow
R2,ctx15,res381_exe,allow
R66,ctx17,res37_write,allow
R68,ctx5,res135_read,allow
R27,ctx20,res238_write,deny
R73,ctx11,res35_exe,allow
R62,ctx7,res169_read,allow
R8,ctx7,res225_exe,allow
R98,ctx16,res98_exe,allow
R35,ctx12,res116_exe,allow
R8,ctx4,res163_read,allow
R41,ctx3,res142_read,deny
R29,ctx7,res340_write,allow
R79,ctx16,res97_exe,allow
R43,ctx11,res51_exe,allow
R14,ctx5,res5_exe,allow
R36,ctx14,res390_write,allow
R37,ctx4,res454_exe,allow
R43,ctx15,res15_write,allow
R97,ctx20,res24_write,allow
R32,ctx16,res406_write,deny
R29,ctx10,res130_exe,deny
R80,ctx17,res253_exe,allow
R64,ctx17,res299_read,allow
R5,ctx16,res254_exe,allow
R20,ctx15,res105_exe,deny
R36,ctx14,res484_exe,allow
R92,ctx9,res449_read,allow
R93,ctx1,res211_exe,allow
R15,ctx19,res263_exe,allow
R42,ctx19,res8_exe,allow
R13,ctx15,res98_write,allow
R98,ctx13,res312_exe,allow
R47,ctx13,res20_read,allow
R89,ctx2,res116_exe,deny
R52,ctx18,res287_exe,deny
R20,ctx3,res183_read,allow
R78,ctx16,res139_exe,allow
R32,ctx11,res327_write,deny
R72,ctx2,res69_write,allow
R46,ctx9,res93_write,allow
R9,ctx19,res52_exe,allow
R36,ctx3,res273_write,allow
R53,ctx19,res462_exe,allow
R85,ctx8,res381_write,allow
R72,ctx6,res219_read,allow
R41,ctx20,res127_write,deny
R86,ctx9,res88_exe,allow
R100,ctx18,res261_write,allow
R33,ctx4,res432_exe,allow
R11,ctx9,res140_exe,allow
R83,ctx12,res25_exe,allow
R43,ctx13,res43_exe,allow
R100,ctx18,res261_exe,allow
R32,ctx16,res168_exe,allow
R93,ctx13,res356_exe,allow
R75,ctx12,res244_exe,allow
R5,ctx18,res433_exe,deny
R40,ctx3,res89_write,allow
R31,ctx3,res134_exe,allow
R51,ctx19,res487_write,deny
R2,ctx8,res309_read,deny
R97,ctx3,res280_write,allow
R66,ctx10,res464_exe,deny
R50,ctx19,res99_write,allow
R22,ctx17,res145_exe,deny
R48,ctx6,res413_read,allow
R56,ctx17,res360_read,allow
R56,ctx10,res221_read,allow
R78,ctx18,res319_exe,allow
R95,ctx5,res201_read,allow
R73,ctx1,res291_exe,allow
R99,ctx1,res349_write,allow
R20,ctx8,res230_exe,allow
R70,ctx9,res98_write,allow
R26,ctx19,res468_write,allow
R65,ctx14,res335_read,allow
R33,ctx8,res80_read,allow
R78,ctx12,res495_write,allow
R33,ctx19,res296_exe,allow
R68,ctx15,res273_read,allow
R97,ctx6,res472_write,allow
R79,ctx12,res384_write,allow
R98,ctx19,res84_write,allow
R56,ctx12,res358_write,allow
R6,ctx3,res358_write,allow
R14,ctx7,res392_read,allow
R60,ctx19,res88_exe,allow
R38,ctx19,res300_exe,allow
R25,ctx14,res299_exe,allow
R60,ctx19,res266_write,allow
R86,ctx16,res238_read,allow
R34,ctx1,res213_exe,allow
R31,ctx7,res2_exe,allow
R30,ctx19,res166_exe,allow
R76,ctx18,res219_read,allow
R17,ctx19,res471_exe,deny
R51,ctx7,res294_read,allow
R49,ctx11,res66_write,allow
R64,ctx6,res382_write,allow
R69,ctx19,res315_read,allow
R25,ctx6,res231_write,deny
R18,ctx14,res487_write,allow
R99,ctx1,res176_exe,allow
R2,ctx20,res198_read,allow
R79,ctx13,res472_write,allow
R80,ctx14,res191_exe,allow
R96,ctx8,res222_write,allow
R3,ctx12,res271_exe,allow
R36,ctx18,res194_exe,allow
R46,ctx15,res481_exe,allow
R33,ctx16,res59_read,allow
R29,ctx14,res420_read,deny
R37,ctx12,res485_read,deny
R55,ctx6,res421_write,deny
R54,ctx4,res185_write,deny
R16,ctx8,res154_exe,deny
R69,ctx6,res316_exe,allow
R23,ctx5,res117_exe,deny
R71,ctx3,res164_exe,allow
R36,ctx4,res313_exe,allow
R14,ctx14,res423_exe,allow
R94,ctx5,res389_read,deny
R59,ctx20,res232_read,allow
R61,ctx16,res192_exe,allow
R46,ctx20,res452_write,allow
R48,ctx9,res103_exe,allow
R86,ctx18,res360_write,allow
R42,ctx12,res418_exe,allow
R19,ctx3,res369_read,allow
R89,ctx4,res65_write,deny
R32,ctx15,res200_exe,deny
R96,ctx10,res12_exe,allow
R71,ctx20,res204_write,allow
R55,ctx18,res245_exe,deny
R34,ctx10,res106_write,allow
R68,ctx2,res403_exe,allow
R70,ctx16,res490_exe,allow
R81,ctx15,res149_read,allow
R71,ctx3,res167_exe,deny
R8,ctx9,res71_exe,allow
R44,ctx16,res21_exe,allow
R77,ctx9,res3_exe,allow
R54,ctx3,res49_exe,allow
R60,ctx7,res189_read,allow
R51,ctx19,res308_write,allow
R7,ctx7,res467_read,deny
R79,ctx2,res113_read,allow
R5,ctx3,res415_write,allow
R46,ctx11,res271_read,allow
R19,ctx16,res354_write,allow
R5,ctx18,res342_exe,allow
R67,ctx18,res447_exe,deny
R46,ctx15,res487_exe,allow
R62,ctx2,res439_write,allow
R13,ctx10,res396_write,allow
R42,ctx8,res48_exe,allow
R6,ctx4,res205_exe,allow
R23,ctx11,res453_write,allow
R78,ctx13,res373_exe,deny
R4,ctx3,res61_read,allow
R87,ctx10,res177_exe,allow
R69,ctx18,res111_read,allow
R11,ctx5,res398_write,allow
R61,ctx5,res187_read,deny
R65,ctx5,res315_read,allow
R48,ctx11,res440_exe,allow
R33,ctx10,res329_exe,allow
R10,ctx16,res167_read,allow
R6,ctx1,res300_write,allow
R76,ctx4,res262_exe,allow
R62,ctx12,res121_read,allow
R7,ctx13,res70_write,allow
R28,ctx7,res166_exe,allow
R77,ctx7,res9_write,allow
R95,ctx14,res157_exe,allow
R80,ctx16,res192_exe,allow
R52,ctx1,res59_exe,allow
R94,ctx2,res87_exe,allow
R13,ctx16,res165_exe,allow
R92,ctx15,res251_read,allow
R62,ctx9,res217_write,deny
R82,ctx12,res194_exe,allow
R68,ctx17,res92_write,allow
R33,ctx16,res352_exe,allow
R68,ctx20,res200_exe,deny
R38,ctx4,res443_write,allow
R90,ctx16,res286_exe,deny
R61,ctx16,res311_exe,allow
R35,ctx7,res302_exe,allow
R38,ctx14,res15_exe,deny
R23,ctx11,res453_exe,allow
R73,ctx13,res22_write,allow
R41,ctx8,res113_exe,allow
R26,ctx13,res328_read,allow
R16,ctx14,res493_write,allow
R36,ctx15,res398_exe,allow
R40,ctx7,res475_exe,allow
R55,ctx9,res21_write,allow
R3,ctx13,res76_exe,allow
R93,ctx6,res116_exe,allow
R2,ctx2,res68_write,deny
R36,ctx16,res415_write,allow
R41,ctx18,res281_write,allow
R66,ctx5,res300_write,deny
R3,ctx15,res187_read,allow
R87,ctx1,res315_read,allow
R87,ctx1,res78_write,allow
R68,ctx15,res499_exe,allow
R68,ctx12,res35_exe,allow
R26,ctx2,res407_exe,allow
R23,ctx13,res297_exe,allow
R96,ctx14,res274_exe,allow
R72,ctx3,res67_exe,allow
R77,ctx18,res297_read,allow
R46,ctx9,res372_write,allow
R12,ctx4,res440_write,deny
R82,ctx1,res139_write,allow
R19,ctx18,res191_exe,allow
R70,ctx17,res189_exe,allow
R55,ctx6,res131_read,allow
R51,ctx10,res479_read,allow
R95,ctx8,res449_read,deny
R52,ctx18,res223_exe,allow
R23,ctx3,res463_exe,allow
R92,ctx12,res158_exe,deny
R98,ctx14,res480_exe,allow
R4,ctx20,res386_exe,allow
R97,ctx19,res264_exe,deny
R71,ctx9,res191_exe,allow
R1,ctx12,res220_exe,allow
R22,ctx3,res147_write,allow
R30,ctx19,res17_read,allow
R20,ctx1,res22_exe,deny
R41,ctx6,res482_read,allow
R83,ctx19,res87_read,allow
R97,ctx15,res407_exe,allow
R48,ctx18,res106_write,deny
R46,ctx2,res272_exe,allow
R50,ctx19,res342_exe,deny
R8,ctx11,res255_read,allow
R69,ctx6,res341_write,allow
R33,ctx14,res4_exe,allow
R17,ctx2,res242_read,deny
R28,ctx18,res424_write,allow
R42,ctx13,res378_write,deny
R98,ctx4,res223_write,allow
R47,ctx14,res363_exe,allow
R11,ctx13,res192_exe,allow
R87,ctx18,res317_exe,allow
R45,ctx15,res456_exe,deny
R47,ctx10,res485_read,allow
R62,ctx14,res291_exe,deny
R34,ctx17,res473_exe,allow
R85,ctx15,res106_write,deny
R9,ctx16,res292_read,allow
R23,ctx20,res260_exe,allow
R33,ctx9,res243_write,allow
R92,ctx8,res284_write,deny
R39,ctx10,res488_exe,allow
R23,ctx9,res37_read,deny
R98,ctx16,res360_read,allow
R4,ctx20,res202_read,allow
R14,ctx8,res127_read,allow
R95,ctx9,res326_exe,allow
R92,ctx20,res23_write,allow
R9,ctx4,res309_exe,allow
R58,ctx11,res287_exe,allow
R57,ctx7,res492_read,allow
R26,ctx9,res341_exe,deny
R70,ctx11,res119_write,deny
R100,ctx5,res443_read,allow
R51,ctx3,res472_read,allow
R75,ctx17,res493_exe,allow
R35,ctx19,res288_exe,deny
R55,ctx20,res68_exe,allow
R11,ctx20,res342_read,deny
R78,ctx1,res313_exe,allow
R49,ctx8,res295_write,allow
R26,ctx14,res172_exe,deny
R5,ctx5,res235_exe,allow
R1,ctx17,res495_exe,allow
R72,ctx19,res29_write,allow
R27,ctx19,res288_exe,allow
R69,ctx8,res295_exe,allow
R79,ctx4,res372_write,allow
R27,ctx20,res449_exe,allow
R82,ctx16,res359_exe,deny
R46,ctx7,res148_exe,allow
R47,ctx4,res73_exe,allow
R48,ctx12,res264_write,deny
R75,ctx18,res298_exe,allow
R19,ctx11,res343_exe,allow
R81,ctx2,res223_exe,allow
R88,ctx7,res259_read,allow
R73,ctx12,res17_exe,allow
R71,ctx2,res432_write,allow
R87,ctx14,res303_read,deny
R5,ctx19,res215_write,deny
R16,ctx1,res317_exe,deny
R6,ctx7,res499_exe,allow
R79,ctx3,res131_exe,allow
R21,ctx19,res454_exe,allow
R95,ctx10,res114_write,allow
R20,ctx19,res159_read,allow
R58,ctx6,res341_exe,allow
R87,ctx11,res470_read,allow
R41,ctx2,res189_exe,allow
R17,ctx18,res50_write,allow
R43,ctx1,res450_exe,allow
R76,ctx18,res15_exe,allow
R90,ctx9,res394_exe,deny
R55,ctx8,res438_write,deny
R23,ctx9,res385_exe,allow
R53,ctx18,res150_read,allow
R20,ctx20,res51_write,deny
R90,ctx17,res182_exe,allow
R72,ctx11,res410_write,allow
R10,ctx17,res450_write,allow
R70,ctx14,res224_exe,allow
R72,ctx3,res488_write,allow
R30,ctx16,res165_exe,allow
R79,ctx15,res312_exe,allow
R26,ctx13,res423_exe,allow
R8,ctx1,res204_read,allow
R16,ctx15,res436_write,allow
R95,ctx16,res191_write,allow
R95,ctx16,res204_write,allow
R85,ctx15,res13_exe,allow
R79,ctx7,res80_exe,allow
R22,ctx15,res457_write,allow
R3,ctx16,res152_exe,allow
R22,ctx17,res209_exe,allow
R90,ctx6,res24_read,allow
R37,ctx17,res27_write,allow
R65,ctx1,res305_write,allow
R96,ctx1,res415_read,allow
R19,ctx2,res33_write,allow
R31,ctx19,res116_read,allow
R70,ctx15,res429_read,allow
R14,ctx12,res346_read,deny
R52,ctx10,res124_write,deny
R37,ctx1,res356_read,allow
R45,ctx11,res392_exe,allow
R49,ctx16,res197_exe,allow
R30,ctx7,res402_exe,allow
R31,ctx4,res45_read,allow
R1,ctx12,res408_exe,allow
R45,ctx16,res302_write,allow
R67,ctx17,res343_read,allow
R29,ctx6,res111_write,allow
R42,ctx13,res237_read,allow
R73,ctx4,res381_exe,allow
R13,ctx8,res477_write,deny
R26,ctx13,res144_write,allow
R97,ctx9,res333_write,allow
R39,ctx3,res70_read,deny
R38,ctx9,res432_exe,allow
R58,ctx6,res49_write,deny
R12,ctx3,res285_read,allow
R57,ctx13,res241_write,allow
R70,ctx8,res6_write,allow
R1,ctx12,res299_exe,allow
R47,ctx3,res237_exe,allow
R44,ctx14,res18_write,allow
R53,ctx10,res94_exe,allow
R4,ctx20,res386_write,allow
R98,ctx6,res31_write,deny
R94,ctx12,res167_exe,allow
R2,ctx2,res371_exe,deny
R94,ctx1,res41_exe,allow
R47,ctx8,res159_exe,allow
R49,ctx8,res312_write,deny
R60,ctx3,res39_exe,allow
R99,ctx8,res263_exe,deny
R6,ctx14,res222_exe,allow
R73,ctx11,res365_exe,allow
R41,ctx5,res55_write,allow
R73,ctx1,res99_exe,deny
R26,ctx13,res144_exe,allow
R34,ctx1,res170_read,allow
R50,ctx6,res138_write,allow
R63,ctx12,res449_exe,allow
R100,ctx5,res435_write,allow
R5,ctx5,res208_read,deny
R49,ctx11,res99_write,allow
R55,ctx8,res458_exe,allow
R96,ctx13,res362_exe,allow
R64,ctx1,res350_write,allow
R53,ctx11,res431_exe,allow
R89,ctx12,res208_read,allow
R33,ctx8,res309_exe,allow
R46,ctx13,res326_write,allow
R24,ctx14,res197_write,allow
R4,ctx6,res124_read,allow
R80,ctx9,res455_read,allow
R19,ctx20,res353_write,allow
R100,ctx18,res45_write,allow
R61,ctx20,res436_exe,allow
R70,ctx11,res266_write,allow
R40,ctx4,res302_read,deny
R75,ctx19,res475_write,allow
R1,ctx3,res53_write,deny
R40,ctx18,res340_write,allow
R42,ctx10,res144_exe,allow
R17,ctx20,res471_write,deny
R42,ctx13,res378_exe,allow
R86,ctx1,res389_read,allow
R79,ctx1,res388_exe,allow
R9,ctx14,res4_exe,deny
R47,ctx18,res484_exe,deny
R53,ctx12,res70_exe,allow
R5,ctx7,res400_exe,allow
R77,ctx16,res112_exe,allow
R55,ctx2,res363_read,deny
R10,ctx2,res184_read,allow
R41,ctx18,res281_exe,allow
R29,ctx19,res103_exe,deny
R26,ctx15,res390_read,allow
R84,ctx20,res474_exe,deny
R31,ctx13,res113_read,allow
R68,ctx14,res15_read,allow
R59,ctx15,res421_exe,allow
R22,ctx15,res457_exe,allow
R7,ctx19,res119_read,allow
R74,ctx2,res58_read,allow
R73,ctx5,res449_exe,allow
R25,ctx13,res466_exe,allow
R30,ctx3,res107_write,allow
R71,ctx11,res217_read,allow
R95,ctx9,res73_exe,allow
R60,ctx15,res63_write,allow
R56,ctx2,res11_write,deny
R44,ctx1,res33_exe,allow
R92,ctx15,res317_exe,allow
R33,ctx20,res482_exe,allow
R76,ctx19,res96_exe,deny
R51,ctx5,res175_exe,allow
R7,ctx8,res5_read,allow
R24,ctx15,res332_write,allow
R98,ctx1,res262_exe,deny
R72,ctx7,res272_exe,allow
R83,ctx8,res361_exe,allow
R60,ctx15,res63_exe,allow
R96,ctx14,res488_write,allow
R56,ctx12,res473_exe,allow
R35,ctx4,res191_read,allow
R74,ctx1,res27_write,allow
R20,ctx18,res373_write,deny
R75,ctx4,res98_write,allow
R81,ctx14,res162_exe,allow
R72,ctx18,res252_exe,deny
R28,ctx6,res350_exe,allow
R8,ctx11,res287_exe,allow
R10,ctx2,res200_write,allow
R50,ctx8,res412_exe,allow
R75,ctx7,res352_exe,allow
R37,ctx2,res457_read,allow
R26,ctx12,res294_read,allow
R100,ctx5,res435_exe,allow
R99,ctx1,res302_exe,allow
R99,ctx9,res231_exe,allow
R14,ctx2,res286_exe,allow
R23,ctx8,res242_write,allow
R24,ctx9,res242_read,allow
R70,ctx13,res303_exe,allow
R73,ctx19,res420_read,allow
R46,ctx17,res118_read,allow
R27,ctx10,res357_write,allow
R95,ctx7,res159_exe,allow
R49,ctx4,res305_exe,deny
R77,ctx1,res119_write,allow
R87,ctx7,res286_exe,allow
R65,ctx20,res12_exe,allow
R26,ctx1,res461_write,allow
R13,ctx7,res346_exe,deny
R98,ctx8,res320_read,allow
R36,ctx6,res363_write,allow
R42,ctx5,res353_write,allow
R94,ctx12,res167_write,allow
R71,ctx14,res61_exe,allow
R94,ctx16,res6_exe,allow
R15,ctx16,res317_exe,allow
R77,ctx12,res437_exe,allow
R34,ctx5,res321_write,allow
R60,ctx15,res405_exe,deny
R45,ctx11,res123_exe,deny
R91,ctx3,res401_read,allow
R2,ctx8,res313_exe,allow
R31,ctx12,res295_exe,allow
R62,ctx14,res7_exe,deny
R54,ctx13,res104_exe,allow
R87,ctx9,res324_write,allow
R57,ctx8,res263_write,allow
R89,ctx2,res426_exe,allow
R57,ctx18,res448_exe,deny
R83,ctx18,res45_exe,allow
R34,ctx18,res59_exe,deny
R41,ctx10,res403_write,deny
R12,ctx4,res326_exe,allow
R44,ctx12,res110_exe,deny
R82,ctx14,res430_exe,allow
R77,ctx16,res112_write,allow
R34,ctx7,res194_read,allow
R88,ctx18,res363_write,allow
R46,ctx2,res277_exe,allow
R11,ctx6,res281_exe,allow
R22,ctx7,res73_exe,allow
R32,ctx3,res429_write,allow
R20,ctx6,res499_exe,allow
R87,ctx20,res252_write,allow
R3,ctx2,res200_write,allow
R49,ctx9,res27_read,deny
R7,ctx4,res351_write,allow
R70,ctx10,res277_exe,deny
R38,ctx13,res479_write,allow
R25,ctx3,res146_exe,allow
R87,ctx11,res5_read,allow
R23,ctx3,res91_read,allow
R78,ctx13,res446_exe,allow
R23,ctx2,res114_exe,allow
R67,ctx2,res47_exe,allow
R44,ctx9,res263_exe,allow
R5,ctx2,res288_write,allow
R30,ctx15,res443_exe,allow
R41,ctx12,res289_write,allow
R86,ctx5,res178_read,allow
R98,ctx11,res72_read,allow
R10,ctx15,res218_read,allow
R43,ctx11,res60_write,allow
R60,ctx19,res266_exe,deny
R69,ctx8,res198_exe,allow
R90,ctx14,res299_exe,allow
R56,ctx9,res332_write,allow
R41,ctx18,res252_write,allow
R42,ctx12,res193_exe,allow
R59,ctx15,res241_read,deny
R89,ctx16,res460_read,allow
R66,ctx13,res152_exe,allow
R61,ctx1,res34_read,allow
R82,ctx14,res144_read,allow
R19,ctx12,res260_write,allow
R100,ctx2,res110_write,deny
R81,ctx15,res266_exe,allow
R31,ctx19,res210_read,deny
R52,ctx10,res492_exe,allow
R90,ctx10,res42_exe,deny
R38,ctx9,res56_exe,deny
R44,ctx18,res316_write,allow
R77,ctx7,res12_write,deny
R75,ctx12,res244_write,allow
R98,ctx7,res412_read,allow
R28,ctx5,res192_read,allow
R7,ctx5,res384_write,allow
R98,ctx13,res217_exe,allow
R43,ctx18,res185_exe,allow
R64,ctx1,res456_exe,deny
R26,ctx6,res236_exe,allow
R32,ctx5,res247_exe,allow
R82,ctx6,res63_read,allow
R2,ctx7,res95_read,allow
R74,ctx20,res499_exe,allow
R49,ctx14,res166_read,allow
R53,ctx8,res220_exe,allow
R14,ctx4,res5_read,allow
R96,ctx3,res371_read,deny
R84,ctx13,res244_read,deny
R65,ctx20,res102_exe,allow
R77,ctx16,res311_write,allow
R34,ctx18,res160_read,allow
R48,ctx7,res132_write,allow
R7,ctx9,res276_write,allow
R56,ctx19,res439_exe,allow
R100,ctx16,res75_read,allow
R48,ctx17,res275_exe,allow
R43,ctx3,res66_exe,allow
R49,ctx1,res161_exe,allow
R46,ctx14,res386_exe,allow
R23,ctx8,res150_read,deny
R95,ctx10,res116_read,allow
R20,ctx2,res441_read,allow
R89,ctx11,res250_exe,allow
R61,ctx11,res41_exe,allow
R21,ctx8,res459_write,deny
R10,ctx16,res126_exe,allow
R43,ctx2,res218_exe,deny
R32,ctx20,res302_exe,allow
R62,ctx9,res444_read,deny
R37,ctx9,res118_write,allow
R47,ctx19,res2_exe,allow
R19,ctx12,res260_exe,deny
R51,ctx5,res256_read,allow
R98,ctx10,res478_read,allow
R47,ctx16,res408_write,allow
R46,ctx4,res453_read,deny
R92,ctx9,res445_exe,deny
R69,ctx11,res275_read,deny
R68,ctx18,res194_write,allow
R51,ctx8,res108_exe,allow
R42,ctx5,res92_read,allow
R71,ctx6,res361_exe,deny
R7,ctx19,res45_write,allow
R100,ctx19,res124_exe,allow
R99,ctx8,res263_write,deny
R4,ctx4,res236_exe,allow
R5,ctx11,res479_read,allow
R99,ctx16,res273_write,allow
R94,ctx2,res251_exe,allow
R30,ctx19,res166_write,deny
R98,ctx11,res438_read,allow
R70,ctx13,res113_exe,allow
R17,ctx11,res31_read,deny
R52,ctx15,res386_read,allow
R16,ctx14,res40_write,deny
R55,ctx8,res223_read,allow
R100,ctx4,res409_exe,allow
R14,ctx18,res219_exe,deny
R70,ctx20,res342_exe,allow
R30,ctx7,res263_exe,allow
R25,ctx18,res270_write,deny
R6,ctx17,res482_exe,allow
R93,ctx15,res248_read,deny
R5,ctx3,res162_write,allow
R4,ctx19,res442_exe,allow
R41,ctx13,res433_exe,deny
R27,ctx4,res445_write,allow
R92,ctx3,res136_exe,deny
R63,ctx2,res266_exe,allow
R1,ctx2,res389_exe,allow
R32,ctx18,res415_read,allow
R62,ctx2,res439_exe,allow
R89,ctx11,res370_exe,allow
R66,ctx12,res389_exe,allow
R58,ctx15,res434_read,allow
R18,ctx9,res365_read,allow
R22,ctx9,res125_exe,deny
R54,ctx3,res49_write,allow
R100,ctx7,res389_read,allow
R79,ctx18,res128_write,allow
R5,ctx19,res215_exe,allow
R88,ctx15,res361_read,allow
R79,ctx18,res154_read,allow
R68,ctx16,res244_exe,allow
R59,ctx1,res436_exe,allow
R40,ctx7,res50_exe,allow
R6,ctx2,res466_write,allow
R26,ctx10,res464_write,allow
R66,ctx3,res101_read,deny
R32,ctx8,res376_write,allow
R74,ctx15,res145_exe,allow
R83,ctx14,res492_write,deny
R59,ctx7,res213_exe,allow
R42,ctx5,res10_exe,allow
R97,ctx3,res280_exe,allow
R3,ctx10,res128_read,allow
R8,ctx7,res478_read,allow
R65,ctx5,res482_exe,allow
R51,ctx2,res23_read,allow
R60,ctx3,res39_write,allow
R70,ctx7,res117_write,allow
R94,ctx9,res171_write,allow
R19,ctx20,res353_exe,deny
R14,ctx19,res43_exe,allow
R77,ctx15,res25_write,allow
R96,ctx15,res277_read,allow
R44,ctx9,res489_exe,allow
R35,ctx17,res234_exe,allow
R54,ctx15,res133_exe,allow
R53,ctx18,res351_exe,allow
R52,ctx6,res249_exe,allow
R57,ctx16,res409_exe,allow
R67,ctx14,res428_exe,allow
R84,ctx1,res212_exe,deny
R73,ctx13,res52_exe,allow
R63,ctx9,res92_exe,deny
R53,ctx17,res372_exe,allow
R25,ctx5,res287_exe,allow
R31,ctx17,res133_exe,allow
R40,ctx18,res478_exe,allow
R97,ctx1,res265_read,allow
R51,ctx2,res285_exe,deny
R63,ctx12,res38_exe,allow
R55,ctx14,res80_write,deny
R55,ctx7,res28_exe,deny
R17,ctx2,res65_read,allow
R34,ctx10,res104_write,allow
R67,ctx10,res191_exe,allow
R33,ctx18,res134_read,deny
R20,ctx17,res9_exe,allow
R68,ctx1,res386_exe,allow
R99,ctx20,res366_write,allow
R3,ctx6,res491_exe,allow
R41,ctx5,res55_exe,allow
R71,ctx12,res352_write,allow
R98,ctx20,res396_exe,allow
R44,ctx6,res298_write,allow
R18,ctx17,res74_write,deny
R55,ctx6,res421_exe,allow
R77,ctx12,res59_read,allow
R47,ctx18,res408_write,allow
R60,ctx17,res13_exe,allow
R50,ctx12,res333_read,allow
R22,ctx15,res51_exe,allow
R14,ctx14,res395_write,allow
R44,ctx18,res301_exe,allow
R58,ctx17,res317_write,allow
R78,ctx10,res354_exe,deny
R74,ctx8,res96_exe,allow
R73,ctx8,res217_read,allow
R42,ctx1,res230_read,deny
R33,ctx14,res487_exe,deny
R54,ctx13,res409_exe,deny
R87,ctx20,res465_write,allow
R96,ctx14,res488_exe,allow
R32,ctx18,res428_read,allow
R57,ctx10,res169_exe,allow
R53,ctx16,res223_write,deny
R26,ctx17,res385_read,allow
R2,ctx13,res285_read,allow
R52,ctx10,res307_write,allow
R23,ctx4,res352_write,allow
R73,ctx12,res215_read,allow
R96,ctx14,res235_read,allow
R82,ctx11,res322_exe,deny
R72,ctx19,res438_exe,allow
R26,ctx10,res275_write,allow
R20,ctx3,res350_exe,allow
R50,ctx10,res337_exe,allow
R9,ctx8,res113_write,allow
R46,ctx13,res326_exe,allow
R64,ctx1,res350_exe,allow
R28,ctx6,res381_exe,allow
R83,ctx20,res185_exe,allow
R95,ctx7,res387_read,allow
R7,ctx17,res242_exe,allow
R85,ctx5,res386_read,allow
R45,ctx15,res456_write,allow
R96,ctx12,res312_write,allow
R90,ctx20,res340_exe,allow
R97,ctx15,res237_exe,allow
R15,ctx14,res470_exe,allow
R26,ctx3,res354_exe,allow
R15,ctx7,res334_exe,allow
R86,ctx20,res213_exe,allow
R70,ctx17,res40_write,allow
