Role,Context,Capability,Permission
R7,ctx16,res51_write,allow
R8,ctx18,res32_exe,allow
R9,ctx15,res70_exe,allow
R16,ctx1,res14_write,allow
R18,ctx20,res40_write,allow
R20,ctx17,res56_read,allow
R11,ctx6,res4_exe,allow
R9,ctx17,res35_exe,allow
R19,ctx7,res24_exe,allow
R3,ctx12,res67_write,allow
R3,ctx3,res12_exe,allow
R1,ctx3,res52_exe,allow
R20,ctx18,res14_exe,allow
R16,ctx7,res10_read,allow
R18,ctx18,res49_exe,deny
R5,ctx9,res59_write,allow
R19,ctx10,res55_exe,allow
R12,ctx5,res64_read,allow
R4,ctx13,res35_exe,deny
R10,ctx6,res36_exe,allow
R11,ctx7,res13_exe,allow
R20,ctx20,res55_read,deny
R9,ctx17,res30_read,allow
R11,ctx11,res9_exe,allow
R12,ctx13,res51_read,allow
R18,ctx10,res39_write,allow
R11,ctx2,res15_exe,deny
R2,ctx11,res61_exe,deny
R20,ctx14,res21_read,allow
R11,ctx20,res65_read,allow
R1,ctx14,res1_exe,allow
R4,ctx20,res43_read,deny
R14,ctx19,res16_write,deny
R19,ctx10,res55_write,allow
R12,ctx17,res39_exe,allow
R18,ctx8,res19_write,deny
R2,ctx5,res31_write,allow
R11,ctx18,res7_exe,allow
R13,ctx7,res51_read,allow
R15,ctx20,res6_exe,allow
R6,ctx12,res19_exe,allow
R5,ctx19,res45_exe,allow
R4,ctx9,res30_exe,allow
R5,ctx8,res37_exe,allow
R16,ctx6,res42_exe,allow
R3,ctx2,res28_exe,deny
R11,ctx8,res19_read,allow
R10,ctx20,res65_read,allow
R13,ctx10,res34_write,allow
R3,ctx19,res41_write,deny
R12,ctx12,res63_read,allow
R14,ctx15,res65_exe,allow
R3,ctx19,res60_exe,allow
R18,ctx16,res17_exe,allow
R3,ctx2,res69_write,deny
R20,ctx14,res68_exe,allow
R11,ctx14,res51_write,allow
R11,ctx19,res1_exe,allow
R18,ctx5,res66_exe,allow
R16,ctx18,res11_read,allow
R10,ctx6,res9_write,deny
R15,ctx17,res21_write,allow
R13,ctx1,res57_write,allow
R16,ctx19,res44_write,allow
R19,ctx4,res38_exe,allow
R12,ctx14,res47_write,deny
R12,ctx7,res57_exe,allow
R7,ctx15,res52_exe,allow
R11,ctx11,res39_read,deny
R18,ctx13,res15_exe,deny
R19,ctx9,res31_exe,allow
R7,ctx3,res58_exe,deny
R17,ctx16,res54_exe,allow
R6,ctx12,res38_read,allow
R14,ctx16,res58_exe,allow
R17,ctx19,res69_read,deny
R14,ctx8,res70_read,allow
R11,ctx4,res23_read,allow
R19,ctx1,res23_read,allow
R9,ctx7,res16_write,allow
R6,ctx20,res2_write,deny
R5,ctx16,res7_read,allow
R13,ctx9,res1_read,allow
R17,ctx15,res43_read,allow
R11,ctx14,res51_exe,allow
R13,ctx6,res19_exe,deny
R17,ctx12,res61_exe,allow
R8,ctx19,res9_read,deny
R2,ctx20,res57_exe,allow
R8,ctx11,res62_write,allow
R10,ctx15,res38_write,deny
R19,ctx5,res8_read,allow
R3,ctx17,res70_exe,allow
R8,ctx3,res50_write,allow
R1,ctx8,res44_exe,allow
R16,ctx17,res18_write,allow
R19,ctx3,res62_exe,deny
R10,ctx18,res70_read,allow
R9,ctx14,res59_write,allow
R8,ctx7,res13_exe,allow
R13,ctx20,res47_exe,allow
R10,ctx12,res37_write,allow
R19,ctx1,res64_exe,allow
R3,ctx20,res50_write,allow
R17,ctx10,res47_read,allow
R2,ctx9,res63_write,allow
R18,ctx1,res40_exe,deny
R12,ctx2,res44_exe,allow
R6,ctx15,res14_exe,allow
R5,ctx2,res9_write,allow
R7,ctx19,res8_read,allow
R17,ctx17,res7_write,allow
R2,ctx12,res31_read,allow
R15,ctx19,res63_write,deny
R18,ctx17,res32_exe,allow
R9,ctx20,res65_exe,allow
R1,ctx14,res1_write,deny
R17,ctx14,res30_read,deny
R20,ctx13,res13_exe,allow
R7,ctx5,res48_write,allow
R10,ctx2,res64_exe,allow
R12,ctx7,res35_exe,deny
R10,ctx12,res28_write,allow
R7,ctx2,res47_exe,deny
R8,ctx2,res42_write,allow
R12,ctx3,res63_write,allow
R5,ctx2,res9_exe,allow
R1,ctx8,res1_exe,allow
R5,ctx9,res49_write,allow
R2,ctx3,res21_exe,deny
R6,ctx17,res19_exe,allow
R15,ctx11,res33_read,allow
R16,ctx14,res16_read,allow
R7,ctx12,res51_exe,allow
R9,ctx3,res13_exe,allow
R17,ctx2,res34_exe,allow
R19,ctx8,res60_write,allow
R20,ctx11,res7_exe,allow
R1,ctx2,res60_read,allow
R19,ctx9,res52_exe,allow
R7,ctx14,res59_read,allow
R8,ctx15,res50_write,allow
R20,ctx1,res42_write,allow
R6,ctx1,res40_exe,allow
R12,ctx13,res40_exe,allow
R17,ctx11,res3_exe,allow
R10,ctx7,res23_read,allow
R15,ctx15,res41_exe,allow
R3,ctx13,res23_exe,allow
R5,ctx18,res40_exe,allow
R7,ctx18,res21_write,allow
R3,ctx9,res70_exe,allow
R18,ctx3,res66_write,allow
R8,ctx14,res7_exe,allow
