Role,Context,Capability,Permission
R6,ctx5,res9_exe,allow
R1,ctx3,res2_exe,deny
R14,ctx4,res3_exe,allow
R15,ctx12,res6_write,allow
R19,ctx11,res7_exe,allow
R7,ctx10,res5_exe,allow
R3,ctx2,res3_exe,allow
R9,ctx16,res10_exe,allow
R18,ctx17,res2_exe,deny
R4,ctx9,res8_write,allow
R15,ctx20,res10_exe,allow
R13,ctx19,res5_read,allow
R10,ctx16,res10_exe,allow
R17,ctx11,res1_exe,deny
R18,ctx11,res9_exe,allow
R16,ctx6,res4_write,allow
R7,ctx15,res10_exe,allow
R14,ctx16,res9_exe,allow
R5,ctx19,res10_write,allow
R1,ctx12,res1_read,allow
R5,ctx20,res4_exe,allow
R20,ctx6,res3_exe,allow
R5,ctx19,res10_exe,allow
R5,ctx8,res5_write,allow
R15,ctx18,res9_exe,allow
R17,ctx5,res3_write,deny
R4,ctx3,res4_exe,deny
R15,ctx15,res2_exe,allow
R13,ctx13,res10_write,allow
R15,ctx4,res1_read,allow
R20,ctx15,res4_read,allow
R20,ctx12,res9_write,deny
R19,ctx16,res7_exe,allow
R14,ctx10,res1_exe,allow
R15,ctx16,res8_write,allow
R5,ctx6,res6_write,deny
R16,ctx12,res4_write,allow
R10,ctx2,res6_read,allow
R5,ctx6,res4_exe,allow
R17,ctx19,res1_write,allow
R6,ctx10,res4_exe,allow
R19,ctx17,res6_exe,deny
R15,ctx11,res1_read,deny
R2,ctx17,res10_exe,allow
R5,ctx20,res4_write,allow
R18,ctx7,res9_exe,allow
R8,ctx14,res8_write,allow
R13,ctx7,res1_exe,allow
R5,ctx19,res10_read,deny
R1,ctx13,res4_exe,allow
R16,ctx20,res3_write,allow
R6,ctx20,res9_read,allow
R4,ctx10,res4_read,allow
R2,ctx18,res10_exe,deny
R12,ctx9,res7_exe,allow
R14,ctx4,res4_read,allow
R3,ctx8,res7_write,allow
R3,ctx2,res9_exe,allow
R8,ctx2,res6_exe,deny
R2,ctx17,res10_write,allow
R12,ctx4,res4_exe,allow
R18,ctx3,res10_read,allow
R1,ctx6,res7_exe,allow
R11,ctx17,res6_exe,allow
R1,ctx5,res7_write,allow
R11,ctx5,res10_read,allow
R2,ctx6,res10_write,allow
R11,ctx19,res4_exe,allow
R18,ctx4,res1_read,allow
R2,ctx4,res2_read,allow
R14,ctx12,res1_exe,allow
R8,ctx15,res5_exe,allow
R17,ctx20,res2_read,allow
R12,ctx13,res1_exe,deny
R19,ctx7,res3_exe,allow
R19,ctx9,res1_exe,allow
R5,ctx7,res5_exe,allow
R5,ctx17,res8_write,deny
R11,ctx3,res4_read,deny
R9,ctx5,res10_read,allow
R12,ctx2,res2_exe,allow
R8,ctx17,res6_exe,allow
R6,ctx12,res6_read,allow
R11,ctx19,res5_exe,allow
R12,ctx2,res2_write,allow
R4,ctx20,res5_exe,deny
R9,ctx14,res1_write,allow
R6,ctx19,res8_exe,allow
R19,ctx2,res1_write,deny
R13,ctx13,res10_exe,allow
R14,ctx7,res10_exe,allow
R9,ctx19,res1_write,allow
R9,ctx19,res1_exe,deny
R14,ctx10,res1_write,deny
R1,ctx7,res7_read,allow
R8,ctx19,res3_exe,deny
R6,ctx3,res5_exe,allow
R20,ctx18,res6_read,allow
R20,ctx7,res8_exe,allow
R13,ctx15,res8_exe,deny
R12,ctx1,res9_write,deny
R17,ctx3,res4_read,deny
R13,ctx9,res10_exe,allow
R2,ctx14,res9_exe,deny
R7,ctx15,res10_write,deny
R2,ctx9,res4_exe,deny
R17,ctx17,res6_write,allow
R19,ctx8,res7_exe,allow
R16,ctx5,res8_exe,allow
R5,ctx1,res2_exe,allow
R19,ctx14,res1_read,allow
R12,ctx16,res4_exe,allow
R10,ctx16,res2_exe,allow
R6,ctx7,res2_exe,allow
R7,ctx8,res3_read,allow
R17,ctx17,res4_exe,deny
R13,ctx9,res6_exe,allow
R9,ctx16,res9_read,deny
R14,ctx13,res1_exe,allow
R17,ctx9,res10_read,allow
R3,ctx13,res9_exe,allow
R3,ctx6,res2_exe,deny
R11,ctx7,res3_exe,deny
R2,ctx1,res3_exe,allow
R2,ctx20,res8_exe,allow
R15,ctx20,res10_write,allow
R9,ctx3,res10_exe,allow
R8,ctx15,res3_exe,allow
R1,ctx12,res6_exe,allow
R7,ctx2,res1_write,allow
R16,ctx14,res7_write,allow
R12,ctx12,res7_exe,deny
R12,ctx8,res7_read,allow
R2,ctx10,res1_exe,deny
R1,ctx11,res5_read,allow
R7,ctx6,res6_write,allow
R17,ctx20,res2_exe,allow
R9,ctx17,res3_exe,allow
R1,ctx12,res6_write,allow
R19,ctx12,res4_exe,deny
R14,ctx9,res1_read,allow
R4,ctx18,res6_exe,deny
R17,ctx4,res3_write,deny
R6,ctx2,res7_exe,allow
R1,ctx20,res5_read,allow
R13,ctx4,res4_write,allow
R7,ctx7,res10_exe,allow
R13,ctx20,res5_write,deny
R20,ctx9,res10_read,allow
R5,ctx15,res3_exe,allow
R1,ctx15,res4_exe,allow
R2,ctx7,res8_exe,allow
R4,ctx18,res8_exe,allow
