Role,Context,Capability,Permission
R17,ctx17,res6_exe,allow
R14,ctx2,res17_write,allow
R15,ctx20,res17_write,allow
R17,ctx18,res39_write,allow
R3,ctx20,res22_exe,allow
R5,ctx1,res41_read,allow
R16,ctx3,res26_exe,allow
R16,ctx7,res60_exe,allow
R20,ctx10,res37_read,deny
R10,ctx7,res22_read,allow
R11,ctx15,res24_write,deny
R12,ctx16,res53_write,allow
R1,ctx4,res59_exe,allow
R14,ctx12,res28_exe,allow
R8,ctx3,res2_exe,allow
R20,ctx15,res36_read,allow
R3,ctx9,res17_read,deny
R19,ctx18,res53_exe,allow
R6,ctx17,res28_write,deny
R14,ctx5,res4_exe,allow
R14,ctx10,res35_exe,allow
R14,ctx19,res55_read,allow
R19,ctx15,res2_write,allow
R13,ctx17,res41_exe,allow
R14,ctx19,res6_exe,deny
R8,ctx3,res2_write,allow
R17,ctx4,res48_read,deny
R5,ctx20,res10_write,deny
R16,ctx20,res44_exe,allow
R13,ctx5,res39_exe,allow
R8,ctx12,res41_write,allow
R17,ctx14,res25_exe,allow
R12,ctx20,res60_exe,allow
R7,ctx17,res43_exe,allow
R9,ctx3,res30_exe,allow
R3,ctx1,res57_exe,allow
R14,ctx6,res18_exe,allow
R4,ctx9,res51_read,allow
R9,ctx19,res13_exe,allow
R16,ctx5,res18_write,allow
R8,ctx8,res5_exe,allow
R9,ctx16,res15_exe,allow
R4,ctx4,res2_exe,allow
R19,ctx19,res38_write,allow
R19,ctx16,res5_read,allow
R5,ctx16,res20_exe,allow
R15,ctx4,res57_read,deny
R10,ctx19,res21_exe,allow
R15,ctx17,res2_write,allow
R14,ctx6,res50_read,allow
R8,ctx13,res57_read,allow
R12,ctx4,res48_exe,allow
R18,ctx9,res44_read,allow
R10,ctx17,res50_exe,allow
R20,ctx2,res44_read,allow
R20,ctx5,res40_exe,allow
R20,ctx4,res52_exe,deny
R7,ctx16,res4_exe,allow
R10,ctx1,res4_exe,allow
R1,ctx4,res22_exe,allow
R16,ctx17,res60_write,allow
R13,ctx11,res36_read,allow
R7,ctx5,res32_read,allow
R13,ctx15,res60_write,allow
R6,ctx10,res22_exe,allow
R2,ctx15,res27_read,allow
R20,ctx18,res49_write,allow
R6,ctx17,res28_exe,allow
R20,ctx4,res31_exe,allow
R1,ctx20,res31_exe,allow
R2,ctx14,res58_write,allow
R16,ctx15,res53_write,allow
R12,ctx2,res29_exe,allow
R20,ctx16,res52_write,allow
R17,ctx7,res44_read,allow
R2,ctx10,res41_exe,allow
R20,ctx6,res46_write,deny
R14,ctx9,res31_exe,allow
R7,ctx18,res30_exe,allow
R3,ctx13,res13_read,allow
R5,ctx12,res35_write,allow
R19,ctx7,res4_read,deny
R8,ctx11,res52_exe,allow
R1,ctx13,res26_write,deny
R1,ctx1,res33_exe,allow
R7,ctx4,res14_exe,allow
R16,ctx15,res18_exe,allow
R19,ctx1,res8_exe,allow
R7,ctx1,res39_write,allow
R15,ctx1,res49_write,allow
R10,ctx9,res1_exe,allow
R19,ctx3,res31_write,allow
R17,ctx4,res59_exe,allow
R13,ctx17,res49_exe,allow
R6,ctx9,res7_exe,allow
R1,ctx2,res38_write,allow
R10,ctx16,res53_read,allow
R17,ctx19,res14_write,allow
R6,ctx7,res2_read,deny
R18,ctx3,res44_exe,allow
R20,ctx18,res33_exe,deny
R11,ctx8,res39_exe,deny
R19,ctx20,res6_exe,allow
R7,ctx17,res45_exe,allow
R12,ctx17,res13_exe,allow
R11,ctx15,res16_read,allow
R11,ctx3,res32_exe,deny
R18,ctx19,res57_write,deny
R19,ctx15,res20_exe,allow
R6,ctx3,res19_exe,deny
R1,ctx17,res12_write,allow
R9,ctx8,res2_write,allow
R6,ctx5,res44_write,allow
R18,ctx5,res24_read,allow
R4,ctx18,res19_exe,deny
R3,ctx6,res53_read,allow
R3,ctx6,res2_exe,allow
R10,ctx16,res24_read,allow
R10,ctx4,res3_write,allow
R6,ctx5,res20_exe,allow
R16,ctx6,res32_write,allow
R17,ctx6,res5_exe,deny
R12,ctx9,res48_read,deny
R17,ctx16,res32_read,deny
R7,ctx7,res13_exe,allow
R9,ctx10,res35_write,allow
R12,ctx11,res10_read,allow
R9,ctx5,res16_exe,allow
R1,ctx1,res33_write,deny
R4,ctx17,res38_read,allow
R17,ctx14,res36_read,deny
R12,ctx6,res17_exe,allow
R13,ctx7,res54_exe,allow
R5,ctx13,res11_write,allow
R14,ctx16,res55_exe,allow
R17,ctx17,res6_write,deny
R7,ctx19,res57_write,deny
R20,ctx3,res30_exe,allow
R10,ctx15,res3_exe,allow
R2,ctx14,res27_exe,allow
R11,ctx8,res36_read,deny
R6,ctx9,res30_exe,allow
R19,ctx19,res29_exe,allow
R6,ctx20,res51_read,allow
R13,ctx1,res28_read,allow
R9,ctx11,res13_write,allow
R18,ctx11,res43_write,deny
R10,ctx1,res33_exe,allow
R17,ctx11,res30_exe,allow
R19,ctx16,res14_exe,allow
R8,ctx5,res60_read,allow
R5,ctx13,res36_exe,allow
R5,ctx17,res31_read,deny
