Role,Context,Capability,Permission
R7,ctx3,res50_read,deny
R4,ctx1,res41_read,allow
R9,ctx11,res11_write,allow
R7,ctx18,res44_write,allow
R4,ctx4,res74_write,allow
R3,ctx7,res64_exe,allow
R8,ctx10,res52_exe,deny
R17,ctx3,res67_exe,allow
R1,ctx11,res78_read,allow
R13,ctx6,res16_exe,deny
R14,ctx1,res28_exe,allow
R7,ctx14,res3_exe,allow
R16,ctx14,res64_exe,deny
R8,ctx10,res52_write,allow
R6,ctx18,res33_read,allow
R18,ctx18,res36_write,allow
R12,ctx9,res15_exe,allow
R19,ctx17,res86_read,allow
R5,ctx6,res90_exe,allow
R6,ctx2,res15_read,deny
R15,ctx6,res78_exe,allow
R6,ctx1,res48_write,allow
R5,ctx17,res11_write,allow
R8,ctx2,res40_write,allow
R20,ctx15,res1_read,allow
R1,ctx4,res33_read,allow
R4,ctx15,res27_exe,allow
R13,ctx11,res18_write,allow
R9,ctx10,res26_write,allow
R16,ctx15,res61_exe,deny
R8,ctx3,res8_write,deny
R14,ctx5,res44_exe,allow
R18,ctx9,res4_exe,allow
R12,ctx19,res13_read,allow
R1,ctx6,res63_read,allow
R20,ctx10,res17_read,deny
R17,ctx18,res58_read,allow
R19,ctx8,res6_exe,allow
R9,ctx7,res34_write,allow
R5,ctx16,res33_exe,allow
R15,ctx5,res30_write,deny
R7,ctx11,res87_exe,deny
R19,ctx1,res36_write,deny
R14,ctx6,res18_read,allow
R17,ctx9,res84_read,deny
R5,ctx6,res90_write,allow
R19,ctx10,res17_read,allow
R7,ctx13,res54_read,deny
R16,ctx2,res16_read,allow
R16,ctx18,res87_write,deny
R16,ctx4,res14_exe,allow
R12,ctx14,res17_exe,deny
R18,ctx17,res59_write,allow
R13,ctx16,res3_exe,allow
R15,ctx17,res25_exe,allow
R13,ctx2,res89_exe,allow
R7,ctx15,res13_read,allow
R8,ctx8,res63_write,allow
R17,ctx3,res49_write,allow
R6,ctx8,res38_read,allow
R12,ctx7,res56_write,deny
R18,ctx11,res81_read,allow
R8,ctx2,res67_exe,allow
R7,ctx16,res71_exe,allow
R11,ctx10,res71_exe,allow
R14,ctx15,res43_exe,deny
R5,ctx14,res8_write,allow
R9,ctx6,res51_exe,allow
R8,ctx6,res73_exe,allow
R15,ctx13,res47_write,allow
R5,ctx4,res42_write,allow
R8,ctx6,res28_exe,allow
R11,ctx1,res51_write,allow
R3,ctx7,res64_write,deny
R12,ctx6,res27_exe,allow
R6,ctx20,res67_read,allow
R8,ctx14,res78_read,allow
R11,ctx12,res50_exe,deny
R15,ctx9,res48_read,allow
R17,ctx6,res46_write,deny
R10,ctx3,res23_write,allow
R10,ctx1,res81_exe,allow
R17,ctx11,res6_write,deny
R14,ctx20,res58_exe,allow
R11,ctx4,res78_read,deny
R14,ctx9,res48_write,allow
R1,ctx7,res78_read,allow
R5,ctx7,res24_read,allow
R5,ctx14,res8_exe,allow
R8,ctx13,res80_write,allow
R7,ctx9,res43_read,allow
R9,ctx8,res82_exe,allow
R5,ctx2,res9_write,deny
R11,ctx1,res51_exe,allow
R19,ctx16,res79_read,allow
R13,ctx10,res79_exe,allow
R9,ctx13,res59_exe,allow
R20,ctx13,res35_write,allow
R15,ctx3,res23_exe,allow
R4,ctx1,res85_read,allow
R7,ctx12,res63_exe,allow
R1,ctx17,res17_exe,deny
R16,ctx17,res78_exe,allow
R4,ctx12,res36_read,allow
R3,ctx7,res19_write,allow
R20,ctx7,res76_exe,deny
R13,ctx10,res15_exe,deny
R20,ctx4,res61_read,allow
R4,ctx6,res64_exe,allow
R9,ctx11,res86_write,allow
R1,ctx20,res90_exe,allow
R20,ctx1,res48_exe,allow
R5,ctx12,res61_exe,allow
R9,ctx14,res41_exe,allow
R6,ctx7,res23_write,allow
R7,ctx16,res30_read,allow
R17,ctx2,res72_read,allow
R12,ctx7,res56_exe,allow
R19,ctx18,res32_write,allow
R11,ctx3,res82_write,deny
R3,ctx3,res23_exe,deny
R6,ctx17,res65_exe,allow
R7,ctx20,res53_exe,deny
R5,ctx1,res32_exe,deny
R9,ctx20,res19_read,deny
R2,ctx18,res14_read,allow
R19,ctx6,res64_exe,allow
R13,ctx7,res23_exe,allow
R19,ctx11,res80_exe,allow
R19,ctx14,res86_exe,allow
R14,ctx13,res17_exe,allow
R1,ctx16,res88_write,allow
R2,ctx19,res9_write,allow
R17,ctx4,res45_write,allow
R15,ctx5,res84_write,allow
R5,ctx18,res53_exe,allow
R7,ctx4,res67_write,allow
R15,ctx15,res26_exe,deny
R18,ctx17,res25_exe,allow
R14,ctx6,res44_read,allow
R7,ctx5,res72_read,allow
R12,ctx4,res1_exe,allow
R4,ctx5,res54_exe,allow
R19,ctx8,res6_read,allow
R13,ctx15,res2_write,allow
R9,ctx18,res89_write,allow
R20,ctx15,res83_read,deny
R9,ctx5,res78_read,allow
R16,ctx7,res50_exe,allow
R13,ctx4,res32_exe,allow
R11,ctx6,res56_exe,deny
R12,ctx8,res56_read,allow
R15,ctx1,res75_write,allow
R7,ctx7,res84_exe,deny
