Role,Context,Capability,Permission
R4,ctx13,res36_exe,allow
R1,ctx20,res21_read,allow
R7,ctx3,res13_read,allow
R5,ctx4,res20_exe,allow
R2,ctx7,res9_exe,allow
R20,ctx5,res12_exe,allow
R3,ctx4,res22_read,allow
R11,ctx8,res27_exe,deny
R6,ctx14,res40_write,allow
R6,ctx20,res23_write,allow
R20,ctx7,res19_exe,allow
R3,ctx1,res4_exe,allow
R14,ctx5,res10_exe,deny
R6,ctx2,res38_read,allow
R4,ctx13,res13_read,allow
R7,ctx17,res25_write,allow
R9,ctx10,res36_exe,allow
R11,ctx9,res27_write,allow
R5,ctx9,res21_exe,allow
R19,ctx6,res18_write,deny
R18,ctx19,res6_exe,allow
R6,ctx3,res16_read,allow
R17,ctx13,res3_write,allow
R5,ctx14,res8_write,deny
R18,ctx3,res36_exe,allow
R6,ctx6,res38_exe,allow
R9,ctx2,res2_exe,allow
R3,ctx6,res36_read,allow
R9,ctx2,res20_read,allow
R5,ctx17,res32_exe,deny
R11,ctx15,res39_exe,allow
R13,ctx20,res19_read,allow
R13,ctx5,res35_exe,allow
R6,ctx5,res35_read,deny
R7,ctx12,res26_exe,deny
R15,ctx8,res34_exe,allow
R10,ctx20,res40_exe,allow
R12,ctx8,res30_read,allow
R6,ctx6,res38_write,deny
R19,ctx4,res12_read,deny
R4,ctx11,res33_write,allow
R1,ctx4,res32_exe,allow
R8,ctx5,res18_exe,deny
R3,ctx10,res14_write,allow
R19,ctx6,res18_exe,allow
R5,ctx13,res33_exe,allow
R20,ctx11,res40_read,allow
R6,ctx7,res10_read,allow
R2,ctx12,res40_exe,allow
R15,ctx9,res5_exe,allow
R11,ctx8,res37_read,allow
R1,ctx17,res18_exe,allow
R2,ctx13,res6_exe,allow
R20,ctx15,res38_read,allow
R6,ctx13,res28_write,allow
R9,ctx6,res36_write,deny
R8,ctx16,res38_exe,allow
R2,ctx5,res4_write,allow
R12,ctx3,res11_exe,allow
R17,ctx5,res2_write,allow
R15,ctx14,res34_read,allow
R3,ctx11,res17_exe,allow
R7,ctx8,res12_exe,allow
R16,ctx5,res9_exe,deny
R18,ctx13,res17_exe,allow
R13,ctx11,res24_exe,deny
R7,ctx4,res32_read,allow
R20,ctx12,res10_exe,deny
R18,ctx16,res20_exe,deny
R9,ctx16,res6_read,allow
R10,ctx19,res27_write,allow
R2,ctx9,res6_write,deny
R20,ctx20,res29_exe,allow
R11,ctx1,res39_write,allow
R12,ctx3,res11_write,allow
R5,ctx1,res34_exe,allow
R12,ctx5,res32_read,allow
R2,ctx15,res24_read,allow
R2,ctx19,res36_read,allow
R3,ctx13,res2_read,allow
R19,ctx19,res37_exe,allow
R7,ctx13,res6_read,allow
R11,ctx9,res27_exe,allow
R2,ctx5,res16_exe,allow
R16,ctx17,res24_read,allow
R16,ctx10,res7_read,allow
R2,ctx11,res26_exe,allow
R2,ctx16,res33_read,allow
R14,ctx11,res1_read,allow
R9,ctx19,res24_exe,deny
R10,ctx17,res31_exe,allow
R10,ctx3,res26_write,deny
R7,ctx17,res2_read,allow
R10,ctx4,res14_read,allow
R10,ctx1,res30_read,allow
R7,ctx15,res6_exe,allow
R11,ctx14,res28_exe,allow
R5,ctx18,res40_read,allow
R9,ctx5,res9_exe,deny
R5,ctx4,res12_read,allow
R12,ctx2,res5_exe,deny
R8,ctx8,res21_write,allow
R6,ctx11,res18_write,allow
R9,ctx15,res25_exe,deny
R14,ctx13,res25_write,deny
R2,ctx11,res26_write,allow
R5,ctx15,res27_exe,allow
R5,ctx15,res27_write,allow
R8,ctx8,res35_exe,allow
R19,ctx8,res26_exe,deny
R8,ctx14,res18_exe,allow
R3,ctx5,res33_exe,allow
R12,ctx12,res4_read,allow
R16,ctx14,res35_exe,allow
R5,ctx19,res29_exe,deny
R14,ctx9,res11_exe,allow
R13,ctx19,res2_exe,allow
R16,ctx16,res40_exe,allow
R14,ctx20,res30_write,allow
R2,ctx14,res1_read,allow
R2,ctx4,res34_write,allow
R1,ctx3,res21_exe,allow
R13,ctx6,res22_exe,allow
R13,ctx6,res37_exe,allow
R5,ctx3,res6_write,allow
R18,ctx5,res7_read,allow
R14,ctx18,res37_exe,allow
R19,ctx17,res31_exe,allow
R13,ctx8,res18_write,allow
R14,ctx8,res40_exe,allow
R8,ctx3,res22_read,deny
R14,ctx17,res11_exe,allow
R9,ctx14,res37_exe,deny
R13,ctx4,res34_exe,allow
R13,ctx9,res2_write,deny
R4,ctx11,res3_exe,allow
R4,ctx12,res14_exe,allow
R14,ctx2,res37_exe,deny
R10,ctx4,res17_exe,allow
R9,ctx17,res22_exe,allow
R10,ctx13,res14_exe,deny
R2,ctx7,res25_write,allow
R13,ctx11,res7_read,deny
R5,ctx20,res26_read,allow
R13,ctx8,res18_exe,allow
R14,ctx1,res10_write,allow
R3,ctx20,res7_read,allow
R10,ctx14,res5_read,allow
R9,ctx18,res16_exe,allow
R1,ctx13,res11_exe,deny
R19,ctx20,res16_write,allow
R10,ctx5,res11_write,deny
R10,ctx5,res20_write,allow
R10,ctx7,res8_exe,allow
R7,ctx8,res14_read,allow
