Role,Context,Capability,Permission
R5,ctx6,res68_write,allow
R17,ctx2,res75_write,deny
R17,ctx16,res42_exe,allow
R11,ctx17,res63_exe,allow
R12,ctx7,res54_read,allow
R18,ctx20,res36_write,allow
R19,ctx3,res76_read,allow
R11,ctx6,res70_exe,allow
R11,ctx2,res35_exe,allow
R13,ctx10,res10_exe,allow
R3,ctx5,res7_exe,allow
R18,ctx12,res15_exe,allow
R8,ctx14,res61_exe,allow
R8,ctx2,res20_read,allow
R7,ctx5,res70_exe,allow
R14,ctx9,res34_exe,allow
R18,ctx13,res30_read,allow
R11,ctx20,res41_write,allow
R20,ctx6,res45_exe,allow
R12,ctx1,res29_write,allow
R5,ctx16,res65_exe,allow
R7,ctx3,res68_read,deny
R6,ctx20,res29_exe,allow
R13,ctx11,res10_exe,allow
R14,ctx17,res48_exe,allow
R15,ctx16,res60_write,allow
R3,ctx7,res24_write,allow
R20,ctx6,res45_write,allow
R5,ctx5,res3_write,allow
R8,ctx11,res78_write,allow
R11,ctx12,res26_exe,allow
R5,ctx5,res44_write,allow
R10,ctx17,res11_write,allow
R10,ctx8,res63_exe,allow
R4,ctx7,res70_exe,allow
R8,ctx16,res80_exe,deny
R9,ctx10,res53_exe,allow
R18,ctx11,res2_read,allow
R5,ctx14,res80_read,allow
R16,ctx5,res37_read,deny
R19,ctx7,res64_exe,allow
R18,ctx18,res9_exe,deny
R12,ctx6,res55_write,deny
R20,ctx5,res59_exe,allow
R12,ctx10,res4_exe,allow
R15,ctx14,res31_exe,deny
R13,ctx6,res8_read,allow
R13,ctx1,res21_exe,allow
R5,ctx15,res34_exe,allow
R20,ctx18,res5_exe,allow
R17,ctx13,res7_exe,allow
R12,ctx16,res6_write,allow
R3,ctx5,res20_write,deny
R2,ctx7,res42_write,allow
R16,ctx10,res80_read,allow
R8,ctx11,res78_exe,allow
R17,ctx19,res50_exe,allow
R7,ctx16,res25_read,allow
R12,ctx2,res12_write,allow
R17,ctx19,res23_exe,deny
R20,ctx5,res59_write,allow
R6,ctx7,res73_exe,allow
R16,ctx15,res45_read,allow
R3,ctx8,res9_exe,allow
R2,ctx7,res80_read,allow
R14,ctx15,res60_exe,allow
R2,ctx19,res51_read,allow
R19,ctx1,res8_read,allow
R4,ctx9,res15_write,allow
R6,ctx3,res33_exe,allow
R1,ctx5,res61_read,allow
R17,ctx11,res41_exe,allow
R18,ctx15,res35_read,allow
R12,ctx17,res15_read,allow
R3,ctx4,res12_write,allow
R13,ctx18,res2_write,allow
R16,ctx6,res44_write,deny
R20,ctx14,res60_exe,allow
R2,ctx1,res62_exe,allow
R2,ctx12,res20_write,deny
R8,ctx9,res27_exe,allow
R14,ctx5,res72_read,allow
R15,ctx14,res63_exe,allow
R13,ctx7,res59_exe,allow
R16,ctx12,res75_write,allow
R19,ctx13,res66_write,allow
R1,ctx12,res22_read,allow
R4,ctx20,res51_exe,deny
R10,ctx2,res73_exe,allow
R10,ctx10,res61_write,deny
R4,ctx4,res9_exe,allow
R9,ctx2,res25_exe,allow
R18,ctx16,res29_read,allow
R19,ctx3,res12_write,allow
R20,ctx16,res4_exe,allow
R8,ctx4,res61_write,allow
R3,ctx19,res33_read,allow
R19,ctx11,res66_write,allow
R1,ctx17,res14_exe,allow
R4,ctx5,res65_read,allow
R13,ctx15,res70_exe,deny
R7,ctx17,res71_write,allow
R16,ctx5,res37_exe,allow
R20,ctx16,res4_write,allow
R9,ctx12,res26_exe,allow
R16,ctx4,res25_exe,allow
R1,ctx10,res25_exe,allow
R2,ctx6,res44_read,allow
R11,ctx5,res35_read,allow
R10,ctx7,res49_read,allow
R14,ctx1,res47_read,allow
R9,ctx4,res62_exe,allow
R6,ctx18,res53_exe,deny
R5,ctx7,res43_exe,allow
R10,ctx6,res51_read,allow
R13,ctx8,res76_write,deny
R15,ctx5,res71_write,allow
R8,ctx8,res44_write,allow
R15,ctx6,res66_exe,deny
R2,ctx16,res73_exe,allow
R18,ctx11,res25_read,deny
R5,ctx18,res70_read,deny
R6,ctx11,res32_exe,allow
R2,ctx4,res20_write,deny
R12,ctx19,res34_write,deny
R13,ctx5,res73_write,allow
R8,ctx19,res75_write,allow
R1,ctx19,res27_read,allow
R15,ctx2,res60_write,allow
R5,ctx20,res72_read,deny
R8,ctx7,res74_write,allow
R3,ctx4,res12_exe,deny
R4,ctx6,res35_exe,allow
R9,ctx18,res68_exe,allow
R7,ctx13,res6_exe,allow
R13,ctx10,res42_exe,allow
R13,ctx11,res10_write,allow
R13,ctx18,res45_write,deny
R2,ctx11,res50_exe,allow
R16,ctx16,res36_exe,allow
R9,ctx7,res22_exe,allow
R7,ctx16,res53_write,deny
R2,ctx20,res13_read,allow
R9,ctx13,res36_read,allow
R5,ctx4,res35_exe,deny
R1,ctx2,res35_exe,allow
R12,ctx8,res48_write,allow
R19,ctx4,res1_write,deny
R15,ctx9,res12_exe,allow
R15,ctx2,res40_read,allow
R8,ctx3,res51_write,allow
R9,ctx12,res14_exe,allow
R5,ctx8,res1_exe,allow
R7,ctx11,res79_write,allow
R7,ctx12,res60_exe,allow
